Team_Name,Player_Name,Uploaded_Date,Category_Name,Format_Name,Element_Name,Percentage_Time,Poss_Per_Game,Points,PPP,Rank,Rating,FG_miss,FG_Made,FGA,FG,Adjusted_FG,Percent_Turnover,Percent_FT,Percent_Shooting_Foul,Percent_Score
Wisconsin Lutheran Warriors,Sam Kaufman,2019-1-15,Play Types,Offensive,Hand Off,4.7%,0.3,0.1,0.333,-,-,0.1,0.1,0.1,50%,50%,66.7%,0%,0%,"16.7%
"
Wisconsin Lutheran Warriors,Vancrete Alex,2019-1-15,Play Types,Offensive,Hand Off,3.9%,0.3,0,0,-,-,0,0,0,-,-,80%,20%,0%,"0%
"
Wisconsin Lutheran Warriors,Randy Johnson,2019-1-15,Play Types,Offensive,Hand Off,2.3%,0.2,0,0,-,-,0.1,0,0.1,0%,0%,66.7%,0%,0%,"0%
"
Wisconsin Lutheran Warriors,Biesterfeld Grant,2019-1-15,Play Types,Offensive,Hand Off,2.3%,0.3,0.2,0.667,-,-,0,0.1,0.1,100%,100%,66.7%,0%,0%,"33.3%
"
Wisconsin Lutheran Warriors,Bernhagen Drew,2019-1-15,Play Types,Offensive,Hand Off,2.3%,0.4,0.4,1,-,-,0,0,0,-,-,33.3%,66.7%,33.3%,"66.7%
"
Wisconsin Lutheran Warriors,Anthony Mendoza,2019-1-15,Play Types,Offensive,Hand Off,2.3%,0.2,0,0,-,-,0.1,0,0.1,0%,0%,66.7%,0%,0%,"0%
"
Wisconsin Lutheran Warriors,Lenz Isaiah,2019-1-15,Play Types,Offensive,Hand Off,1.6%,0.3,0,0,-,-,0.1,0,0.1,0%,0%,50%,0%,0%,"0%
"
Wisconsin Lutheran Warriors,Bailey Jon,2019-1-15,Play Types,Offensive,Hand Off,0.8%,0.2,0,0,-,-,0,0,0,-,-,100%,0%,0%,"0%
"
Concordia (WI) Falcons,Jordan Johnson,2019-1-15,Play Types,Offensive,Overall,17.5%,14.8,13.1,0.887,61%,Good,6.1,4.1,10.3,40.3%,45.1%,16.2%,15.8%,9%,"41.4%
"
Concordia (WI) Falcons,Josh Hau,2019-1-15,Play Types,Offensive,Overall,16%,13.5,14.9,1.104,93%,Excellent,5,5.4,10.4,51.9%,63.5%,14.9%,10.4%,6.9%,"47.5%
"
Concordia (WI) Falcons,Andrew Fratzke,2019-1-15,Play Types,Offensive,Overall,14.3%,12.1,13.6,1.127,95%,Excellent,2.6,5.7,8.3,68.8%,69.2%,19.3%,14.4%,11.6%,"58%
"
Concordia (WI) Falcons,George Olalekan,2019-1-15,Play Types,Offensive,Overall,11.8%,9.9,8.6,0.866,57%,Good,3.5,3.6,7.1,50.9%,52.4%,20.1%,12.8%,11.4%,"43%
"
Concordia (WI) Falcons,Jake Jurss,2019-1-15,Play Types,Offensive,Overall,11.1%,9.4,10,1.064,90%,Excellent,3.6,3.3,6.9,48.1%,62.5%,17.7%,12.1%,7.8%,"43.3%
"
Concordia (WI) Falcons,Jared Jurss,2019-1-15,Play Types,Offensive,Overall,7%,5.9,3.4,0.573,13%,Poor,2.2,1.3,3.5,36.5%,39.4%,32.6%,12.4%,9%,"29.2%
"
Concordia (WI) Falcons,Noah Gosse,2019-1-15,Play Types,Offensive,Overall,5.8%,4.9,3.6,0.74,33%,Average,2.5,1.4,3.9,35.6%,40.7%,13.7%,5.5%,0%,"32.9%
"
Concordia (WI) Falcons,Joey Zietlow,2019-1-15,Play Types,Offensive,Overall,5.5%,4.6,4,0.87,58%,Good,1.9,1.5,3.5,44.2%,48.1%,13%,13%,10.1%,"44.9%
"
Concordia (WI) Falcons,Keller Brandon,2019-1-15,Play Types,Offensive,Overall,5%,4.2,3.9,0.937,72%,Very Good,1.5,1.5,3,51.1%,51.1%,9.5%,23.8%,22.2%,"47.6%
"
Concordia (WI) Falcons,Isaiah Tenette,2019-1-15,Play Types,Offensive,Overall,4%,3.8,2.2,0.56,12%,Poor,1.5,0.6,2.2,28.6%,28.6%,22%,26%,16%,"32%
"
Concordia (WI) Falcons,Braden Persinger,2019-1-15,Play Types,Offensive,Overall,0.8%,1.3,1.3,1,83%,Excellent,0.3,0.5,0.8,66.7%,83.3%,40%,0%,0%,"40%
"
Concordia (WI) Falcons,Jacob Lord,2019-1-15,Play Types,Offensive,Overall,0.6%,0.6,0.7,1.143,-,-,0.1,0.3,0.4,75%,100%,42.9%,0%,0%,"42.9%
"
Concordia (WI) Falcons,Michael Campbell,2019-1-15,Play Types,Offensive,Overall,0.3%,1,0.5,0.5,-,-,0.8,0.3,1,25%,25%,0%,0%,0%,"25%
"
Concordia (WI) Falcons,Nolan Rhey,2019-1-15,Play Types,Offensive,Overall,0.3%,0.8,0,0,-,-,0.6,0,0.6,0%,0%,25%,0%,0%,"0%
"
Concordia (WI) Falcons,Camden Flowers,2019-1-15,Play Types,Offensive,Overall,0.1%,0.3,0,0,-,-,0.3,0,0.3,0%,0%,0%,0%,0%,"0%
"
Concordia (WI) Falcons,Jake Jurss,2019-1-15,Play Types,Offensive,Spot Up,20.8%,3.3,4.8,1.469,98%,Excellent,1.3,1.5,2.9,53.5%,79.1%,10.2%,6.1%,6.1%,"49%
"
Concordia (WI) Falcons,Josh Hau,2019-1-15,Play Types,Offensive,Spot Up,19.5%,3.1,4,1.304,94%,Excellent,1.4,1.4,2.8,50%,69%,4.3%,4.3%,4.3%,"50%
"
Concordia (WI) Falcons,Jordan Johnson,2019-1-15,Play Types,Offensive,Spot Up,19.1%,3,3.1,1.044,73%,Very Good,1.5,1.1,2.5,42.1%,52.6%,8.9%,8.9%,6.7%,"42.2%
"
Concordia (WI) Falcons,Noah Gosse,2019-1-15,Play Types,Offensive,Spot Up,11.4%,1.8,0.9,0.519,10%,Poor,1.3,0.3,1.7,20%,28%,7.4%,0%,0%,"18.5%
"
Concordia (WI) Falcons,George Olalekan,2019-1-15,Play Types,Offensive,Spot Up,11%,1.7,1,0.577,13%,Poor,0.7,0.4,1.1,37.5%,46.9%,34.6%,3.8%,3.8%,"23.1%
"
Concordia (WI) Falcons,Joey Zietlow,2019-1-15,Play Types,Offensive,Spot Up,6.4%,1,0.2,0.2,1%,Poor,0.8,0.1,0.9,7.7%,11.5%,13.3%,0%,0%,"6.7%
"
Concordia (WI) Falcons,Jared Jurss,2019-1-15,Play Types,Offensive,Spot Up,4.7%,0.7,0.4,0.545,11%,Poor,0.4,0.1,0.5,25%,31.3%,18.2%,9.1%,0%,"27.3%
"
Concordia (WI) Falcons,Isaiah Tenette,2019-1-15,Play Types,Offensive,Spot Up,2.1%,0.4,0,0,-,-,0.2,0,0.2,0%,0%,40%,0%,0%,"0%
"
Concordia (WI) Falcons,Braden Persinger,2019-1-15,Play Types,Offensive,Spot Up,1.7%,0.5,0.4,0.75,-,-,0.3,0.1,0.4,33.3%,50%,25%,0%,0%,"25%
"
Concordia (WI) Falcons,Keller Brandon,2019-1-15,Play Types,Offensive,Spot Up,1.7%,0.3,0.3,1,-,-,0.1,0.1,0.1,50%,50%,0%,50%,50%,"50%
"
Concordia (WI) Falcons,Andrew Fratzke,2019-1-15,Play Types,Offensive,Spot Up,1.3%,0.2,0.2,1,-,-,0,0.1,0.1,100%,150%,66.7%,0%,0%,"33.3%
"
Concordia (WI) Falcons,Jacob Lord,2019-1-15,Play Types,Offensive,Spot Up,0.4%,0.1,0.3,3,-,-,0,0.1,0.1,100%,150%,0%,0%,0%,"100%
"
Concordia (WI) Falcons,George Olalekan,2019-1-15,Play Types,Offensive,Spot Up,17.1%,2.3,2,0.857,33%,Average,0.9,0.8,1.7,48%,48%,17.1%,17.1%,17.1%,"45.7%
"
Concordia (WI) Falcons,Josh Hau,2019-1-15,Play Types,Offensive,Spot Up,15.1%,2.1,1.9,0.935,45%,Average,0.9,0.8,1.7,48%,56%,19.4%,3.2%,3.2%,"38.7%
"
Concordia (WI) Falcons,Jordan Johnson,2019-1-15,Play Types,Offensive,Spot Up,15.1%,2.1,1.4,0.677,14%,Poor,0.9,0.5,1.4,33.3%,35.7%,19.4%,12.9%,9.7%,"35.5%
"
Concordia (WI) Falcons,Joey Zietlow,2019-1-15,Play Types,Offensive,Spot Up,10.2%,1.4,1.7,1.238,84%,Excellent,0.5,0.7,1.2,61.1%,66.7%,4.8%,9.5%,9.5%,"61.9%
"
Concordia (WI) Falcons,Jake Jurss,2019-1-15,Play Types,Offensive,Spot Up,9.8%,1.3,1.3,1,55%,Good,0.4,0.5,0.9,57.1%,67.9%,25%,5%,5%,"45%
"
Concordia (WI) Falcons,Isaiah Tenette,2019-1-15,Play Types,Offensive,Spot Up,8.3%,1.3,1,0.765,22%,Below Average,0.5,0.3,0.8,40%,40%,23.5%,23.5%,17.6%,"41.2%
"
Concordia (WI) Falcons,Noah Gosse,2019-1-15,Play Types,Offensive,Spot Up,7.3%,1,1,1,55%,Good,0.4,0.4,0.8,50%,54.2%,13.3%,6.7%,0%,"46.7%
"
Concordia (WI) Falcons,Andrew Fratzke,2019-1-15,Play Types,Offensive,Spot Up,6.3%,0.9,0.9,1.077,66%,Very Good,0.2,0.3,0.5,62.5%,62.5%,15.4%,23.1%,23.1%,"61.5%
"
Concordia (WI) Falcons,Keller Brandon,2019-1-15,Play Types,Offensive,Spot Up,4.4%,0.6,0.6,1,-,-,0.2,0.3,0.5,57.1%,57.1%,11.1%,22.2%,22.2%,"44.4%
"
Concordia (WI) Falcons,Jared Jurss,2019-1-15,Play Types,Offensive,Spot Up,3.9%,0.5,0.2,0.375,-,-,0.1,0.1,0.2,33.3%,33.3%,50%,12.5%,12.5%,"25%
"
Concordia (WI) Falcons,Braden Persinger,2019-1-15,Play Types,Offensive,Spot Up,1%,0.3,0.3,1,-,-,0,0.1,0.1,100%,100%,50%,0%,0%,"50%
"
Concordia (WI) Falcons,Michael Campbell,2019-1-15,Play Types,Offensive,Spot Up,0.5%,0.3,0,0,-,-,0.3,0,0.3,0%,0%,0%,0%,0%,"0%
"
Concordia (WI) Falcons,Nolan Rhey,2019-1-15,Play Types,Offensive,Spot Up,0.5%,0.2,0,0,-,-,0.2,0,0.2,0%,0%,0%,0%,0%,"0%
"
Concordia (WI) Falcons,Jacob Lord,2019-1-15,Play Types,Offensive,Spot Up,0.5%,0.1,0,0,-,-,0.1,0,0.1,0%,0%,0%,0%,0%,"0%
"
Concordia (WI) Falcons,Jordan Johnson,2019-1-15,Play Types,Offensive,P&R Ball Handler,29%,3.4,2.5,0.745,49%,Average,1.7,0.9,2.6,33.3%,38.5%,15.7%,7.8%,7.8%,"33.3%
"
Concordia (WI) Falcons,Josh Hau,2019-1-15,Play Types,Offensive,P&R Ball Handler,24.4%,2.9,2.8,0.977,81%,Very Good,0.8,0.9,1.7,52%,60%,23.3%,20.9%,14%,"46.5%
"
Concordia (WI) Falcons,Jared Jurss,2019-1-15,Play Types,Offensive,P&R Ball Handler,20.5%,2.4,1.5,0.611,28%,Below Average,1,0.6,1.6,37.5%,37.5%,25%,13.9%,13.9%,"30.6%
"
Concordia (WI) Falcons,George Olalekan,2019-1-15,Play Types,Offensive,P&R Ball Handler,7.4%,0.9,1,1.154,94%,Excellent,0.3,0.4,0.7,54.5%,54.5%,7.7%,15.4%,15.4%,"53.8%
"
Concordia (WI) Falcons,Isaiah Tenette,2019-1-15,Play Types,Offensive,P&R Ball Handler,6.3%,0.8,0.5,0.636,32%,Average,0.4,0.2,0.6,37.5%,37.5%,18.2%,9.1%,9.1%,"36.4%
"
Concordia (WI) Falcons,Jake Jurss,2019-1-15,Play Types,Offensive,P&R Ball Handler,5.7%,0.7,0.5,0.8,58%,Good,0.2,0.1,0.3,40%,40%,20%,30%,20%,"50%
"
Concordia (WI) Falcons,Joey Zietlow,2019-1-15,Play Types,Offensive,P&R Ball Handler,4%,0.5,0.3,0.714,-,-,0.1,0.1,0.3,50%,50%,28.6%,14.3%,0%,"42.9%
"
Concordia (WI) Falcons,Noah Gosse,2019-1-15,Play Types,Offensive,P&R Ball Handler,1.7%,0.2,0.3,1.333,-,-,0.1,0.1,0.2,66.7%,66.7%,0%,0%,0%,"66.7%
"
Concordia (WI) Falcons,Michael Campbell,2019-1-15,Play Types,Offensive,P&R Ball Handler,0.6%,0.3,0,0,-,-,0.3,0,0.3,0%,0%,0%,0%,0%,"0%
"
Concordia (WI) Falcons,Nolan Rhey,2019-1-15,Play Types,Offensive,P&R Ball Handler,0.6%,0.2,0,0,-,-,0.2,0,0.2,0%,0%,0%,0%,0%,"0%
"
Concordia (WI) Falcons,Andrew Fratzke,2019-1-15,Play Types,Offensive,P&R Ball Handler,26.9%,2.6,3.5,1.359,83%,Excellent,0.3,1.5,1.8,81.5%,81.5%,15.4%,23.1%,20.5%,"71.8%
"
Concordia (WI) Falcons,George Olalekan,2019-1-15,Play Types,Offensive,P&R Ball Handler,14.5%,1.4,1.7,1.238,70%,Very Good,0.3,0.7,1,73.3%,73.3%,14.3%,14.3%,14.3%,"66.7%
"
Concordia (WI) Falcons,Keller Brandon,2019-1-15,Play Types,Offensive,P&R Ball Handler,10.3%,1,1.1,1.067,46%,Average,0.3,0.4,0.7,60%,60%,13.3%,26.7%,26.7%,"53.3%
"
Concordia (WI) Falcons,Jake Jurss,2019-1-15,Play Types,Offensive,P&R Ball Handler,9.7%,0.9,1.3,1.357,83%,Excellent,0.2,0.6,0.8,75%,75%,7.1%,14.3%,14.3%,"71.4%
"
Concordia (WI) Falcons,Josh Hau,2019-1-15,Play Types,Offensive,P&R Ball Handler,9.7%,0.9,1.3,1.429,90%,Excellent,0.2,0.7,0.9,76.9%,76.9%,7.1%,7.1%,7.1%,"71.4%
"
Concordia (WI) Falcons,Jordan Johnson,2019-1-15,Play Types,Offensive,P&R Ball Handler,9%,0.9,1.5,1.692,99%,Excellent,0.1,0.6,0.7,90%,90%,7.7%,23.1%,23.1%,"84.6%
"
Concordia (WI) Falcons,Joey Zietlow,2019-1-15,Play Types,Offensive,P&R Ball Handler,8.3%,0.8,0.9,1.167,62%,Good,0.2,0.3,0.5,62.5%,62.5%,8.3%,33.3%,33.3%,"66.7%
"
Concordia (WI) Falcons,Noah Gosse,2019-1-15,Play Types,Offensive,P&R Ball Handler,6.2%,0.6,0.8,1.333,-,-,0.2,0.4,0.6,66.7%,66.7%,0%,0%,0%,"66.7%
"
Concordia (WI) Falcons,Jared Jurss,2019-1-15,Play Types,Offensive,P&R Ball Handler,2.1%,0.2,0.3,1.333,-,-,0.1,0.1,0.2,66.7%,66.7%,0%,0%,0%,"66.7%
"
Concordia (WI) Falcons,Braden Persinger,2019-1-15,Play Types,Offensive,P&R Ball Handler,1.4%,0.3,0.3,1,-,-,0,0.1,0.1,100%,100%,50%,0%,0%,"50%
"
Concordia (WI) Falcons,Isaiah Tenette,2019-1-15,Play Types,Offensive,P&R Ball Handler,0.7%,0.1,0,0,-,-,0.1,0,0.1,0%,0%,0%,0%,0%,"0%
"
Concordia (WI) Falcons,Nolan Rhey,2019-1-15,Play Types,Offensive,P&R Ball Handler,0.7%,0.2,0,0,-,-,0.2,0,0.2,0%,0%,0%,0%,0%,"0%
"
Concordia (WI) Falcons,Jacob Lord,2019-1-15,Play Types,Offensive,P&R Ball Handler,0.7%,0.1,0,0,-,-,0,0,0,-,-,100%,0%,0%,"0%
"
Concordia (WI) Falcons,Andrew Fratzke,2019-1-15,Play Types,Offensive,Post-Up,64.7%,4.4,4.5,1.015,82%,Very Good,1.3,1.9,3.3,59.2%,59.2%,18.2%,7.6%,6.1%,"51.5%
"
Concordia (WI) Falcons,George Olalekan,2019-1-15,Play Types,Offensive,Post-Up,11.8%,0.8,0.7,0.917,68%,Very Good,0.3,0.3,0.7,50%,50%,16.7%,8.3%,8.3%,"41.7%
"
Concordia (WI) Falcons,Keller Brandon,2019-1-15,Play Types,Offensive,Post-Up,9.8%,0.7,0.7,1,81%,Very Good,0.3,0.3,0.5,50%,50%,10%,20%,20%,"50%
"
Concordia (WI) Falcons,Josh Hau,2019-1-15,Play Types,Offensive,Post-Up,5.9%,0.4,0.4,1,-,-,0.1,0.2,0.3,60%,60%,16.7%,0%,0%,"50%
"
Concordia (WI) Falcons,Jordan Johnson,2019-1-15,Play Types,Offensive,Post-Up,4.9%,0.3,0,0,-,-,0.2,0,0.2,0%,0%,40%,0%,0%,"0%
"
Concordia (WI) Falcons,Joey Zietlow,2019-1-15,Play Types,Offensive,Post-Up,2%,0.1,0.2,1.5,-,-,0,0.1,0.1,100%,100%,0%,50%,0%,"100%
"
Concordia (WI) Falcons,Nolan Rhey,2019-1-15,Play Types,Offensive,Post-Up,1%,0.2,0,0,-,-,0,0,0,-,-,100%,0%,0%,"0%
"
Concordia (WI) Falcons,Josh Hau,2019-1-15,Play Types,Offensive,Hand Off,25.5%,1.7,2,1.2,87%,Excellent,0.8,0.7,1.5,47.8%,65.2%,8%,4%,4%,"44%
"
Concordia (WI) Falcons,George Olalekan,2019-1-15,Play Types,Offensive,Hand Off,19.4%,1.3,0.8,0.632,26%,Below Average,0.5,0.3,0.9,38.5%,38.5%,31.6%,10.5%,10.5%,"26.3%
"
Concordia (WI) Falcons,Jake Jurss,2019-1-15,Play Types,Offensive,Hand Off,15.3%,1,0.9,0.867,54%,Good,0.7,0.3,0.9,28.6%,35.7%,0%,13.3%,13.3%,"33.3%
"
Concordia (WI) Falcons,Jordan Johnson,2019-1-15,Play Types,Offensive,Hand Off,14.3%,0.9,0.7,0.786,45%,Average,0.3,0.2,0.5,42.9%,42.9%,28.6%,28.6%,28.6%,"35.7%
"
Concordia (WI) Falcons,Joey Zietlow,2019-1-15,Play Types,Offensive,Hand Off,8.2%,0.5,0.5,0.875,-,-,0.2,0.1,0.3,40%,50%,25%,12.5%,12.5%,"37.5%
"
Concordia (WI) Falcons,Jared Jurss,2019-1-15,Play Types,Offensive,Hand Off,8.2%,0.5,0.4,0.75,-,-,0.2,0.1,0.3,40%,50%,25%,12.5%,12.5%,"37.5%
"
Concordia (WI) Falcons,Isaiah Tenette,2019-1-15,Play Types,Offensive,Hand Off,5.1%,0.4,0.1,0.2,-,-,0.2,0,0.2,0%,0%,0%,40%,40%,"20%
"
Concordia (WI) Falcons,Noah Gosse,2019-1-15,Play Types,Offensive,Hand Off,4.1%,0.3,0.2,0.75,-,-,0.1,0.1,0.2,33.3%,50%,0%,25%,0%,"25%
"
Concordia (WI) Falcons,Andrew Fratzke,2019-1-15,Play Types,Offensive,Hand Off,28.4%,1.3,1.6,1.263,74%,Very Good,0.3,0.8,1.1,75%,75%,15.8%,0%,0%,"63.2%
"
Concordia (WI) Falcons,Keller Brandon,2019-1-15,Play Types,Offensive,Hand Off,17.9%,0.8,0.7,0.833,18%,Below Average,0.3,0.3,0.6,44.4%,44.4%,0%,25%,25%,"41.7%
"
Concordia (WI) Falcons,George Olalekan,2019-1-15,Play Types,Offensive,Hand Off,14.9%,0.7,0.8,1.2,67%,Very Good,0.1,0.4,0.5,75%,75%,0%,20%,20%,"60%
"
Concordia (WI) Falcons,Josh Hau,2019-1-15,Play Types,Offensive,Hand Off,10.4%,0.5,0.7,1.429,-,-,0.1,0.3,0.4,66.7%,66.7%,0%,14.3%,14.3%,"71.4%
"
Concordia (WI) Falcons,Jordan Johnson,2019-1-15,Play Types,Offensive,Hand Off,10.4%,0.5,0.7,1.429,-,-,0.1,0.3,0.4,66.7%,66.7%,0%,14.3%,14.3%,"71.4%
"
Concordia (WI) Falcons,Noah Gosse,2019-1-15,Play Types,Offensive,Hand Off,6%,0.3,0.3,1,-,-,0.1,0.1,0.1,50%,50%,25%,25%,0%,"50%
"
Concordia (WI) Falcons,Jared Jurss,2019-1-15,Play Types,Offensive,Hand Off,4.5%,0.2,0,0,-,-,0.1,0,0.1,0%,0%,33.3%,0%,0%,"0%
"
Concordia (WI) Falcons,Jake Jurss,2019-1-15,Play Types,Offensive,Hand Off,3%,0.1,0,0,-,-,0.1,0,0.1,0%,0%,0%,0%,0%,"0%
"
Concordia (WI) Falcons,Isaiah Tenette,2019-1-15,Play Types,Offensive,Hand Off,1.5%,0.1,0.2,3,-,-,0,0.1,0.1,100%,100%,0%,100%,100%,"100%
"
Concordia (WI) Falcons,Braden Persinger,2019-1-15,Play Types,Offensive,Hand Off,1.5%,0.1,0,0,-,-,0,0,0,-,-,100%,0%,0%,"0%
"
Concordia (WI) Falcons,Joey Zietlow,2019-1-15,Play Types,Offensive,Hand Off,1.5%,0.1,0.1,2,-,-,0,0.1,0.1,100%,100%,0%,0%,0%,"100%
"
Concordia (WI) Falcons,Andrew Fratzke,2019-1-15,Play Types,Offensive,P&R Roll Man,64.7%,2.2,2.7,1.242,79%,Very Good,0.5,1.1,1.5,69.6%,69.6%,12.1%,24.2%,18.2%,"63.6%
"
Concordia (WI) Falcons,Keller Brandon,2019-1-15,Play Types,Offensive,P&R Roll Man,17.6%,0.6,0.4,0.667,-,-,0.3,0.1,0.5,28.6%,28.6%,0%,22.2%,11.1%,"44.4%
"
Concordia (WI) Falcons,Jake Jurss,2019-1-15,Play Types,Offensive,P&R Roll Man,3.9%,0.1,0.2,1.5,-,-,0,0.1,0.1,100%,150%,50%,0%,0%,"50%
"
Concordia (WI) Falcons,Jordan Johnson,2019-1-15,Play Types,Offensive,P&R Roll Man,3.9%,0.1,0.3,2,-,-,0,0.1,0.1,100%,100%,0%,50%,50%,"100%
"
Concordia (WI) Falcons,Jacob Lord,2019-1-15,Play Types,Offensive,P&R Roll Man,3.9%,0.2,0.5,2.5,-,-,0,0.2,0.2,100%,125%,0%,0%,0%,"100%
"
Concordia (WI) Falcons,Josh Hau,2019-1-15,Play Types,Offensive,P&R Roll Man,2%,0.1,0.2,3,-,-,0,0.1,0.1,100%,150%,0%,0%,0%,"100%
"
Concordia (WI) Falcons,Noah Gosse,2019-1-15,Play Types,Offensive,P&R Roll Man,2%,0.1,0,0,-,-,0.1,0,0.1,0%,0%,0%,0%,0%,"0%
"
Concordia (WI) Falcons,Braden Persinger,2019-1-15,Play Types,Offensive,P&R Roll Man,2%,0.1,0.4,3,-,-,0,0.1,0.1,100%,150%,0%,0%,0%,"100%
"
Concordia (WI) Falcons,Jordan Johnson,2019-1-15,Play Types,Offensive,Isolation,40%,1.3,1,0.75,44%,Average,0.7,0.3,1.1,31.3%,37.5%,10%,10%,0%,"35%
"
Concordia (WI) Falcons,Jake Jurss,2019-1-15,Play Types,Offensive,Isolation,12%,0.4,0.3,0.667,-,-,0.2,0.1,0.3,25%,25%,16.7%,16.7%,0%,"33.3%
"
Concordia (WI) Falcons,George Olalekan,2019-1-15,Play Types,Offensive,Isolation,12%,0.4,0.1,0.333,-,-,0.3,0.1,0.3,20%,20%,16.7%,0%,0%,"16.7%
"
Concordia (WI) Falcons,Jared Jurss,2019-1-15,Play Types,Offensive,Isolation,10%,0.3,0.2,0.6,-,-,0.2,0.1,0.3,25%,25%,20%,20%,20%,"20%
"
Concordia (WI) Falcons,Josh Hau,2019-1-15,Play Types,Offensive,Isolation,8%,0.3,0.1,0.5,-,-,0.1,0.1,0.2,33.3%,33.3%,25%,25%,25%,"25%
"
Concordia (WI) Falcons,Isaiah Tenette,2019-1-15,Play Types,Offensive,Isolation,6%,0.2,0.2,0.667,-,-,0.1,0,0.1,0%,0%,33.3%,33.3%,33.3%,"33.3%
"
Concordia (WI) Falcons,Andrew Fratzke,2019-1-15,Play Types,Offensive,Isolation,4%,0.1,0.1,1,-,-,0,0.1,0.1,100%,100%,50%,0%,0%,"50%
"
Concordia (WI) Falcons,Joey Zietlow,2019-1-15,Play Types,Offensive,Isolation,4%,0.1,0,0,-,-,0.1,0,0.1,0%,0%,0%,0%,0%,"0%
"
Concordia (WI) Falcons,Michael Campbell,2019-1-15,Play Types,Offensive,Isolation,2%,0.3,0.5,2,-,-,0,0.3,0.3,100%,100%,0%,0%,0%,"100%
"
Concordia (WI) Falcons,Keller Brandon,2019-1-15,Play Types,Offensive,Isolation,2%,0.1,0.1,2,-,-,0,0.1,0.1,100%,100%,0%,0%,0%,"100%
"
Concordia (WI) Falcons,Josh Hau,2019-1-15,Play Types,Offensive,Off Screen,27.7%,0.9,0.9,1,60%,Good,0.5,0.3,0.8,33.3%,41.7%,0%,7.7%,7.7%,"38.5%
"
Concordia (WI) Falcons,Jordan Johnson,2019-1-15,Play Types,Offensive,Off Screen,27.7%,0.9,0.4,0.462,9%,Poor,0.5,0.2,0.7,30%,30%,23.1%,0%,0%,"23.1%
"
Concordia (WI) Falcons,Jake Jurss,2019-1-15,Play Types,Offensive,Off Screen,23.4%,0.7,0.5,0.636,20%,Below Average,0.5,0.1,0.6,22.2%,33.3%,18.2%,9.1%,9.1%,"18.2%
"
Concordia (WI) Falcons,George Olalekan,2019-1-15,Play Types,Offensive,Off Screen,8.5%,0.3,0.3,1,-,-,0.1,0.1,0.2,66.7%,66.7%,25%,0%,0%,"50%
"
Concordia (WI) Falcons,Noah Gosse,2019-1-15,Play Types,Offensive,Off Screen,6.4%,0.2,0,0,-,-,0.1,0,0.1,0%,0%,33.3%,0%,0%,"0%
"
Concordia (WI) Falcons,Jared Jurss,2019-1-15,Play Types,Offensive,Off Screen,4.3%,0.1,0.2,1.5,-,-,0.1,0.1,0.1,50%,75%,0%,0%,0%,"50%
"
Concordia (WI) Falcons,Camden Flowers,2019-1-15,Play Types,Offensive,Off Screen,2.1%,0.3,0,0,-,-,0.3,0,0.3,0%,0%,0%,0%,0%,"0%
"
Concordia (WI) Falcons,Jordan Johnson,2019-1-15,Play Types,Offensive,Off Screen,23.9%,1.4,1.5,1.095,97%,Excellent,0.1,0.1,0.2,33.3%,33.3%,28.6%,57.1%,4.8%,"57.1%
"
Concordia (WI) Falcons,Jared Jurss,2019-1-15,Play Types,Offensive,Off Screen,14.8%,0.9,0.3,0.308,28%,Below Average,0,0.1,0.1,100%,100%,76.9%,15.4%,0%,"23.1%
"
Concordia (WI) Falcons,Jake Jurss,2019-1-15,Play Types,Offensive,Off Screen,13.6%,0.8,0.3,0.333,31%,Average,0,0,0,-,-,66.7%,33.3%,0%,"25%
"
Concordia (WI) Falcons,Josh Hau,2019-1-15,Play Types,Offensive,Off Screen,13.6%,0.8,0.5,0.667,74%,Very Good,0,0.1,0.1,100%,150%,58.3%,33.3%,0%,"41.7%
"
Concordia (WI) Falcons,Noah Gosse,2019-1-15,Play Types,Offensive,Off Screen,8%,0.5,0.1,0.286,-,-,0.1,0,0.1,0%,0%,57.1%,14.3%,0%,"14.3%
"
Concordia (WI) Falcons,Isaiah Tenette,2019-1-15,Play Types,Offensive,Off Screen,8%,0.5,0.2,0.286,-,-,0.1,0,0.1,0%,0%,28.6%,57.1%,0%,"28.6%
"
Concordia (WI) Falcons,Andrew Fratzke,2019-1-15,Play Types,Offensive,Off Screen,6.8%,0.4,0,0,-,-,0,0,0,-,-,83.3%,16.7%,0%,"0%
"
Concordia (WI) Falcons,George Olalekan,2019-1-15,Play Types,Offensive,Off Screen,3.4%,0.2,0.1,0.667,-,-,0,0,0,-,-,33.3%,66.7%,0%,"66.7%
"
Concordia (WI) Falcons,Keller Brandon,2019-1-15,Play Types,Offensive,Off Screen,3.4%,0.2,0.1,0.667,-,-,0,0.1,0.1,100%,100%,66.7%,0%,0%,"33.3%
"
Concordia (WI) Falcons,Jacob Lord,2019-1-15,Play Types,Offensive,Off Screen,2.3%,0.2,0,0,-,-,0,0,0,-,-,100%,0%,0%,"0%
"
Concordia (WI) Falcons,Michael Campbell,2019-1-15,Play Types,Offensive,Off Screen,1.1%,0.3,0,0,-,-,0.3,0,0.3,0%,0%,0%,0%,0%,"0%
"
Concordia (WI) Falcons,Joey Zietlow,2019-1-15,Play Types,Offensive,Off Screen,1.1%,0.1,0,0,-,-,0,0,0,-,-,100%,0%,0%,"0%
"
