Team_Name,Uploaded_Date,Format_Name,Category_Name,Element_Name,Percentage_Time,Poss_Per_Game,Points,PPP,Rank,Rating,FG_miss,FG_Made,FGA,FG,Adjusted_FG,Percent_Turnover,Percent_FT,Percent_Shooting_Foul,Percent_Score
Lakeland (WI) Muskies,2019-1-15,Offensive,Shot Attempt - Half Court,Runner,5%,2.6,2.3,0.886,83%,Excellent,1.5,1.1,2.6,43.2%,43.2%,0%,2.3%,2.3%,"43.2%
"
Lakeland (WI) Muskies,2019-1-15,Offensive,Shot Attempt - Half Court,Runner.Short Shot Clock <4 Seconds,0.1%,0.1,0,0,-,-,0.1,0,0.1,0%,0%,0%,0%,0%,"0%
"
Lakeland (WI) Muskies,2019-1-15,Offensive,Shot Attempt - Half Court,Around Basket (not Post-Ups),31%,16.1,18.4,1.142,67%,Very Good,7.3,8.8,16.1,54.7%,54.7%,0%,7.3%,7.3%,"54.7%
"
Lakeland (WI) Muskies,2019-1-15,Offensive,Shot Attempt - Half Court,Post-Ups,4.5%,2.4,2.1,0.9,41%,Average,1.3,1.1,2.4,45%,45%,0%,0%,0%,"45%
"
Lakeland (WI) Muskies,2019-1-15,Offensive,Shot Attempt - Half Court,Post-Ups.Short Shot Clock <4 Seconds,0.1%,0.1,0,0,-,-,0.1,0,0.1,0%,0%,0%,0%,0%,"0%
"
Lakeland (WI) Muskies,2019-1-15,Offensive,Shot Attempt - Half Court,Video Not Available,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-
"
Lakeland (WI) Muskies,2019-1-15,Offensive,Catch and Shoot - Half Court,Catch and Shoot,34.7%,18,16.8,0.931,26%,Below Average,12.4,5.6,18,31.4%,46.6%,0%,0%,0%,"31.4%
"
Lakeland (WI) Muskies,2019-1-15,Offensive,Catch and Shoot - Half Court,Guarded,60.8%,10.9,9,0.823,20%,Below Average,7.9,3,10.9,27.4%,41.1%,0%,0%,0%,"27.4%
"
Lakeland (WI) Muskies,2019-1-15,Offensive,Catch and Shoot - Half Court,Unguarded,39.2%,7.1,7.8,1.1,52%,Good,4.4,2.6,7.1,37.5%,55%,0%,0%,0%,"37.5%
"
Lakeland (WI) Muskies,2019-1-15,Offensive,Dribble Jumper - Half Court,All Jump Shots off the Dribble,19.9%,10.4,7,0.676,22%,Below Average,7.4,3,10.4,29%,33.2%,0%,1.1%,1.1%,"29%
"
Lakeland (WI) Muskies,2019-1-15,Offensive,Jump Shot Range - half court,Short (<17'),19.4%,6,3.8,0.637,23%,Below Average,4.1,1.9,6,31.4%,31.4%,0%,1%,1%,"31.4%
"
Lakeland (WI) Muskies,2019-1-15,Offensive,Jump Shot Range - half court,Medium (17' to <3 point line),9.3%,2.9,1.4,0.469,12%,Poor,2.2,0.6,2.9,22.4%,22.4%,0%,2%,2%,"22.4%
"
Lakeland (WI) Muskies,2019-1-15,Offensive,Jump Shot Range - half court,Long (3 point jump shots),71.2%,22,20.8,0.947,32%,Average,15.1,6.9,22,31.6%,47.3%,0%,0%,0%,"31.6%
"
Benedictine (IL) Eagles,2019-1-15,Offensive,Overall Offense,Overall,100%,81.4,72.3,0.887,59%,Good,32.3,26.1,58.4,44.6%,50.5%,18.1%,13.3%,9.3%,"40.7%
"
Benedictine (IL) Eagles,2019-1-15,Offensive,Overall Offense,Transition,13.4%,10.9,11.9,1.091,88%,Excellent,3.5,4.2,7.7,54.3%,60.5%,14.7%,19.3%,17.8%,"51.8%
"
Benedictine (IL) Eagles,2019-1-15,Offensive,Overall Offense,Overall Half Court,86.6%,70.5,60.3,0.856,53%,Good,28.8,21.9,50.7,43.2%,49%,18.6%,12.4%,8%,"38.9%
"
Benedictine (IL) Eagles,2019-1-15,Offensive,Overall Offense,Short Shot Clock <4 Seconds,3.4%,2.8,1.4,0.5,11%,Poor,1.8,0.4,2.3,19.5%,24.4%,12%,8%,6%,"22%
"
Benedictine (IL) Eagles,2019-1-15,Offensive,Overall Offense,Out of Bounds (End),7.6%,5.4,4.2,0.784,38%,Average,2.4,1.8,4.2,42.7%,46%,15.5%,9.3%,6.2%,"36.1%
"
Benedictine (IL) Eagles,2019-1-15,Offensive,Overall Offense,Out of Bounds (Side),5%,3.5,2.2,0.619,18%,Below Average,1.8,0.8,2.6,31.9%,33%,19%,7.9%,4.8%,"30.2%
"
Benedictine (IL) Eagles,2019-1-15,Offensive,Overall Offense,After Time Outs,12.5%,8.8,7.2,0.823,45%,Average,3.8,2.9,6.7,43.3%,47.1%,19%,7.6%,5.7%,"38%
"
Benedictine (IL) Eagles,2019-1-15,Offensive,Overall Offense,Against Man,94.9%,66.9,56.2,0.84,50%,Average,27.8,20.4,48.3,42.3%,48%,18.4%,12.3%,8.1%,"38.4%
"
Benedictine (IL) Eagles,2019-1-15,Offensive,Overall Offense,Against Zone,5.1%,3.6,4.2,1.154,94%,Excellent,1,1.4,2.4,59.1%,69.3%,21.5%,13.8%,6.2%,"49.2%
"
Benedictine (IL) Eagles,2019-1-15,Offensive,Overall Offense,Press Offense,8.4%,5.9,4.5,0.764,36%,Average,1.8,1.6,3.4,46.8%,53.2%,31.1%,12.3%,3.8%,"35.8%
"
Benedictine (IL) Eagles,2019-1-15,Offensive,Play Types,Spot Up,22.4%,18.3,16.8,0.921,58%,Good,10.3,5.9,16.2,36.6%,48.8%,7.9%,4.9%,3.6%,"35.6%
"
Benedictine (IL) Eagles,2019-1-15,Offensive,Play Types,Transition,13.4%,10.9,11.9,1.091,88%,Excellent,3.5,4.2,7.7,54.3%,60.5%,14.7%,19.3%,17.8%,"51.8%
"
Benedictine (IL) Eagles,2019-1-15,Offensive,Play Types,P&R Ball Handler,11.2%,9.1,6.1,0.665,27%,Below Average,4.1,2.3,6.4,36.5%,39.6%,23.2%,7.9%,6.7%,"32.3%
"
Benedictine (IL) Eagles,2019-1-15,Offensive,Play Types,Post-Up,9.3%,7.6,7.1,0.934,80%,Very Good,2.6,3,5.6,54%,54%,14.7%,14.7%,8.8%,"49.3%
"
Benedictine (IL) Eagles,2019-1-15,Offensive,Play Types,Off Screen,8.9%,7.3,6.2,0.847,43%,Average,3.8,2.2,5.9,36.4%,44.9%,11.5%,8.4%,6.1%,"35.1%
"
Benedictine (IL) Eagles,2019-1-15,Offensive,Play Types,Cut,8.1%,6.6,7.3,1.109,62%,Good,2,3.1,5.1,60.9%,60.9%,11.8%,16%,15.1%,"53.8%
"
Benedictine (IL) Eagles,2019-1-15,Offensive,Play Types,Offensive Rebounds (put backs),5.9%,4.8,5.3,1.116,70%,Very Good,1.7,2.2,3.8,56.5%,56.5%,9.3%,19.8%,18.6%,"53.5%
"
Benedictine (IL) Eagles,2019-1-15,Offensive,Play Types,Isolation,4.6%,3.8,2.8,0.75,44%,Average,1.9,0.8,2.7,29.2%,31.3%,13.2%,20.6%,13.2%,"35.3%
"
Benedictine (IL) Eagles,2019-1-15,Offensive,Play Types,P&R Roll Man,3.9%,3.2,3.7,1.158,83%,Excellent,1.2,1.5,2.7,56.3%,61.5%,10.5%,14%,14%,"50.9%
"
Benedictine (IL) Eagles,2019-1-15,Offensive,Play Types,Hand Off,2.4%,1.9,1.2,0.6,14%,Poor,1.1,0.4,1.5,25.9%,31.5%,17.1%,5.7%,5.7%,"25.7%
"
Benedictine (IL) Eagles,2019-1-15,Offensive,Play Types,Miscellaneous,9.8%,8,3.9,0.486,57%,Good,0.3,0.5,0.8,60%,63.3%,65.3%,25.7%,4.2%,"27.1%
"
Benedictine (IL) Eagles,2019-1-15,Offensive,Offense Including Passes,Isolations Including Passes,5.7%,4.6,3.7,0.807,50%,Average,2.3,1.1,3.4,32.8%,37.7%,13.3%,16.9%,10.8%,"36.1%
"
Benedictine (IL) Eagles,2019-1-15,Offensive,Offense Including Passes,Pick and Rolls Including Passes,21.8%,17.7,14.4,0.812,45%,Average,8.3,5.7,14,40.5%,45.6%,15.7%,8.2%,7.5%,"36.4%
"
Benedictine (IL) Eagles,2019-1-15,Offensive,Offense Including Passes,Post-Ups Including Passes,12.5%,10.2,9.3,0.913,66%,Very Good,4.1,3.9,8,48.6%,51.4%,12.6%,10.9%,6.6%,"45.4%
"
Benedictine (IL) Eagles,2019-1-15,Offensive,During Pass Out Situations,ISO - Defense Commits,1%,0.8,0.9,1.067,69%,Very Good,0.4,0.3,0.7,46.2%,61.5%,13.3%,0%,0%,"40%
"
Benedictine (IL) Eagles,2019-1-15,Offensive,During Pass Out Situations,P&R BH - Defense Commits,13%,10.6,8.4,0.795,52%,Good,4.3,3.3,7.6,43.8%,50.7%,24.2%,7.4%,6.8%,"33.7%
"
Benedictine (IL) Eagles,2019-1-15,Offensive,During Pass Out Situations,Post-Up - Defense Commits,3.2%,2.6,2.2,0.851,24%,Below Average,1.6,0.9,2.4,36.4%,45.5%,6.4%,0%,0%,"34%
"
Benedictine (IL) Eagles,2019-1-15,Offensive,During Trapping Situations,P&R BH - Traps,0.3%,0.3,0.5,1.8,-,-,0,0.2,0.2,100%,133.3%,40%,20%,20%,"60%
"
Benedictine (IL) Eagles,2019-1-15,Offensive,During Trapping Situations,Post-Up - Hard Double,3.1%,2.6,1.7,0.674,31%,Average,1.2,0.7,1.9,38.2%,44.1%,23.9%,2.2%,2.2%,"30.4%
"
Benedictine (IL) Eagles,2019-1-15,Offensive,Shot Attempt - Half Court,Jump Shots,52%,26.4,22.8,0.865,25%,Below Average,18,8.4,26.4,31.8%,43.1%,0%,0.8%,0.8%,"31.8%
"
Benedictine (IL) Eagles,2019-1-15,Offensive,Shot Attempt - Half Court,Jump Shots.Short Shot Clock <4 Seconds,3.3%,1.7,0.6,0.367,14%,Poor,1.4,0.2,1.7,13.3%,18.3%,0%,0%,0%,"13.3%
"
Benedictine (IL) Eagles,2019-1-15,Offensive,Shot Attempt - Half Court,Runner,5.3%,2.7,2.3,0.875,81%,Very Good,1.6,1.1,2.7,41.7%,41.7%,0%,4.2%,4.2%,"41.7%
"
Benedictine (IL) Eagles,2019-1-15,Offensive,Shot Attempt - Half Court,Runner.Short Shot Clock <4 Seconds,0.2%,0.1,0.1,1,-,-,0.1,0.1,0.1,50%,50%,0%,0%,0%,"50%
"
Benedictine (IL) Eagles,2019-1-15,Offensive,Shot Attempt - Half Court,Around Basket (not Post-Ups),31.8%,16.1,19.9,1.234,91%,Excellent,6.7,9.4,16.1,58.3%,58.3%,0%,9.3%,9.3%,"58.3%
"
Benedictine (IL) Eagles,2019-1-15,Offensive,Shot Attempt - Half Court,Post-Ups,11%,5.6,6.2,1.11,85%,Excellent,2.6,3,5.6,54%,54%,0%,4%,4%,"54%
"
Benedictine (IL) Eagles,2019-1-15,Offensive,Shot Attempt - Half Court,Post-Ups.Short Shot Clock <4 Seconds,0.4%,0.2,0.3,1.25,-,-,0.1,0.1,0.2,50%,50%,0%,25%,25%,"50%
"
Benedictine (IL) Eagles,2019-1-15,Offensive,Shot Attempt - Half Court,Video Not Available,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-
"
Benedictine (IL) Eagles,2019-1-15,Offensive,Catch and Shoot - Half Court,Catch and Shoot,33.2%,16.8,16.5,0.98,43%,Average,11.3,5.6,16.8,33%,48.8%,0%,0.7%,0.7%,"33%
"
Benedictine (IL) Eagles,2019-1-15,Offensive,Catch and Shoot - Half Court,Guarded,58.4%,9.8,8.3,0.842,23%,Below Average,7.1,2.8,9.8,28.2%,41.8%,0%,1.1%,1.1%,"28.2%
"
Benedictine (IL) Eagles,2019-1-15,Offensive,Catch and Shoot - Half Court,Unguarded,41.6%,7,8.2,1.175,71%,Very Good,4.2,2.8,7,39.7%,58.7%,0%,0%,0%,"39.7%
"
Benedictine (IL) Eagles,2019-1-15,Offensive,Dribble Jumper - Half Court,All Jump Shots off the Dribble,15.3%,7.8,5.2,0.664,19%,Below Average,5.4,2.4,7.8,30.7%,33.2%,0%,0.7%,0.7%,"30.7%
"
Benedictine (IL) Eagles,2019-1-15,Offensive,Jump Shot Range - half court,Short (<17'),16%,4.2,2.7,0.645,25%,Below Average,2.9,1.3,4.2,31.6%,31.6%,0%,2.6%,2.6%,"31.6%
"
Benedictine (IL) Eagles,2019-1-15,Offensive,Jump Shot Range - half court,Medium (17' to <3 point line),10.3%,2.7,2.2,0.816,77%,Very Good,1.6,1.1,2.7,40.8%,40.8%,0%,0%,0%,"40.8%
"
Benedictine (IL) Eagles,2019-1-15,Offensive,Jump Shot Range - half court,Long (3 point jump shots),73.7%,19.4,17.9,0.92,24%,Below Average,13.5,5.9,19.4,30.6%,45.9%,0%,0.6%,0.6%,"30.6%
"
Wisconsin Lutheran Warriors,2019-1-15,Defensive,Overall Defense,Overall,100%,84.9,80.4,0.948,12%,Poor,32.4,29.7,62.1,47.9%,54.5%,17.1%,12.3%,7.7%,"42.9%
"
Wisconsin Lutheran Warriors,2019-1-15,Defensive,Overall Defense,Transition,14.7%,12.5,15.5,1.24,0%,Poor,3.4,6.4,9.8,65.3%,71.6%,13.8%,11.6%,8%,"56.9%
"
Wisconsin Lutheran Warriors,2019-1-15,Defensive,Overall Defense,Overall Half Court,85.3%,72.4,64.9,0.897,25%,Below Average,29,23.3,52.3,44.6%,51.3%,17.7%,12.4%,7.6%,"40.5%
"
Wisconsin Lutheran Warriors,2019-1-15,Defensive,Overall Defense,Short Shot Clock <4 Seconds,3.8%,3.2,2.7,0.828,22%,Below Average,1.7,1,2.7,36.7%,42.9%,8.6%,8.6%,3.4%,"37.9%
"
Wisconsin Lutheran Warriors,2019-1-15,Defensive,Overall Defense,Out of Bounds (End),9.3%,6.7,4.4,0.661,91%,Excellent,3.4,1.4,4.8,28.7%,35.6%,17.4%,12.4%,9.9%,"28.9%
"
Wisconsin Lutheran Warriors,2019-1-15,Defensive,Overall Defense,Out of Bounds (Side),3.4%,2.4,2.1,0.841,42%,Average,1.1,0.8,1.9,41.2%,50%,15.9%,9.1%,4.5%,"34.1%
"
Wisconsin Lutheran Warriors,2019-1-15,Defensive,Overall Defense,After Time Outs,12.7%,9.2,7.2,0.777,74%,Very Good,4.1,2.9,7,42.1%,47.2%,18.7%,6%,3.6%,"34.9%
"
Wisconsin Lutheran Warriors,2019-1-15,Defensive,Overall Defense,Man Defense,92.9%,67.3,59.7,0.887,29%,Below Average,26.8,21.4,48.2,44.5%,50.8%,18.1%,12.6%,7.8%,"40.4%
"
Wisconsin Lutheran Warriors,2019-1-15,Defensive,Overall Defense,Zone Defense,7.1%,5.1,5.3,1.033,21%,Below Average,2.2,1.9,4.1,45.9%,57.4%,12%,9.8%,5.4%,"42.4%
"
Wisconsin Lutheran Warriors,2019-1-15,Defensive,Overall Defense,Press Defense,2.8%,2,1.8,0.889,37%,Average,0.6,0.5,1.1,45%,52.5%,19.4%,25%,2.8%,"41.7%
"
Wisconsin Lutheran Warriors,2019-1-15,Defensive,Play Types,Spot Up,27.5%,23.3,21.6,0.924,43%,Average,12.5,7.7,20.2,38%,50.1%,9.8%,5.2%,4.3%,"36%
"
Wisconsin Lutheran Warriors,2019-1-15,Defensive,Play Types,Transition,14.7%,12.5,15.5,1.24,0%,Poor,3.4,6.4,9.8,65.3%,71.6%,13.8%,11.6%,8%,"56.9%
"
Wisconsin Lutheran Warriors,2019-1-15,Defensive,Play Types,P&R Ball Handler,9%,7.6,6.6,0.861,22%,Below Average,2.6,2.3,4.9,46.6%,50%,22.6%,16.8%,10.9%,"41.6%
"
Wisconsin Lutheran Warriors,2019-1-15,Defensive,Play Types,Cut,8.5%,7.2,7.8,1.077,54%,Good,2.2,3.3,5.5,60.6%,60.6%,13.8%,13.1%,11.5%,"54.6%
"
Wisconsin Lutheran Warriors,2019-1-15,Defensive,Play Types,Off Screen,7.7%,6.6,6.7,1.025,19%,Below Average,3.1,2.6,5.7,45.1%,55.9%,10.2%,5.9%,4.2%,"42.4%
"
Wisconsin Lutheran Warriors,2019-1-15,Defensive,Play Types,Post-Up,7.5%,6.3,5.5,0.868,39%,Average,2.1,2.2,4.3,51.3%,51.3%,19.3%,15.8%,11.4%,"43.9%
"
Wisconsin Lutheran Warriors,2019-1-15,Defensive,Play Types,Offensive Rebounds (put backs),5.5%,4.7,5.2,1.119,30%,Below Average,1.6,2,3.6,55.4%,56.2%,6%,20.2%,14.3%,"54.8%
"
Wisconsin Lutheran Warriors,2019-1-15,Defensive,Play Types,Isolation,4.9%,4.2,3.3,0.787,48%,Average,1.9,1.1,3,37%,39.8%,14.7%,16%,12%,"38.7%
"
Wisconsin Lutheran Warriors,2019-1-15,Defensive,Play Types,P&R Roll Man,3.1%,2.7,3.1,1.146,21%,Below Average,1.1,1.2,2.2,52.5%,53.8%,6.3%,16.7%,12.5%,"54.2%
"
Wisconsin Lutheran Warriors,2019-1-15,Defensive,Play Types,Hand Off,2.6%,2.2,1.2,0.564,92%,Excellent,1.3,0.4,1.7,25.8%,33.9%,17.9%,2.6%,2.6%,"23.1%
"
Wisconsin Lutheran Warriors,2019-1-15,Defensive,Play Types,Miscellaneous,9%,7.7,4.1,0.529,26%,Below Average,0.7,0.6,1.2,45.5%,47.7%,58%,26.8%,3.6%,"28.3%
"
Wisconsin Lutheran Warriors,2019-1-15,Defensive,Offense Including Passes,Isolations Including Passes,6.9%,5.9,5.1,0.868,35%,Average,2.6,1.8,4.4,41.3%,45.6%,14.2%,13.2%,10.4%,"40.6%
"
Wisconsin Lutheran Warriors,2019-1-15,Defensive,Offense Including Passes,Pick and Rolls Including Passes,19.2%,16.3,14.3,0.878,37%,Average,6.9,5.2,12.1,42.7%,47.9%,16.7%,12.2%,8.5%,"40.1%
"
Wisconsin Lutheran Warriors,2019-1-15,Defensive,Offense Including Passes,Post-Ups Including Passes,9.9%,8.4,8.1,0.96,26%,Below Average,3.1,3.2,6.2,50.9%,55.4%,15.9%,12.6%,9.3%,"45%
"
Wisconsin Lutheran Warriors,2019-1-15,Defensive,During Pass Out Situations,ISO - Defense Commits,2%,1.7,1.8,1.065,31%,Average,0.7,0.7,1.4,50%,57.7%,12.9%,6.5%,6.5%,"45.2%
"
Wisconsin Lutheran Warriors,2019-1-15,Defensive,During Pass Out Situations,P&R BH - Defense Commits,12.3%,10.4,8.2,0.782,60%,Good,4.3,2.9,7.2,40%,46.5%,22.9%,10.1%,5.3%,"35.1%
"
Wisconsin Lutheran Warriors,2019-1-15,Defensive,During Pass Out Situations,Post-Up - Defense Commits,2.4%,2.1,2.6,1.243,21%,Below Average,0.9,0.9,1.9,50%,64.7%,5.4%,2.7%,2.7%,"48.6%
"
Wisconsin Lutheran Warriors,2019-1-15,Defensive,During Trapping Situations,P&R BH - Traps,0.7%,0.6,0.8,1.5,6%,Poor,0.2,0.3,0.5,55.6%,61.1%,0%,30%,20%,"60%
"
Wisconsin Lutheran Warriors,2019-1-15,Defensive,During Trapping Situations,Post-Up - Hard Double,2.6%,2.2,1.7,0.775,57%,Good,0.9,0.7,1.6,42.9%,53.6%,25%,5%,5%,"32.5%
"
Wisconsin Lutheran Warriors,2019-1-15,Defensive,Shot Attempt - Half Court,Jump Shots,53.6%,28.1,27.5,0.98,31%,Average,17.9,10.2,28.1,36.2%,48.8%,0%,0.4%,0.4%,"36.2%
"
Wisconsin Lutheran Warriors,2019-1-15,Defensive,Shot Attempt - Half Court,Jump Shots.Short Shot Clock <4 Seconds,3.1%,1.6,1.1,0.655,45%,Average,1.2,0.4,1.6,24.1%,32.8%,0%,0%,0%,"24.1%
"
Wisconsin Lutheran Warriors,2019-1-15,Defensive,Shot Attempt - Half Court,Runner,4.9%,2.6,1.6,0.63,72%,Very Good,1.8,0.8,2.6,30.4%,30.4%,0%,6.5%,6.5%,"30.4%
"
Wisconsin Lutheran Warriors,2019-1-15,Defensive,Shot Attempt - Half Court,Runner.Short Shot Clock <4 Seconds,0.2%,0.1,0,0,-,-,0.1,0,0.1,0%,0%,0%,0%,0%,"0%
"
Wisconsin Lutheran Warriors,2019-1-15,Defensive,Shot Attempt - Half Court,Around Basket (not Post-Ups),33.2%,17.4,21.1,1.211,18%,Below Average,7.2,10.2,17.4,58.5%,58.5%,0%,7%,7%,"58.5%
"
Wisconsin Lutheran Warriors,2019-1-15,Defensive,Shot Attempt - Half Court,Post-Ups,8.3%,4.3,4.6,1.051,30%,Below Average,2.1,2.2,4.3,51.3%,51.3%,0%,5.1%,5.1%,"51.3%
"
Wisconsin Lutheran Warriors,2019-1-15,Defensive,Shot Attempt - Half Court,Post-Ups.Short Shot Clock <4 Seconds,0.3%,0.2,0.3,2,-,-,0,0.2,0.2,100%,100%,0%,0%,0%,"100%
"
Wisconsin Lutheran Warriors,2019-1-15,Defensive,Shot Attempt - Half Court,Video Not Available,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-
"
Wisconsin Lutheran Warriors,2019-1-15,Defensive,Catch and Shoot - Half Court,Catch and Shoot,38.9%,20.3,20.9,1.03,48%,Average,13.1,7.3,20.3,35.8%,51.5%,0%,0%,0%,"35.8%
"
Wisconsin Lutheran Warriors,2019-1-15,Defensive,Catch and Shoot - Half Court,Guarded,52.5%,10.7,8.9,0.833,84%,Excellent,7.6,3.1,10.7,29.2%,41.7%,0%,0%,0%,"29.2%
"
Wisconsin Lutheran Warriors,2019-1-15,Defensive,Catch and Shoot - Half Court,Unguarded,47.5%,9.7,12.1,1.247,15%,Below Average,5.5,4.2,9.7,43.1%,62.4%,0%,0%,0%,"43.1%
"
Wisconsin Lutheran Warriors,2019-1-15,Defensive,Dribble Jumper - Half Court,All Jump Shots off the Dribble,12.2%,6.4,5.2,0.817,37%,Average,4,2.4,6.4,37.4%,40.4%,0%,0.9%,0.9%,"37.4%
"
Wisconsin Lutheran Warriors,2019-1-15,Defensive,Jump Shot Range - half court,Short (<17'),13.1%,3.7,2.7,0.742,51%,Good,2.3,1.3,3.7,36.4%,36.4%,0%,1.5%,1.5%,"36.4%
"
Wisconsin Lutheran Warriors,2019-1-15,Defensive,Jump Shot Range - half court,Medium (17' to <3 point line),12.3%,3.4,3.6,1.032,3%,Poor,1.7,1.8,3.4,51.6%,51.6%,0%,0%,0%,"51.6%
"
Wisconsin Lutheran Warriors,2019-1-15,Defensive,Jump Shot Range - half court,Long (3 point jump shots),74.7%,20.9,21.2,1.013,50%,Average,13.9,7.1,20.9,33.7%,50.5%,0%,0.3%,0.3%,"33.7%
"
Aurora University,2019-1-15,Offensive,Overall Offense,Overall,100%,85.9,85.6,0.997,95%,Excellent,34.9,30.2,65.1,46.3%,55.1%,13.9%,12.4%,9.4%,"43.9%
"
Aurora University,2019-1-15,Offensive,Overall Offense,Transition,19.1%,16.4,18.3,1.115,92%,Excellent,6.8,6.6,13.4,49.1%,59.6%,10.4%,10.4%,9%,"47.3%
"
Aurora University,2019-1-15,Offensive,Overall Offense,Overall Half Court,80.9%,69.5,67.4,0.969,95%,Excellent,28.1,23.6,51.7,45.6%,54%,14.7%,12.9%,9.5%,"43.1%
"
Aurora University,2019-1-15,Offensive,Overall Offense,Short Shot Clock <4 Seconds,3.9%,3.4,3.3,0.982,95%,Excellent,1.6,1.1,2.8,40.4%,48.9%,8.8%,10.5%,7%,"42.1%
"
Aurora University,2019-1-15,Offensive,Overall Offense,Out of Bounds (End),6.8%,4.7,4.1,0.863,61%,Good,2.1,1.5,3.6,41%,48.4%,13.8%,11.3%,11.3%,"38.8%
"
Aurora University,2019-1-15,Offensive,Overall Offense,Out of Bounds (Side),3.6%,2.5,3.1,1.233,99%,Excellent,0.9,1.1,2.1,54.3%,67.1%,11.6%,11.6%,11.6%,"51.2%
"
Aurora University,2019-1-15,Offensive,Overall Offense,After Time Outs,13.9%,9.6,9.3,0.963,85%,Excellent,3.9,3.1,7.1,44.2%,51.7%,13.4%,15.2%,14%,"45.1%
"
Aurora University,2019-1-15,Offensive,Overall Offense,Against Man,94.8%,65.9,62.8,0.952,94%,Excellent,26.9,21.9,48.8,44.9%,52.7%,14.6%,13.3%,9.7%,"42.7%
"
Aurora University,2019-1-15,Offensive,Overall Offense,Against Zone,5.2%,3.6,4.6,1.279,97%,Excellent,1.2,1.7,2.9,58%,75%,16.4%,4.9%,4.9%,"49.2%
"
Aurora University,2019-1-15,Offensive,Overall Offense,Press Offense,4.5%,3.1,2.4,0.755,32%,Average,1.4,0.7,2.1,34.3%,42.9%,22.6%,13.2%,1.9%,"32.1%
"
Aurora University,2019-1-15,Offensive,Play Types,Spot Up,30.1%,25.9,27.7,1.07,94%,Excellent,12.7,9.3,22,42.2%,57%,7.7%,8.2%,6.8%,"42%
"
Aurora University,2019-1-15,Offensive,Play Types,Transition,19.1%,16.4,18.3,1.115,92%,Excellent,6.8,6.6,13.4,49.1%,59.6%,10.4%,10.4%,9%,"47.3%
"
Aurora University,2019-1-15,Offensive,Play Types,Isolation,8.5%,7.3,5.8,0.798,58%,Good,3.1,2.1,5.2,40.4%,41%,14.5%,16.9%,14.5%,"39.5%
"
Aurora University,2019-1-15,Offensive,Play Types,P&R Ball Handler,8.2%,7.1,5.8,0.825,73%,Very Good,3.2,2.2,5.4,40.2%,44%,15%,10%,9.2%,"38.3%
"
Aurora University,2019-1-15,Offensive,Play Types,Cut,6.8%,5.8,7.7,1.323,97%,Excellent,1.4,3.2,4.6,69.2%,69.2%,5.1%,20.2%,20.2%,"68.7%
"
Aurora University,2019-1-15,Offensive,Play Types,Off Screen,6%,5.2,4.7,0.909,55%,Good,2.7,1.8,4.5,39.5%,51.3%,11.4%,2.3%,2.3%,"35.2%
"
Aurora University,2019-1-15,Offensive,Play Types,Offensive Rebounds (put backs),5.5%,4.8,6,1.259,94%,Excellent,1.3,2.2,3.5,63.3%,64.2%,6.2%,23.5%,19.8%,"64.2%
"
Aurora University,2019-1-15,Offensive,Play Types,Post-Up,4.4%,3.8,2.9,0.766,35%,Average,1.5,1.1,2.6,42.2%,42.2%,20.3%,12.5%,12.5%,"37.5%
"
Aurora University,2019-1-15,Offensive,Play Types,P&R Roll Man,1.4%,1.2,1.2,1,59%,Good,0.5,0.5,1,47.1%,58.8%,15%,0%,0%,"40%
"
Aurora University,2019-1-15,Offensive,Play Types,Hand Off,1.2%,1.1,1.1,1.056,90%,Excellent,0.6,0.4,1,41.2%,52.9%,5.6%,5.6%,5.6%,"38.9%
"
Aurora University,2019-1-15,Offensive,Play Types,Miscellaneous,8.8%,7.5,4.4,0.586,85%,Excellent,1,0.8,1.8,45.2%,48.4%,52.3%,25.8%,4.7%,"30.5%
"
Aurora University,2019-1-15,Offensive,Offense Including Passes,Isolations Including Passes,13.2%,11.4,9.4,0.829,57%,Good,5.1,3.3,8.4,39.2%,43.7%,12.4%,16.1%,14%,"39.4%
"
Aurora University,2019-1-15,Offensive,Offense Including Passes,Pick and Rolls Including Passes,14.3%,12.3,11.4,0.928,82%,Very Good,5.7,4.3,10,42.9%,50.6%,12.4%,7.7%,6.2%,"40.2%
"
Aurora University,2019-1-15,Offensive,Offense Including Passes,Post-Ups Including Passes,6%,5.1,4.4,0.851,48%,Average,2.2,1.7,3.9,43.9%,46.2%,16.1%,10.3%,10.3%,"40.2%
"
Aurora University,2019-1-15,Offensive,During Pass Out Situations,ISO - Defense Commits,4.7%,4.1,3.6,0.884,41%,Average,2,1.2,3.2,37%,48.1%,8.7%,14.5%,13%,"39.1%
"
Aurora University,2019-1-15,Offensive,During Pass Out Situations,P&R BH - Defense Commits,7%,6.1,5.7,0.942,88%,Excellent,2.5,2.1,4.6,46.2%,58.3%,20.4%,4.9%,1.9%,"37.9%
"
Aurora University,2019-1-15,Offensive,During Pass Out Situations,Post-Up - Defense Commits,1.6%,1.4,1.5,1.087,62%,Good,0.6,0.6,1.2,47.6%,54.8%,4.3%,4.3%,4.3%,"47.8%
"
Aurora University,2019-1-15,Offensive,During Trapping Situations,P&R BH - Traps,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-
"
