Team_Name,Uploaded_Date,Format_Name,Category_Name,Element_Name,Percentage_Time,Poss_Per_Game,Points,PPP,Rank,Rating,FG_miss,FG_Made,FGA,FG,Adjusted_FG,Percent_Turnover,Percent_FT,Percent_Shooting_Foul,Percent_Score
Edgewood College (WI) Eagles,2019-01-26,Offensive,Jump Shot Range - half court,Medium (17' to <3 point line),0.2,5.3,4.7,0.89,0.9,Excellent,2.9,2.4,5.3,0.45,0.45,0,0,0,0.45
Edgewood College (WI) Eagles,2019-01-26,Offensive,Jump Shot Range - half court,Long (3 point jump shots),0.7,18.8,19.1,1.02,0.55,Good,12.4,6.4,18.8,0.34,0.51,0,0,0,0.34
Dominican (IL) Stars,2019-01-26,Offensive,Overall Offense,Overall,1,86.3,69.8,0.81,0.2,Below Average,37.9,25.3,63.3,0.4,0.47,0.19,0.1,0.07,0.36
Dominican (IL) Stars,2019-01-26,Offensive,Overall Offense,Transition,0.25,21.1,21.2,1,0.63,Good,7.6,7.8,15.4,0.51,0.58,0.17,0.13,0.1,0.46
Dominican (IL) Stars,2019-01-26,Offensive,Overall Offense,Overall Half Court,0.76,65.2,48.6,0.75,0.1,Poor,30.3,17.6,47.9,0.37,0.44,0.19,0.09,0.06,0.33
Dominican (IL) Stars,2019-01-26,Offensive,Overall Offense,Short Shot Clock <4 Seconds,0.05,4,2.3,0.57,0.2,Below Average,2.4,0.8,3.3,0.25,0.31,0.13,0.06,0,0.25
Dominican (IL) Stars,2019-01-26,Offensive,Overall Offense,Out of Bounds (End),0.09,5.8,3.1,0.54,0.02,Poor,3.2,1,4.2,0.24,0.31,0.22,0.07,0.06,0.22
Dominican (IL) Stars,2019-01-26,Offensive,Overall Offense,Out of Bounds (Side),0.05,2.9,2.2,0.76,0.41,Average,1.2,0.8,2.1,0.41,0.47,0.23,0.11,0.08,0.34
Dominican (IL) Stars,2019-01-26,Offensive,Overall Offense,After Time Outs,0.13,8.3,4.7,0.57,0.02,Poor,4.6,2,6.6,0.31,0.35,0.18,0.03,0.02,0.26
Dominican (IL) Stars,2019-01-26,Offensive,Overall Offense,Against Man,0.95,61.6,45.4,0.74,0.08,Poor,28.7,16.3,45.1,0.36,0.43,0.19,0.1,0.06,0.32
Dominican (IL) Stars,2019-01-26,Offensive,Overall Offense,Against Zone,0.06,3.6,3.2,0.89,0.5,Average,1.6,1.2,2.8,0.43,0.54,0.19,0.05,0.03,0.37
Dominican (IL) Stars,2019-01-26,Offensive,Overall Offense,Press Offense,0.08,5,3.9,0.79,0.41,Average,1.4,1.4,2.9,0.5,0.64,0.37,0.07,0.01,0.31
Dominican (IL) Stars,2019-01-26,Offensive,Play Types,Spot Up,0.26,22,19.1,0.87,0.38,Average,13.1,6.8,19.9,0.34,0.47,0.08,0.02,0.02,0.33
Dominican (IL) Stars,2019-01-26,Offensive,Play Types,Transition,0.25,21.1,21.2,1,0.63,Good,7.6,7.8,15.4,0.51,0.58,0.17,0.13,0.1,0.46
Dominican (IL) Stars,2019-01-26,Offensive,Play Types,P&R Ball Handler,0.1,8.6,5.7,0.67,0.24,Below Average,3.3,2,5.3,0.38,0.43,0.28,0.12,0.08,0.3
Dominican (IL) Stars,2019-01-26,Offensive,Play Types,Post-Up,0.07,5.6,3.4,0.61,0.09,Poor,3.1,1.5,4.6,0.33,0.33,0.11,0.09,0.06,0.33
Dominican (IL) Stars,2019-01-26,Offensive,Play Types,Offensive Rebounds (put backs),0.06,4.8,5.3,1.11,0.64,Good,1.8,2.1,3.9,0.54,0.54,0.05,0.2,0.16,0.55
Dominican (IL) Stars,2019-01-26,Offensive,Play Types,Cut,0.05,4.6,4.7,1.04,0.36,Average,1.7,2.1,3.8,0.54,0.54,0.11,0.1,0.1,0.51
Dominican (IL) Stars,2019-01-26,Offensive,Play Types,Off Screen,0.05,4.2,3,0.72,0.21,Below Average,2.8,1,3.8,0.27,0.38,0.08,0.03,0.03,0.25
Dominican (IL) Stars,2019-01-26,Offensive,Play Types,P&R Roll Man,0.03,2.7,2.3,0.85,0.3,Below Average,1.2,0.7,1.9,0.37,0.43,0.1,0.21,0.19,0.42
Dominican (IL) Stars,2019-01-26,Offensive,Play Types,Isolation,0.03,2.3,1.4,0.63,0.15,Below Average,1.2,0.6,1.7,0.32,0.34,0.15,0.12,0.07,0.32
Dominican (IL) Stars,2019-01-26,Offensive,Play Types,Hand Off,0.03,2.3,1.7,0.76,0.4,Average,1.4,0.7,2.1,0.32,0.39,0.1,0.05,0.05,0.29
Dominican (IL) Stars,2019-01-26,Offensive,Play Types,Miscellaneous,0.1,8.2,1.9,0.24,0.03,Poor,0.8,0.1,0.9,0.12,0.12,0.7,0.19,0.01,0.14
Dominican (IL) Stars,2019-01-26,Offensive,Offense Including Passes,Isolations Including Passes,0.04,3.4,2.2,0.64,0.07,Poor,1.9,0.8,2.8,0.3,0.34,0.12,0.08,0.05,0.3
Dominican (IL) Stars,2019-01-26,Offensive,Offense Including Passes,Pick and Rolls Including Passes,0.21,17.8,14.4,0.81,0.43,Average,8.1,5,13.1,0.38,0.47,0.18,0.11,0.08,0.34
Dominican (IL) Stars,2019-01-26,Offensive,Offense Including Passes,Post-Ups Including Passes,0.09,7.7,5.1,0.66,0.07,Poor,4.4,2.1,6.4,0.32,0.35,0.09,0.07,0.05,0.32
Dominican (IL) Stars,2019-01-26,Offensive,During Pass Out Situations,ISO - Defense Commits,0.01,1.1,0.7,0.65,0.14,Poor,0.8,0.3,1.1,0.26,0.34,0.05,0,0,0.25
Dominican (IL) Stars,2019-01-26,Offensive,During Pass Out Situations,P&R BH - Defense Commits,0.13,11.6,8.7,0.75,0.4,Average,4.8,3,7.8,0.38,0.49,0.25,0.09,0.06,0.31
Dominican (IL) Stars,2019-01-26,Offensive,During Pass Out Situations,Post-Up - Defense Commits,0.02,2.1,1.6,0.78,0.15,Below Average,1.3,0.6,1.9,0.29,0.41,0.05,0.03,0.03,0.3
Dominican (IL) Stars,2019-01-26,Offensive,During Trapping Situations,P&R BH - Traps,0,0.1,0.1,1,-,-,0.1,0.1,0.1,0.5,0.5,0,0,0,0.5
Dominican (IL) Stars,2019-01-26,Offensive,During Trapping Situations,Post-Up - Hard Double,0.01,1.2,0.8,0.67,0.28,Below Average,0.6,0.3,0.9,0.31,0.41,0.19,0.05,0.05,0.29
Dominican (IL) Stars,2019-01-26,Offensive,Shot Attempt - Half Court,Jump Shots,0.58,27.6,24.3,0.88,0.31,Average,18.9,8.7,27.6,0.32,0.44,0,0,0,0.32
Dominican (IL) Stars,2019-01-26,Offensive,Shot Attempt - Half Court,Jump Shots.Short Shot Clock <4 Seconds,0.05,2.3,1.2,0.54,0.34,Average,1.8,0.4,2.3,0.2,0.27,0,0,0,0.2
Dominican (IL) Stars,2019-01-26,Offensive,Shot Attempt - Half Court,Runner,0.04,2.1,1.8,0.84,0.74,Very Good,1.2,0.9,2.1,0.42,0.42,0,0.05,0.05,0.42
Dominican (IL) Stars,2019-01-26,Offensive,Shot Attempt - Half Court,Runner.Short Shot Clock <4 Seconds,0,0.1,0.2,2,-,-,0,0.1,0.1,1,1,0,0,0,1
Dominican (IL) Stars,2019-01-26,Offensive,Shot Attempt - Half Court,Around Basket (not Post-Ups),0.28,13.6,13.6,1,0.13,Poor,7.2,6.4,13.6,0.47,0.47,0,0.07,0.07,0.47
Dominican (IL) Stars,2019-01-26,Offensive,Shot Attempt - Half Court,Post-Ups,0.1,4.6,3.1,0.67,0.08,Poor,3.1,1.5,4.6,0.33,0.33,0,0.01,0.01,0.33
Dominican (IL) Stars,2019-01-26,Offensive,Shot Attempt - Half Court,Post-Ups.Short Shot Clock <4 Seconds,0,0.2,0.1,0.67,-,-,0.1,0.1,0.2,0.33,0.33,0,0,0,0.33
Dominican (IL) Stars,2019-01-26,Offensive,Shot Attempt - Half Court,Video Not Available,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Dominican (IL) Stars,2019-01-26,Offensive,Catch and Shoot - Half Court,Catch and Shoot,0.43,20.4,18.6,0.91,0.19,Below Average,14.2,6.3,20.4,0.31,0.46,0,0,0,0.31
Dominican (IL) Stars,2019-01-26,Offensive,Catch and Shoot - Half Court,Guarded,0.61,12.6,10.3,0.82,0.17,Below Average,9.1,3.5,12.6,0.28,0.41,0,0,0,0.28
Dominican (IL) Stars,2019-01-26,Offensive,Catch and Shoot - Half Court,Unguarded,0.39,7.9,8.3,1.05,0.38,Average,5.1,2.8,7.9,0.35,0.53,0,0,0,0.35
Dominican (IL) Stars,2019-01-26,Offensive,Dribble Jumper - Half Court,All Jump Shots off the Dribble,0.13,6.1,4.6,0.76,0.46,Average,4.1,2,6.1,0.33,0.38,0,0,0,0.33
Dominican (IL) Stars,2019-01-26,Offensive,Jump Shot Range - half court,Short (<17'),0.1,2.7,2,0.75,0.53,Good,1.7,1,2.7,0.38,0.38,0,0,0,0.38
Dominican (IL) Stars,2019-01-26,Offensive,Jump Shot Range - half court,Medium (17' to <3 point line),0.1,2.6,1.8,0.68,0.44,Average,1.7,0.9,2.6,0.34,0.34,0,0,0,0.34
Dominican (IL) Stars,2019-01-26,Offensive,Jump Shot Range - half court,Long (3 point jump shots),0.81,22.3,20.5,0.92,0.21,Below Average,15.5,6.8,22.3,0.31,0.46,0,0,0,0.31
Rockford Regents,2019-01-26,Defensive,Overall Defense,Overall,1,91.2,87.2,0.96,0.1,Poor,37.1,31.2,68.3,0.46,0.53,0.15,0.13,0.09,0.43
Rockford Regents,2019-01-26,Defensive,Overall Defense,Transition,0.2,18.6,18.7,1,0.37,Average,7,6.7,13.7,0.49,0.56,0.16,0.13,0.11,0.46
Rockford Regents,2019-01-26,Defensive,Overall Defense,Overall Half Court,0.8,72.6,68.5,0.94,0.08,Poor,30.1,24.5,54.5,0.45,0.52,0.15,0.13,0.08,0.43
Rockford Regents,2019-01-26,Defensive,Overall Defense,Short Shot Clock <4 Seconds,0.03,2.8,1.7,0.61,0.71,Very Good,1.8,0.6,2.5,0.26,0.33,0.07,0.06,0.06,0.26
Rockford Regents,2019-01-26,Defensive,Overall Defense,Out of Bounds (End),0.06,4.6,3.9,0.86,0.41,Average,1.7,1.5,3.2,0.46,0.54,0.22,0.09,0.09,0.39
Rockford Regents,2019-01-26,Defensive,Overall Defense,Out of Bounds (Side),0.04,2.6,2.7,1.04,0.07,Poor,1.1,1.1,2.2,0.49,0.55,0.1,0.1,0.08,0.48
Rockford Regents,2019-01-26,Defensive,Overall Defense,After Time Outs,0.12,8.5,7.3,0.86,0.45,Average,3.9,2.7,6.7,0.41,0.48,0.16,0.07,0.03,0.38
Rockford Regents,2019-01-26,Defensive,Overall Defense,Man Defense,0.96,69.4,64.8,0.93,0.1,Poor,28.8,23.2,51.9,0.45,0.51,0.15,0.13,0.09,0.43
Rockford Regents,2019-01-26,Defensive,Overall Defense,Zone Defense,0.04,3.2,3.6,1.15,0.08,Poor,1.3,1.3,2.6,0.51,0.65,0.1,0.1,0.07,0.47
Rockford Regents,2019-01-26,Defensive,Overall Defense,Press Defense,0.03,2.1,1.9,0.92,0.29,Below Average,0.6,0.4,0.9,0.39,0.47,0.18,0.36,0.08,0.49
Rockford Regents,2019-01-26,Defensive,Play Types,Spot Up,0.27,24.2,23.4,0.97,0.23,Below Average,13.5,8.3,21.8,0.38,0.51,0.06,0.05,0.04,0.37
Rockford Regents,2019-01-26,Defensive,Play Types,Transition,0.2,18.6,18.7,1,0.37,Average,7,6.7,13.7,0.49,0.56,0.16,0.13,0.11,0.46
Rockford Regents,2019-01-26,Defensive,Play Types,P&R Ball Handler,0.09,8.6,8.1,0.94,0.07,Poor,3.6,2.9,6.5,0.45,0.51,0.15,0.12,0.09,0.42
Rockford Regents,2019-01-26,Defensive,Play Types,Cut,0.09,8.3,10.8,1.3,0.04,Poor,2.1,4.5,6.6,0.68,0.68,0.09,0.16,0.15,0.66
Rockford Regents,2019-01-26,Defensive,Play Types,Post-Up,0.08,6.9,4.9,0.71,0.88,Excellent,2.8,1.8,4.6,0.39,0.39,0.23,0.14,0.12,0.36
Rockford Regents,2019-01-26,Defensive,Play Types,Offensive Rebounds (put backs),0.07,6.1,7.2,1.18,0.15,Below Average,2,2.8,4.8,0.58,0.59,0.06,0.17,0.16,0.6
Rockford Regents,2019-01-26,Defensive,Play Types,Isolation,0.04,4,3.4,0.84,0.32,Average,1.7,1.2,2.9,0.4,0.44,0.13,0.16,0.12,0.41
Rockford Regents,2019-01-26,Defensive,Play Types,Off Screen,0.04,3.7,4,1.09,0.11,Poor,1.7,1.4,3.2,0.45,0.57,0.1,0.07,0.06,0.43
Rockford Regents,2019-01-26,Defensive,Play Types,P&R Roll Man,0.03,2.3,2.1,0.91,0.61,Good,1.2,0.8,2,0.4,0.42,0.02,0.14,0.14,0.42
Rockford Regents,2019-01-26,Defensive,Play Types,Hand Off,0.02,1.9,1.5,0.81,0.52,Good,0.8,0.6,1.4,0.41,0.46,0.19,0.08,0.08,0.36
Rockford Regents,2019-01-26,Defensive,Play Types,Miscellaneous,0.07,6.7,3.1,0.47,0.48,Average,0.5,0.2,0.7,0.31,0.31,0.59,0.32,0.02,0.28
Rockford Regents,2019-01-26,Defensive,Offense Including Passes,Isolations Including Passes,0.06,5.6,5.1,0.92,0.23,Below Average,2.5,1.8,4.4,0.42,0.49,0.1,0.12,0.09,0.42
Rockford Regents,2019-01-26,Defensive,Offense Including Passes,Pick and Rolls Including Passes,0.2,18.1,17.6,0.97,0.1,Poor,8.5,6.5,15,0.43,0.51,0.1,0.1,0.08,0.42
Rockford Regents,2019-01-26,Defensive,Offense Including Passes,Post-Ups Including Passes,0.11,10.1,8.3,0.82,0.72,Very Good,4.5,2.9,7.5,0.39,0.43,0.16,0.14,0.12,0.39
Rockford Regents,2019-01-26,Defensive,During Pass Out Situations,ISO - Defense Commits,0.02,1.6,1.7,1.1,0.28,Below Average,0.8,0.7,1.5,0.46,0.59,0.03,0.03,0.03,0.43
Rockford Regents,2019-01-26,Defensive,During Pass Out Situations,P&R BH - Defense Commits,0.12,10.6,9.7,0.92,0.18,Below Average,4.9,3.5,8.5,0.42,0.51,0.14,0.08,0.07,0.39
Rockford Regents,2019-01-26,Defensive,During Pass Out Situations,Post-Up - Defense Commits,0.04,3.2,3.4,1.07,0.45,Average,1.7,1.2,2.8,0.41,0.51,0,0.13,0.12,0.45
Rockford Regents,2019-01-26,Defensive,During Trapping Situations,P&R BH - Traps,0,0.2,0.1,0.5,-,-,0.1,0.1,0.2,0.33,0.33,0.25,0,0,0.25
Rockford Regents,2019-01-26,Defensive,During Trapping Situations,Post-Up - Hard Double,0.03,2.5,1.5,0.6,0.81,Very Good,1.1,0.5,1.6,0.32,0.4,0.28,0.09,0.06,0.26
Rockford Regents,2019-01-26,Defensive,Shot Attempt - Half Court,Jump Shots,0.54,29.2,28.3,0.97,0.36,Average,18.9,10.3,29.2,0.35,0.48,0,0.01,0.01,0.35
Rockford Regents,2019-01-26,Defensive,Shot Attempt - Half Court,Jump Shots.Short Shot Clock <4 Seconds,0.03,1.7,1.4,0.84,0.21,Below Average,1.2,0.5,1.7,0.31,0.42,0,0,0,0.31
Rockford Regents,2019-01-26,Defensive,Shot Attempt - Half Court,Runner,0.05,2.5,2.3,0.92,0.12,Poor,1.4,1.1,2.5,0.44,0.44,0,0.04,0.04,0.44
Rockford Regents,2019-01-26,Defensive,Shot Attempt - Half Court,Runner.Short Shot Clock <4 Seconds,0,0.2,0.1,0.67,-,-,0.1,0.1,0.2,0.33,0.33,0,0,0,0.33
Rockford Regents,2019-01-26,Defensive,Shot Attempt - Half Court,Around Basket (not Post-Ups),0.33,18.2,23.5,1.3,0.05,Poor,6.9,11.3,18.2,0.62,0.62,0,0.06,0.06,0.62
Rockford Regents,2019-01-26,Defensive,Shot Attempt - Half Court,Post-Ups,0.09,4.6,3.7,0.81,0.9,Excellent,2.8,1.8,4.6,0.39,0.39,0,0.05,0.05,0.39
Rockford Regents,2019-01-26,Defensive,Shot Attempt - Half Court,Post-Ups.Short Shot Clock <4 Seconds,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Rockford Regents,2019-01-26,Defensive,Shot Attempt - Half Court,Video Not Available,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Rockford Regents,2019-01-26,Defensive,Catch and Shoot - Half Court,Catch and Shoot,0.37,20,19.7,0.99,0.65,Very Good,13.3,6.7,20,0.34,0.49,0,0.01,0.01,0.34
Rockford Regents,2019-01-26,Defensive,Catch and Shoot - Half Court,Guarded,0.62,12.3,10.2,0.83,0.89,Excellent,8.9,3.4,12.3,0.28,0.41,0,0.01,0.01,0.28
Rockford Regents,2019-01-26,Defensive,Catch and Shoot - Half Court,Unguarded,0.38,7.7,9.6,1.25,0.14,Poor,4.4,3.3,7.7,0.43,0.62,0,0,0,0.43
Rockford Regents,2019-01-26,Defensive,Dribble Jumper - Half Court,All Jump Shots off the Dribble,0.14,7.5,6.7,0.89,0.16,Below Average,4.6,2.8,7.5,0.38,0.45,0,0.01,0.01,0.38
Rockford Regents,2019-01-26,Defensive,Jump Shot Range - half court,Short (<17'),0.15,4.3,3.6,0.84,0.27,Below Average,2.5,1.8,4.3,0.42,0.42,0,0.01,0.01,0.42
Rockford Regents,2019-01-26,Defensive,Jump Shot Range - half court,Medium (17' to <3 point line),0.1,2.9,1.9,0.64,0.65,Very Good,2,0.9,2.9,0.32,0.32,0,0,0,0.32
Rockford Regents,2019-01-26,Defensive,Jump Shot Range - half court,Long (3 point jump shots),0.75,22,22.8,1.04,0.41,Average,14.4,7.6,22,0.34,0.52,0,0.01,0.01,0.34
Concordia (Chicago) Cougars,2019-01-26,Defensive,Overall Defense,Overall,1,95.1,95.8,1.01,0.01,Poor,34.5,33.6,68.1,0.49,0.56,0.15,0.17,0.11,0.47
Concordia (Chicago) Cougars,2019-01-26,Defensive,Overall Defense,Transition,0.2,18.5,19.7,1.06,0.16,Below Average,6.3,7.5,13.8,0.54,0.6,0.15,0.15,0.12,0.5
Concordia (Chicago) Cougars,2019-01-26,Defensive,Overall Defense,Overall Half Court,0.81,76.6,76.1,0.99,0.01,Poor,28.2,26.2,54.4,0.48,0.55,0.14,0.17,0.1,0.46
Concordia (Chicago) Cougars,2019-01-26,Defensive,Overall Defense,Short Shot Clock <4 Seconds,0.02,2.3,1.8,0.8,0.27,Below Average,1.1,0.6,1.6,0.36,0.39,0.15,0.13,0,0.39
Concordia (Chicago) Cougars,2019-01-26,Defensive,Overall Defense,Out of Bounds (End),0.07,5.4,4.8,0.88,0.35,Average,2.5,1.8,4.2,0.42,0.47,0.1,0.15,0.14,0.39
Concordia (Chicago) Cougars,2019-01-26,Defensive,Overall Defense,Out of Bounds (Side),0.03,2.2,1.6,0.74,0.68,Very Good,0.9,0.5,1.4,0.35,0.41,0.18,0.21,0.05,0.37
Concordia (Chicago) Cougars,2019-01-26,Defensive,Overall Defense,After Time Outs,0.12,8.9,8.4,0.94,0.21,Below Average,3.2,3.2,6.4,0.5,0.56,0.16,0.15,0.07,0.43
Concordia (Chicago) Cougars,2019-01-26,Defensive,Overall Defense,Man Defense,0.95,73.1,72.1,0.99,0.01,Poor,27.1,24.8,51.9,0.48,0.55,0.14,0.17,0.1,0.46
Concordia (Chicago) Cougars,2019-01-26,Defensive,Overall Defense,Zone Defense,0.05,3.5,4.1,1.15,0.08,Poor,1.1,1.4,2.4,0.56,0.65,0.15,0.2,0.07,0.52
Concordia (Chicago) Cougars,2019-01-26,Defensive,Overall Defense,Press Defense,0.06,4.6,5.7,1.23,0.05,Poor,1.3,1.5,2.8,0.54,0.64,0.09,0.33,0.04,0.61
Concordia (Chicago) Cougars,2019-01-26,Defensive,Play Types,Spot Up,0.22,20.7,23.2,1.12,0,Poor,9.6,7.9,17.5,0.45,0.59,0.07,0.09,0.07,0.45
Concordia (Chicago) Cougars,2019-01-26,Defensive,Play Types,Transition,0.2,18.5,19.7,1.06,0.16,Below Average,6.3,7.5,13.8,0.54,0.6,0.15,0.15,0.12,0.5
Concordia (Chicago) Cougars,2019-01-26,Defensive,Play Types,Post-Up,0.1,9.1,8.4,0.93,0.23,Below Average,3.2,3.4,6.6,0.52,0.52,0.14,0.16,0.12,0.49
Concordia (Chicago) Cougars,2019-01-26,Defensive,Play Types,P&R Ball Handler,0.09,8.9,5.8,0.65,0.82,Very Good,4.5,1.8,6.2,0.28,0.31,0.17,0.15,0.11,0.31
Concordia (Chicago) Cougars,2019-01-26,Defensive,Play Types,Cut,0.08,8,9.4,1.18,0.25,Below Average,2.5,4,6.5,0.62,0.62,0.07,0.19,0.16,0.6
Concordia (Chicago) Cougars,2019-01-26,Defensive,Play Types,Offensive Rebounds (put backs),0.07,6.5,7.9,1.22,0.1,Poor,1.6,3.1,4.7,0.65,0.65,0.1,0.22,0.17,0.61
Concordia (Chicago) Cougars,2019-01-26,Defensive,Play Types,Off Screen,0.06,6.1,7.4,1.22,0.02,Poor,2.7,2.8,5.5,0.51,0.65,0.07,0.04,0.03,0.49
Concordia (Chicago) Cougars,2019-01-26,Defensive,Play Types,Isolation,0.06,5.4,4.6,0.87,0.26,Below Average,1.9,1.4,3.4,0.42,0.44,0.18,0.22,0.17,0.44
Concordia (Chicago) Cougars,2019-01-26,Defensive,Play Types,Hand Off,0.03,2.6,2.6,1.02,0.11,Poor,0.9,0.8,1.6,0.46,0.61,0.18,0.23,0.18,0.43
Concordia (Chicago) Cougars,2019-01-26,Defensive,Play Types,P&R Roll Man,0.02,1.5,1.7,1.12,0.24,Below Average,0.7,0.6,1.3,0.46,0.5,0,0.23,0.15,0.5
Concordia (Chicago) Cougars,2019-01-26,Defensive,Play Types,Miscellaneous,0.08,7.9,5,0.63,0.07,Poor,0.5,0.5,1.1,0.5,0.56,0.47,0.4,0.03,0.37
Concordia (Chicago) Cougars,2019-01-26,Defensive,Offense Including Passes,Isolations Including Passes,0.08,7.6,6.9,0.91,0.26,Below Average,3,2.2,5.2,0.42,0.46,0.15,0.19,0.16,0.44
Concordia (Chicago) Cougars,2019-01-26,Defensive,Offense Including Passes,Pick and Rolls Including Passes,0.15,14.4,12,0.83,0.58,Good,7.1,3.9,11,0.35,0.42,0.12,0.14,0.1,0.37
Concordia (Chicago) Cougars,2019-01-26,Defensive,Offense Including Passes,Post-Ups Including Passes,0.13,12.6,12.5,0.99,0.18,Below Average,4.7,4.8,9.5,0.51,0.56,0.12,0.14,0.1,0.49
Concordia (Chicago) Cougars,2019-01-26,Defensive,During Pass Out Situations,ISO - Defense Commits,0.02,2.2,2.2,1,0.41,Average,1.1,0.8,1.8,0.42,0.5,0.08,0.13,0.13,0.45
Concordia (Chicago) Cougars,2019-01-26,Defensive,During Pass Out Situations,P&R BH - Defense Commits,0.07,6.8,6.4,0.93,0.15,Below Average,2.6,2.1,4.8,0.44,0.56,0.2,0.12,0.08,0.39
Concordia (Chicago) Cougars,2019-01-26,Defensive,During Pass Out Situations,Post-Up - Defense Commits,0.04,3.5,4.1,1.15,0.32,Average,1.5,1.4,2.9,0.48,0.64,0.08,0.08,0.05,0.47
Concordia (Chicago) Cougars,2019-01-26,Defensive,During Trapping Situations,P&R BH - Traps,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Concordia (Chicago) Cougars,2019-01-26,Defensive,During Trapping Situations,Post-Up - Hard Double,0.03,3,2.2,0.75,0.6,Good,1.3,0.8,2.1,0.37,0.49,0.22,0.1,0.02,0.33
Concordia (Chicago) Cougars,2019-01-26,Defensive,Shot Attempt - Half Court,Jump Shots,0.49,26.4,28.9,1.1,0.03,Poor,15.8,10.5,26.4,0.4,0.55,0,0.01,0.01,0.4
Concordia (Chicago) Cougars,2019-01-26,Defensive,Shot Attempt - Half Court,Jump Shots.Short Shot Clock <4 Seconds,0.02,1,0.6,0.59,0.58,Good,0.8,0.2,1,0.24,0.29,0,0,0,0.24
Concordia (Chicago) Cougars,2019-01-26,Defensive,Shot Attempt - Half Court,Runner,0.04,2.2,1.9,0.84,0.25,Below Average,1.3,0.9,2.2,0.42,0.42,0,0.03,0.03,0.42
Concordia (Chicago) Cougars,2019-01-26,Defensive,Shot Attempt - Half Court,Runner.Short Shot Clock <4 Seconds,0,0.1,0.1,1,-,-,0.1,0.1,0.1,0.5,0.5,0,0,0,0.5
Concordia (Chicago) Cougars,2019-01-26,Defensive,Shot Attempt - Half Court,Around Basket (not Post-Ups),0.35,19.2,23.4,1.22,0.15,Below Average,7.9,11.3,19.2,0.59,0.59,0,0.07,0.07,0.59
Concordia (Chicago) Cougars,2019-01-26,Defensive,Shot Attempt - Half Court,Post-Ups,0.12,6.6,6.9,1.05,0.29,Below Average,3.2,3.4,6.6,0.52,0.52,0,0.03,0.03,0.52
Concordia (Chicago) Cougars,2019-01-26,Defensive,Shot Attempt - Half Court,Post-Ups.Short Shot Clock <4 Seconds,0,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0
Concordia (Chicago) Cougars,2019-01-26,Defensive,Shot Attempt - Half Court,Video Not Available,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Concordia (Chicago) Cougars,2019-01-26,Defensive,Catch and Shoot - Half Court,Catch and Shoot,0.33,18,22,1.22,0.02,Poor,10.5,7.5,18,0.42,0.61,0,0.01,0.01,0.42
Concordia (Chicago) Cougars,2019-01-26,Defensive,Catch and Shoot - Half Court,Guarded,0.49,8.9,9.7,1.09,0.14,Poor,5.5,3.4,8.9,0.38,0.54,0,0.01,0.01,0.38
Concordia (Chicago) Cougars,2019-01-26,Defensive,Catch and Shoot - Half Court,Unguarded,0.51,9.1,12.3,1.35,0.04,Poor,5,4.1,9.1,0.45,0.67,0,0,0,0.45
Concordia (Chicago) Cougars,2019-01-26,Defensive,Dribble Jumper - Half Court,All Jump Shots off the Dribble,0.12,6.7,5.9,0.88,0.2,Below Average,4.1,2.6,6.7,0.39,0.43,0,0.01,0.01,0.39
Concordia (Chicago) Cougars,2019-01-26,Defensive,Jump Shot Range - half court,Short (<17'),0.16,4.1,3.7,0.9,0.13,Poor,2.3,1.8,4.1,0.44,0.44,0,0.01,0.01,0.44
Concordia (Chicago) Cougars,2019-01-26,Defensive,Jump Shot Range - half court,Medium (17' to <3 point line),0.09,2.4,2,0.85,0.14,Poor,1.4,1,2.4,0.43,0.43,0,0,0,0.43
Concordia (Chicago) Cougars,2019-01-26,Defensive,Jump Shot Range - half court,Long (3 point jump shots),0.75,19.9,23.2,1.17,0.04,Poor,12.2,7.7,19.9,0.39,0.58,0,0.01,0.01,0.39
Marian University (WI) Sabres,2019-01-26,Offensive,Overall Offense,Overall,1,82.8,67.4,0.81,0.22,Below Average,37,25.4,62.4,0.41,0.47,0.17,0.09,0.07,0.37
Marian University (WI) Sabres,2019-01-26,Offensive,Overall Offense,Transition,0.18,14.8,14.2,0.96,0.46,Average,6.2,5.6,11.8,0.48,0.54,0.15,0.07,0.07,0.43
Marian University (WI) Sabres,2019-01-26,Offensive,Overall Offense,Overall Half Court,0.82,68.1,53.2,0.78,0.19,Below Average,30.8,19.8,50.6,0.39,0.45,0.18,0.1,0.07,0.35
Marian University (WI) Sabres,2019-01-26,Offensive,Overall Offense,Short Shot Clock <4 Seconds,0.05,4.1,3.4,0.83,0.79,Very Good,2.2,1.1,3.3,0.34,0.43,0.09,0.1,0.06,0.35
Marian University (WI) Sabres,2019-01-26,Offensive,Overall Offense,Out of Bounds (End),0.08,5.6,4.5,0.8,0.42,Average,2.3,1.6,3.9,0.41,0.47,0.21,0.14,0.12,0.37
Marian University (WI) Sabres,2019-01-26,Offensive,Overall Offense,Out of Bounds (Side),0.05,3.5,2.7,0.77,0.44,Average,1.5,1.1,2.6,0.41,0.47,0.17,0.13,0.08,0.35
