Team_Name,Player_Name,Uploaded_Date,Category_Name,Format_Name,Element_Name,Percentage_Time,Poss_Per_Game,Points,PPP,Rank,Rating,FG_miss,FG_Made,FGA,FG,Adjusted_FG,Percent_Turnover,Percent_FT,Percent_Shooting_Foul,Percent_Score
Concordia (WI) Falcons,Jake Jurss,2019-01-26,Play Types,Offensive,P&R Ball Handler,0.1,1.1,1.6,1.47,0.93,Excellent,0.2,0.7,0.9,0.79,0.79,0.06,0.18,0.18,0.77
Concordia (WI) Falcons,Josh Hau,2019-01-26,Play Types,Offensive,P&R Ball Handler,0.1,1,1.5,1.5,0.94,Excellent,0.2,0.7,0.9,0.79,0.79,0.06,0.13,0.13,0.75
Concordia (WI) Falcons,Keller Brandon,2019-01-26,Play Types,Offensive,P&R Ball Handler,0.1,1,1,1,0.36,Average,0.3,0.4,0.6,0.6,0.6,0.19,0.25,0.25,0.5
Concordia (WI) Falcons,Noah Gosse,2019-01-26,Play Types,Offensive,P&R Ball Handler,0.07,0.8,0.9,1.17,0.61,Good,0.3,0.4,0.8,0.58,0.58,0,0,0,0.58
Concordia (WI) Falcons,Joey Zietlow,2019-01-26,Play Types,Offensive,P&R Ball Handler,0.07,0.8,0.9,1.17,0.61,Good,0.2,0.3,0.5,0.63,0.63,0.08,0.33,0.33,0.67
Concordia (WI) Falcons,Jared Jurss,2019-01-26,Play Types,Offensive,P&R Ball Handler,0.02,0.2,0.3,1.33,-,-,0.1,0.1,0.2,0.67,0.67,0,0,0,0.67
Concordia (WI) Falcons,Braden Persinger,2019-01-26,Play Types,Offensive,P&R Ball Handler,0.01,0.3,0.3,1,-,-,0,0.1,0.1,1,1,0.5,0,0,0.5
Concordia (WI) Falcons,Isaiah Tenette,2019-01-26,Play Types,Offensive,P&R Ball Handler,0.01,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0
Concordia (WI) Falcons,Nolan Rhey,2019-01-26,Play Types,Offensive,P&R Ball Handler,0.01,0.2,0,0,-,-,0.2,0,0.2,0,0,0,0,0,0
Concordia (WI) Falcons,Jacob Lord,2019-01-26,Play Types,Offensive,P&R Ball Handler,0.01,0.1,0,0,-,-,0,0,0,-,-,1,0,0,0
Concordia (WI) Falcons,Andrew Fratzke,2019-01-26,Play Types,Offensive,Post-Up,0.65,4.4,4.4,1.01,0.82,Very Good,1.3,1.9,3.3,0.6,0.6,0.19,0.07,0.06,0.51
Concordia (WI) Falcons,George Olalekan,2019-01-26,Play Types,Offensive,Post-Up,0.12,0.8,0.7,0.85,0.54,Good,0.4,0.3,0.7,0.46,0.46,0.15,0.08,0.08,0.39
Concordia (WI) Falcons,Keller Brandon,2019-01-26,Play Types,Offensive,Post-Up,0.1,0.7,0.6,0.91,0.65,Very Good,0.3,0.3,0.6,0.44,0.44,0.09,0.18,0.18,0.46
Concordia (WI) Falcons,Josh Hau,2019-01-26,Play Types,Offensive,Post-Up,0.06,0.4,0.4,1,-,-,0.1,0.2,0.3,0.6,0.6,0.17,0,0,0.5
Concordia (WI) Falcons,Jordan Johnson,2019-01-26,Play Types,Offensive,Post-Up,0.05,0.3,0,0,-,-,0.2,0,0.2,0,0,0.4,0,0,0
Concordia (WI) Falcons,Joey Zietlow,2019-01-26,Play Types,Offensive,Post-Up,0.02,0.1,0.2,1.5,-,-,0,0.1,0.1,1,1,0,0.5,0,1
Concordia (WI) Falcons,Nolan Rhey,2019-01-26,Play Types,Offensive,Post-Up,0.01,0.2,0,0,-,-,0,0,0,-,-,1,0,0,0
Concordia (WI) Falcons,Josh Hau,2019-01-26,Play Types,Offensive,Hand Off,0.25,1.6,1.9,1.19,0.86,Excellent,0.8,0.7,1.4,0.48,0.65,0.08,0.08,0.08,0.46
Concordia (WI) Falcons,George Olalekan,2019-01-26,Play Types,Offensive,Hand Off,0.2,1.3,0.8,0.57,0.18,Below Average,0.6,0.3,0.9,0.36,0.36,0.33,0.1,0.1,0.24
Concordia (WI) Falcons,Jake Jurss,2019-01-26,Play Types,Offensive,Hand Off,0.15,1,0.8,0.81,0.48,Average,0.7,0.3,0.9,0.27,0.33,0,0.13,0.13,0.31
Concordia (WI) Falcons,Jordan Johnson,2019-01-26,Play Types,Offensive,Hand Off,0.14,0.9,0.8,0.87,0.54,Good,0.3,0.3,0.5,0.5,0.5,0.27,0.27,0.27,0.4
Concordia (WI) Falcons,Joey Zietlow,2019-01-26,Play Types,Offensive,Hand Off,0.08,0.5,0.5,0.88,-,-,0.2,0.1,0.3,0.4,0.5,0.25,0.13,0.13,0.38
Concordia (WI) Falcons,Jared Jurss,2019-01-26,Play Types,Offensive,Hand Off,0.08,0.5,0.4,0.75,-,-,0.2,0.1,0.3,0.4,0.5,0.25,0.13,0.13,0.38
Concordia (WI) Falcons,Noah Gosse,2019-01-26,Play Types,Offensive,Hand Off,0.07,0.4,0.3,0.71,-,-,0.1,0.1,0.3,0.5,0.63,0.29,0.14,0,0.29
Concordia (WI) Falcons,Isaiah Tenette,2019-01-26,Play Types,Offensive,Hand Off,0.05,0.4,0.1,0.2,-,-,0.2,0,0.2,0,0,0,0.4,0.4,0.2
Concordia (WI) Falcons,Andrew Fratzke,2019-01-26,Play Types,Offensive,Hand Off,0.28,1.2,1.5,1.26,0.74,Very Good,0.3,0.8,1,0.75,0.75,0.16,0,0,0.63
Concordia (WI) Falcons,Keller Brandon,2019-01-26,Play Types,Offensive,Hand Off,0.18,0.8,0.6,0.83,0.2,Below Average,0.3,0.3,0.6,0.44,0.44,0,0.25,0.25,0.42
Concordia (WI) Falcons,George Olalekan,2019-01-26,Play Types,Offensive,Hand Off,0.15,0.6,0.8,1.2,0.68,Very Good,0.1,0.4,0.5,0.75,0.75,0,0.2,0.2,0.6
Concordia (WI) Falcons,Josh Hau,2019-01-26,Play Types,Offensive,Hand Off,0.1,0.4,0.6,1.43,-,-,0.1,0.3,0.4,0.67,0.67,0,0.14,0.14,0.71
Concordia (WI) Falcons,Jordan Johnson,2019-01-26,Play Types,Offensive,Hand Off,0.1,0.4,0.6,1.43,-,-,0.1,0.3,0.4,0.67,0.67,0,0.14,0.14,0.71
Concordia (WI) Falcons,Noah Gosse,2019-01-26,Play Types,Offensive,Hand Off,0.06,0.3,0.3,1,-,-,0.1,0.1,0.1,0.5,0.5,0.25,0.25,0,0.5
Concordia (WI) Falcons,Jared Jurss,2019-01-26,Play Types,Offensive,Hand Off,0.05,0.2,0,0,-,-,0.1,0,0.1,0,0,0.33,0,0,0
Concordia (WI) Falcons,Jake Jurss,2019-01-26,Play Types,Offensive,Hand Off,0.03,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0
Concordia (WI) Falcons,Isaiah Tenette,2019-01-26,Play Types,Offensive,Hand Off,0.02,0.1,0.2,3,-,-,0,0.1,0.1,1,1,0,1,1,1
Concordia (WI) Falcons,Braden Persinger,2019-01-26,Play Types,Offensive,Hand Off,0.02,0.1,0,0,-,-,0,0,0,-,-,1,0,0,0
Concordia (WI) Falcons,Joey Zietlow,2019-01-26,Play Types,Offensive,Hand Off,0.02,0.1,0.1,2,-,-,0,0.1,0.1,1,1,0,0,0,1
Concordia (WI) Falcons,Andrew Fratzke,2019-01-26,Play Types,Offensive,P&R Roll Man,0.64,2.1,2.6,1.24,0.8,Very Good,0.4,1,1.4,0.7,0.7,0.12,0.24,0.18,0.64
Concordia (WI) Falcons,Keller Brandon,2019-01-26,Play Types,Offensive,P&R Roll Man,0.17,0.6,0.4,0.67,-,-,0.3,0.1,0.4,0.29,0.29,0,0.22,0.11,0.44
Concordia (WI) Falcons,Jake Jurss,2019-01-26,Play Types,Offensive,P&R Roll Man,0.06,0.2,0.2,1,-,-,0.1,0.1,0.1,0.5,0.75,0.33,0,0,0.33
Concordia (WI) Falcons,Jordan Johnson,2019-01-26,Play Types,Offensive,P&R Roll Man,0.04,0.1,0.3,2,-,-,0,0.1,0.1,1,1,0,0.5,0.5,1
Concordia (WI) Falcons,Jacob Lord,2019-01-26,Play Types,Offensive,P&R Roll Man,0.04,0.2,0.4,2.5,-,-,0,0.2,0.2,1,1.25,0,0,0,1
Concordia (WI) Falcons,Josh Hau,2019-01-26,Play Types,Offensive,P&R Roll Man,0.02,0.1,0.2,3,-,-,0,0.1,0.1,1,1.5,0,0,0,1
Concordia (WI) Falcons,Noah Gosse,2019-01-26,Play Types,Offensive,P&R Roll Man,0.02,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0
Concordia (WI) Falcons,Braden Persinger,2019-01-26,Play Types,Offensive,P&R Roll Man,0.02,0.1,0.4,3,-,-,0,0.1,0.1,1,1.5,0,0,0,1
Concordia (WI) Falcons,Jordan Johnson,2019-01-26,Play Types,Offensive,Isolation,0.39,1.3,0.9,0.75,0.44,Average,0.7,0.3,1,0.31,0.38,0.1,0.1,0,0.35
Concordia (WI) Falcons,Jake Jurss,2019-01-26,Play Types,Offensive,Isolation,0.12,0.4,0.3,0.67,-,-,0.2,0.1,0.3,0.25,0.25,0.17,0.17,0,0.33
Concordia (WI) Falcons,George Olalekan,2019-01-26,Play Types,Offensive,Isolation,0.12,0.4,0.1,0.33,-,-,0.3,0.1,0.3,0.2,0.2,0.17,0,0,0.17
Concordia (WI) Falcons,Jared Jurss,2019-01-26,Play Types,Offensive,Isolation,0.12,0.4,0.2,0.5,-,-,0.3,0.1,0.3,0.2,0.2,0.17,0.17,0.17,0.17
Concordia (WI) Falcons,Josh Hau,2019-01-26,Play Types,Offensive,Isolation,0.08,0.3,0.1,0.5,-,-,0.1,0.1,0.2,0.33,0.33,0.25,0.25,0.25,0.25
Concordia (WI) Falcons,Isaiah Tenette,2019-01-26,Play Types,Offensive,Isolation,0.06,0.2,0.1,0.67,-,-,0.1,0,0.1,0,0,0.33,0.33,0.33,0.33
Concordia (WI) Falcons,Andrew Fratzke,2019-01-26,Play Types,Offensive,Isolation,0.04,0.1,0.1,1,-,-,0,0.1,0.1,1,1,0.5,0,0,0.5
Concordia (WI) Falcons,Joey Zietlow,2019-01-26,Play Types,Offensive,Isolation,0.04,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0
Concordia (WI) Falcons,Michael Campbell,2019-01-26,Play Types,Offensive,Isolation,0.02,0.3,0.5,2,-,-,0,0.3,0.3,1,1,0,0,0,1
Concordia (WI) Falcons,Keller Brandon,2019-01-26,Play Types,Offensive,Isolation,0.02,0.1,0.1,2,-,-,0,0.1,0.1,1,1,0,0,0,1
Concordia (WI) Falcons,Josh Hau,2019-01-26,Play Types,Offensive,Off Screen,0.29,0.9,1,1.14,0.76,Very Good,0.5,0.3,0.8,0.39,0.5,0,0.07,0.07,0.43
Concordia (WI) Falcons,Jordan Johnson,2019-01-26,Play Types,Offensive,Off Screen,0.27,0.8,0.4,0.46,0.08,Poor,0.4,0.2,0.6,0.3,0.3,0.23,0,0,0.23
Concordia (WI) Falcons,Jake Jurss,2019-01-26,Play Types,Offensive,Off Screen,0.25,0.8,0.6,0.83,0.4,Average,0.4,0.2,0.6,0.3,0.45,0.17,0.08,0.08,0.25
Concordia (WI) Falcons,George Olalekan,2019-01-26,Play Types,Offensive,Off Screen,0.08,0.3,0.3,1,-,-,0.1,0.1,0.2,0.67,0.67,0.25,0,0,0.5
Concordia (WI) Falcons,Noah Gosse,2019-01-26,Play Types,Offensive,Off Screen,0.06,0.2,0,0,-,-,0.1,0,0.1,0,0,0.33,0,0,0
Concordia (WI) Falcons,Jared Jurss,2019-01-26,Play Types,Offensive,Off Screen,0.04,0.1,0.2,1.5,-,-,0.1,0.1,0.1,0.5,0.75,0,0,0,0.5
Concordia (WI) Falcons,Camden Flowers,2019-01-26,Play Types,Offensive,Off Screen,0.02,0.3,0,0,-,-,0.3,0,0.3,0,0,0,0,0,0
Concordia (WI) Falcons,Jordan Johnson,2019-01-26,Play Types,Offensive,Off Screen,0.22,1.3,1.4,1.1,0.97,Excellent,0.1,0.1,0.2,0.33,0.33,0.29,0.57,0.05,0.57
Concordia (WI) Falcons,Jake Jurss,2019-01-26,Play Types,Offensive,Off Screen,0.15,0.9,0.5,0.57,0.64,Good,0,0,0,-,-,0.57,0.43,0,0.36
Concordia (WI) Falcons,Josh Hau,2019-01-26,Play Types,Offensive,Off Screen,0.15,0.9,0.5,0.57,0.64,Good,0,0.1,0.1,1,1.5,0.64,0.29,0,0.36
Concordia (WI) Falcons,Jared Jurss,2019-01-26,Play Types,Offensive,Off Screen,0.15,0.9,0.3,0.36,0.35,Average,0,0.1,0.1,1,1,0.71,0.21,0,0.29
Concordia (WI) Falcons,Noah Gosse,2019-01-26,Play Types,Offensive,Off Screen,0.08,0.5,0.2,0.38,-,-,0.1,0,0.1,0,0,0.5,0.25,0,0.25
Concordia (WI) Falcons,Andrew Fratzke,2019-01-26,Play Types,Offensive,Off Screen,0.07,0.4,0.1,0.29,-,-,0,0,0,-,-,0.71,0.29,0,0.14
Concordia (WI) Falcons,Isaiah Tenette,2019-01-26,Play Types,Offensive,Off Screen,0.07,0.5,0.1,0.29,-,-,0.1,0,0.1,0,0,0.29,0.57,0,0.29
Concordia (WI) Falcons,George Olalekan,2019-01-26,Play Types,Offensive,Off Screen,0.04,0.3,0.1,0.5,-,-,0,0,0,-,-,0.5,0.5,0,0.5
Concordia (WI) Falcons,Keller Brandon,2019-01-26,Play Types,Offensive,Off Screen,0.03,0.2,0.1,0.67,-,-,0,0.1,0.1,1,1,0.67,0,0,0.33
Concordia (WI) Falcons,Jacob Lord,2019-01-26,Play Types,Offensive,Off Screen,0.02,0.2,0,0,-,-,0,0,0,-,-,1,0,0,0
Concordia (WI) Falcons,Michael Campbell,2019-01-26,Play Types,Offensive,Off Screen,0.01,0.3,0,0,-,-,0.3,0,0.3,0,0,0,0,0,0
Concordia (WI) Falcons,Joey Zietlow,2019-01-26,Play Types,Offensive,Off Screen,0.01,0.1,0,0,-,-,0,0,0,-,-,1,0,0,0
Rockford Regents,Tony Diemer,2019-01-26,Play Types,Offensive,Overall,0.2,18.5,17.8,0.96,0.77,Very Good,8,6.7,14.7,0.46,0.5,0.11,0.12,0.07,0.45
Rockford Regents,Brandon Emerick,2019-01-26,Play Types,Offensive,Overall,0.16,14.8,11.9,0.81,0.45,Average,6.9,4.4,11.3,0.39,0.47,0.18,0.06,0.04,0.34
Rockford Regents,Jeremiah Stewart,2019-01-26,Play Types,Offensive,Overall,0.12,10.8,9.6,0.89,0.62,Good,3.8,3.9,7.7,0.51,0.53,0.19,0.15,0.13,0.45
Rockford Regents,Kevin Diemer,2019-01-26,Play Types,Offensive,Overall,0.12,11.4,9.9,0.87,0.57,Good,4.6,3.8,8.4,0.46,0.49,0.14,0.15,0.1,0.43
Rockford Regents,Taylor Krocker,2019-01-26,Play Types,Offensive,Overall,0.1,9.1,9.3,1.02,0.86,Excellent,3.2,3.7,6.9,0.53,0.58,0.13,0.12,0.08,0.5
Rockford Regents,Kivontay Shaw,2019-01-26,Play Types,Offensive,Overall,0.09,8.6,8.4,0.97,0.78,Very Good,3.4,2.8,6.2,0.45,0.55,0.18,0.12,0.07,0.42
Rockford Regents,Will Adams,2019-01-26,Play Types,Offensive,Overall,0.09,8.4,6.9,0.83,0.5,Average,4.1,2.3,6.4,0.36,0.39,0.1,0.17,0.1,0.4
Rockford Regents,Talon Hardin,2019-01-26,Play Types,Offensive,Overall,0.07,6.4,5.9,0.93,0.7,Very Good,2.9,2.1,4.9,0.42,0.52,0.12,0.12,0.08,0.4
Rockford Regents,Denzel Halliburton,2019-01-26,Play Types,Offensive,Overall,0.02,5.2,4,0.77,0.38,Average,2.2,1.3,3.5,0.38,0.5,0.29,0.07,0.03,0.29
Rockford Regents,Christian Payne,2019-01-26,Play Types,Offensive,Overall,0.01,1.8,1.1,0.63,0.17,Below Average,0.9,0.4,1.3,0.33,0.42,0.25,0,0,0.25
Rockford Regents,Alonzo Mitchell,2019-01-26,Play Types,Offensive,Overall,0.01,4.7,3,0.64,0.19,Below Average,2.7,0.7,3.3,0.2,0.2,0.07,0.21,0.07,0.36
Rockford Regents,Timothy Zahm,2019-01-26,Play Types,Offensive,Overall,0,1.5,1,0.67,-,-,0.8,0.5,1.3,0.4,0.4,0.17,0,0,0.33
Rockford Regents,Jose Trinidad,2019-01-26,Play Types,Offensive,Overall,0,1.3,0,0,-,-,0.8,0,0.8,0,0,0.4,0,0,0
Rockford Regents,Clayton Bachman,2019-01-26,Play Types,Offensive,Overall,0,1,0.4,0.4,-,-,0.4,0.2,0.6,0.33,0.33,0.4,0,0,0.2
Rockford Regents,Zachary Little,2019-01-26,Play Types,Offensive,Overall,0,1,0.3,0.25,-,-,0.5,0,0.5,0,0,0.25,0.25,0.25,0.25
Rockford Regents,Dante Cameron,2019-01-26,Play Types,Offensive,Overall,0,1,0,0,-,-,0.7,0,0.7,0,0,0.33,0,0,0
Rockford Regents,Damon Hofmann,2019-01-26,Play Types,Offensive,Overall,0,0.7,1.7,2.5,-,-,0,0.7,0.7,1,1.25,0,0,0,1
Rockford Regents,Randy Stegenga,2019-01-26,Play Types,Offensive,Overall,0,0.4,0.8,2,-,-,0,0.4,0.4,1,1,0,0,0,1
Rockford Regents,Bilgehan Korkmaz,2019-01-26,Play Types,Offensive,Overall,0,1,0,0,-,-,0,0,0,-,-,1,0,0,0
Rockford Regents,Jacob Stowers,2019-01-26,Play Types,Offensive,Overall,0,1,2,2,-,-,0,1,1,1,1,0,0,0,1
Rockford Regents,Jeremiah Stewart,2019-01-26,Play Types,Offensive,Overall,0.24,4,4.2,1.04,0.62,Good,1.2,1.7,2.9,0.58,0.6,0.17,0.16,0.15,0.51
Rockford Regents,Brandon Emerick,2019-01-26,Play Types,Offensive,Overall,0.23,3.7,2.8,0.76,0.21,Below Average,1.7,1.1,2.8,0.4,0.45,0.2,0.07,0.07,0.35
Rockford Regents,Tony Diemer,2019-01-26,Play Types,Offensive,Overall,0.15,2.5,3.1,1.23,0.84,Excellent,0.8,1.2,2,0.61,0.7,0.15,0.08,0.04,0.54
Rockford Regents,Will Adams,2019-01-26,Play Types,Offensive,Overall,0.13,2.3,2.3,1.02,0.6,Good,0.8,0.9,1.7,0.55,0.58,0.15,0.12,0.07,0.49
Rockford Regents,Kivontay Shaw,2019-01-26,Play Types,Offensive,Overall,0.09,1.5,1.1,0.69,0.14,Poor,0.9,0.3,1.2,0.26,0.37,0.14,0.07,0.03,0.28
Rockford Regents,Talon Hardin,2019-01-26,Play Types,Offensive,Overall,0.08,1.3,1,0.79,0.24,Below Average,0.6,0.4,0.9,0.39,0.44,0.13,0.13,0.08,0.38
Rockford Regents,Kevin Diemer,2019-01-26,Play Types,Offensive,Overall,0.03,0.5,0.4,0.78,-,-,0.1,0.2,0.3,0.6,0.7,0.44,0,0,0.33
Rockford Regents,Taylor Krocker,2019-01-26,Play Types,Offensive,Overall,0.02,0.4,0.5,1.43,-,-,0.1,0.2,0.3,0.8,0.9,0.14,0.14,0.14,0.71
Rockford Regents,Denzel Halliburton,2019-01-26,Play Types,Offensive,Overall,0.01,0.7,0,0,-,-,0.5,0,0.5,0,0,0.25,0,0,0
Rockford Regents,Christian Payne,2019-01-26,Play Types,Offensive,Overall,0,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0
Rockford Regents,Clayton Bachman,2019-01-26,Play Types,Offensive,Overall,0,0.2,0.4,2,-,-,0,0.2,0.2,1,1,0,0,0,1
Rockford Regents,Randy Stegenga,2019-01-26,Play Types,Offensive,Overall,0,0.2,0.4,2,-,-,0,0.2,0.2,1,1,0,0,0,1
Rockford Regents,Zachary Little,2019-01-26,Play Types,Offensive,Overall,0,0.3,0,0,-,-,0.3,0,0.3,0,0,0,0,0,0
Rockford Regents,Timothy Zahm,2019-01-26,Play Types,Offensive,Overall,0,0.3,0,0,-,-,0.3,0,0.3,0,0,0,0,0,0
Rockford Regents,Tony Diemer,2019-01-26,Play Types,Offensive,Spot Up,0.2,3.2,2.7,0.84,0.43,Average,1.5,1.1,2.6,0.41,0.48,0.16,0.03,0.02,0.36
Rockford Regents,Brandon Emerick,2019-01-26,Play Types,Offensive,Spot Up,0.16,2.6,2.8,1.08,0.79,Very Good,1.5,0.9,2.4,0.37,0.55,0.04,0.02,0.02,0.37
Rockford Regents,Kevin Diemer,2019-01-26,Play Types,Offensive,Spot Up,0.14,2.3,2.6,1.12,0.83,Excellent,0.9,1,1.9,0.51,0.63,0.1,0.12,0.07,0.48
Rockford Regents,Jeremiah Stewart,2019-01-26,Play Types,Offensive,Spot Up,0.12,2,1.7,0.87,0.48,Average,0.8,0.7,1.5,0.46,0.54,0.18,0.11,0.11,0.4
Rockford Regents,Talon Hardin,2019-01-26,Play Types,Offensive,Spot Up,0.1,1.6,1.9,1.16,0.86,Excellent,0.8,0.6,1.5,0.43,0.59,0.07,0.07,0.07,0.42
Rockford Regents,Taylor Krocker,2019-01-26,Play Types,Offensive,Spot Up,0.08,1.4,1.4,1.04,0.73,Very Good,0.7,0.5,1.3,0.42,0.56,0.08,0,0,0.39
Rockford Regents,Kivontay Shaw,2019-01-26,Play Types,Offensive,Spot Up,0.07,1.1,1.3,1.19,0.89,Excellent,0.6,0.4,1,0.42,0.61,0.05,0.05,0.05,0.43
Rockford Regents,Will Adams,2019-01-26,Play Types,Offensive,Spot Up,0.06,1,0.7,0.67,0.22,Below Average,0.7,0.2,0.9,0.19,0.28,0,0.11,0.06,0.28
Rockford Regents,Denzel Halliburton,2019-01-26,Play Types,Offensive,Spot Up,0.02,1.2,0,0,-,-,1,0,1,0,0,0.14,0,0,0
Rockford Regents,Christian Payne,2019-01-26,Play Types,Offensive,Spot Up,0.02,0.6,0.7,1.2,-,-,0.3,0.2,0.6,0.4,0.6,0,0,0,0.4
Rockford Regents,Jose Trinidad,2019-01-26,Play Types,Offensive,Spot Up,0.01,0.8,0,0,-,-,0.5,0,0.5,0,0,0.33,0,0,0
Rockford Regents,Alonzo Mitchell,2019-01-26,Play Types,Offensive,Spot Up,0.01,0.7,0,0,-,-,0.7,0,0.7,0,0,0,0,0,0
Rockford Regents,Dante Cameron,2019-01-26,Play Types,Offensive,Spot Up,0.01,0.7,0,0,-,-,0.3,0,0.3,0,0,0.5,0,0,0
Rockford Regents,Timothy Zahm,2019-01-26,Play Types,Offensive,Spot Up,0.01,0.5,0,0,-,-,0.5,0,0.5,0,0,0,0,0,0
Rockford Regents,Damon Hofmann,2019-01-26,Play Types,Offensive,Spot Up,0,0.3,1,3,-,-,0,0.3,0.3,1,1.5,0,0,0,1
Rockford Regents,Clayton Bachman,2019-01-26,Play Types,Offensive,Spot Up,0,0.2,0,0,-,-,0,0,0,-,-,1,0,0,0
Rockford Regents,Tony Diemer,2019-01-26,Play Types,Offensive,Post-Up,0.28,2.8,2.7,0.98,0.76,Very Good,1.4,1.1,2.5,0.45,0.45,0.04,0.13,0.09,0.47
Rockford Regents,Taylor Krocker,2019-01-26,Play Types,Offensive,Post-Up,0.28,2.8,2.4,0.87,0.58,Good,1,1,2,0.5,0.5,0.19,0.09,0.08,0.43
Rockford Regents,Kevin Diemer,2019-01-26,Play Types,Offensive,Post-Up,0.25,2.6,1.6,0.61,0.18,Below Average,1.1,0.7,1.8,0.38,0.38,0.15,0.17,0.09,0.3
Rockford Regents,Kivontay Shaw,2019-01-26,Play Types,Offensive,Post-Up,0.13,1.3,1.6,1.24,0.97,Excellent,0.3,0.6,0.9,0.65,0.65,0.12,0.24,0.16,0.6
Rockford Regents,Jeremiah Stewart,2019-01-26,Play Types,Offensive,Post-Up,0.04,0.4,0.2,0.43,-,-,0.2,0,0.2,0,0,0,0.43,0.29,0.43
Rockford Regents,Brandon Emerick,2019-01-26,Play Types,Offensive,Post-Up,0.01,0.1,0.1,2,-,-,0,0.1,0.1,1,1,0,0,0,1
Rockford Regents,Will Adams,2019-01-26,Play Types,Offensive,Post-Up,0.01,0.1,0.1,2,-,-,0,0.1,0.1,1,1,0,0,0,1
Rockford Regents,Clayton Bachman,2019-01-26,Play Types,Offensive,Post-Up,0.01,0.2,0,0,-,-,0.2,0,0.2,0,0,0,0,0,0
Rockford Regents,Jacob Stowers,2019-01-26,Play Types,Offensive,Post-Up,0.01,1,2,2,-,-,0,1,1,1,1,0,0,0,1
Rockford Regents,Tony Diemer,2019-01-26,Play Types,Offensive,Post-Up,0.33,3.1,3.1,1,0.36,Average,1.3,1.4,2.6,0.52,0.52,0.07,0.1,0.1,0.53
Rockford Regents,Taylor Krocker,2019-01-26,Play Types,Offensive,Post-Up,0.22,2.1,2.2,1.08,0.48,Average,0.7,1,1.7,0.59,0.59,0.05,0.13,0.13,0.59
Rockford Regents,Kevin Diemer,2019-01-26,Play Types,Offensive,Post-Up,0.16,1.6,2.2,1.35,0.83,Excellent,0.4,1,1.4,0.72,0.72,0.07,0.1,0.1,0.69
Rockford Regents,Kivontay Shaw,2019-01-26,Play Types,Offensive,Post-Up,0.11,1,1.2,1.21,0.67,Very Good,0.3,0.5,0.8,0.6,0.6,0.11,0.16,0.16,0.58
Rockford Regents,Jeremiah Stewart,2019-01-26,Play Types,Offensive,Post-Up,0.1,0.9,0.8,0.88,0.22,Below Average,0.3,0.4,0.6,0.58,0.58,0.24,0.12,0.12,0.47
Rockford Regents,Will Adams,2019-01-26,Play Types,Offensive,Post-Up,0.02,0.2,0.1,0.5,-,-,0.2,0.1,0.2,0.25,0.25,0,0,0,0.25
Rockford Regents,Brandon Emerick,2019-01-26,Play Types,Offensive,Post-Up,0.02,0.2,0.1,0.67,-,-,0.1,0.1,0.1,0.5,0.5,0.33,0,0,0.33
Rockford Regents,Talon Hardin,2019-01-26,Play Types,Offensive,Post-Up,0.02,0.2,0.3,1.67,-,-,0,0.1,0.1,1,1,0,0.33,0.33,1
Rockford Regents,Denzel Halliburton,2019-01-26,Play Types,Offensive,Post-Up,0.01,0.3,0,0,-,-,0.3,0,0.3,0,0,0,0,0,0
Rockford Regents,Dante Cameron,2019-01-26,Play Types,Offensive,Post-Up,0.01,0.3,0,0,-,-,0.3,0,0.3,0,0,0,0,0,0
Rockford Regents,Clayton Bachman,2019-01-26,Play Types,Offensive,Post-Up,0.01,0.2,0,0,-,-,0.2,0,0.2,0,0,0,0,0,0
Rockford Regents,Timothy Zahm,2019-01-26,Play Types,Offensive,Post-Up,0.01,0.3,0.5,2,-,-,0,0.3,0.3,1,1,0,0,0,1
Rockford Regents,Brandon Emerick,2019-01-26,Play Types,Offensive,P&R Ball Handler,0.41,3.7,2.5,0.69,0.39,Average,1.7,1,2.7,0.37,0.41,0.2,0.07,0.06,0.3
Rockford Regents,Will Adams,2019-01-26,Play Types,Offensive,P&R Ball Handler,0.19,1.8,1.5,0.82,0.61,Good,0.9,0.4,1.3,0.29,0.31,0.09,0.24,0.18,0.39
Rockford Regents,Talon Hardin,2019-01-26,Play Types,Offensive,P&R Ball Handler,0.1,0.9,1,1.12,0.94,Excellent,0.3,0.3,0.6,0.5,0.58,0.12,0.24,0.18,0.53
Rockford Regents,Kivontay Shaw,2019-01-26,Play Types,Offensive,P&R Ball Handler,0.08,0.7,0.4,0.57,0.22,Below Average,0.2,0.2,0.4,0.43,0.5,0.43,0.07,0.07,0.29
Rockford Regents,Jeremiah Stewart,2019-01-26,Play Types,Offensive,P&R Ball Handler,0.07,0.6,0.4,0.67,0.36,Average,0.3,0.2,0.5,0.4,0.4,0.17,0.08,0.08,0.33
Rockford Regents,Christian Payne,2019-01-26,Play Types,Offensive,P&R Ball Handler,0.04,0.8,0.2,0.29,-,-,0.4,0.1,0.6,0.2,0.2,0.29,0,0,0.14
Rockford Regents,Denzel Halliburton,2019-01-26,Play Types,Offensive,P&R Ball Handler,0.04,1,2.5,2.5,-,-,0.2,0.8,1,0.83,1.17,0,0.17,0.17,0.83
