Team_Name,Player_Name,GP,Min,SST,SSTexPts,Pts,Ast,TO,Ast_Turnover_Ratio,Stl,StlPos,Blk,TtlReb,OffReb,DefReb,FGA,FG_Made,FG_miss,FG,adjusted_FG,Two_FGA,Two_FG_Made,Two_FG_miss,Two_FG,Three_FGA,Three_FG_Made,Three_FG_miss,Three_FG,FTA,FT_Made,FT_miss,FT,AndOne,PFTkn,PFCom,Uploaded_Date
Lakeland (WI) Muskies,Trent Nickel,15,10.5,0.54,0.25,2.5,0.7,0.3,2,0.1,0.2,0,1.3,0.5,0.8,2.8,0.9,1.9,33.3%,39.3%,1.2,0.6,0.6,50%,1.6,0.3,1.3,20.8%,0.4,0.3,0.1,66.7%,0.1,0.4,0.6,2019-01-30
Lakeland (WI) Muskies,Sam Kaminski,7,2.6,2.46,0.67,1.4,0,0,-,0,0,0,1.3,0.4,0.9,0.6,0.3,0.3,50%,50%,0.6,0.3,0.3,50%,0,0,0,-,0.9,0.9,0,100%,0,0.4,0.4,2019-01-30
Lakeland (WI) Muskies,Connor Ortman,1,1,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0,-,0,0,0,-,0,0,0,-,0,0,0,2019-01-30
Lakeland (WI) Muskies,Eric Nygaard,19,23.5,1.07,0.43,9,1.4,1,1.37,0.9,0.3,0.4,5.2,1.6,3.6,6.7,3.4,3.3,50.8%,57%,4.5,2.6,1.9,57%,2.2,0.8,1.4,38.1%,1.7,1.3,0.4,75.8%,0.2,1.2,3.2,2019-01-30
Lakeland (WI) Muskies,Isaac Anderson,17,10.6,0.88,0.34,3.3,0.5,0.3,1.60,0.5,0.2,0.2,1.6,0.3,1.4,2.2,1.1,1.2,47.4%,60.5%,0.6,0.5,0.2,72.7%,1.6,0.6,1,37%,0.8,0.6,0.2,76.9%,0.1,0.4,0.5,2019-01-30
Lakeland (WI) Muskies,Travis Giese,1,1,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0,-,0,0,0,-,0,0,0,-,0,0,0,2019-01-30
Benedictine (IL) Eagles,Bryan Jacobsze,20,26.4,1.10,0.34,10.4,1.8,1.8,1.03,1.1,1,0.4,4.4,1.4,3.1,8.9,3.4,5.4,38.8%,42.1%,6.2,2.8,3.4,46%,2.7,0.6,2.1,22.2%,3.4,2.9,0.6,84.1%,0.3,2.4,2.6,2019-01-30
Benedictine (IL) Eagles,Gio Calabrese,8,6.4,0.45,0.20,0.9,0.5,0.2,2,0.2,0,0,0.1,0.1,0,0.9,0.2,0.6,28.6%,35.7%,0.2,0.1,0.1,50%,0.6,0.1,0.5,20%,0.2,0.2,0,100%,0,0.4,0.4,2019-01-30
Benedictine (IL) Eagles,Marques Barnes,7,7,0.41,0.02,1.6,0.4,0.7,0.60,0,0.3,0.1,0.3,0.1,0.1,1.1,0.4,0.7,37.5%,56.2%,0.1,0,0.1,0%,1,0.4,0.6,42.9%,0.3,0.3,0,100%,0,0.1,1.1,2019-01-30
Benedictine (IL) Eagles,Derrick Faulkner,8,11.4,0.22,0.07,1.1,1.5,1.9,0.80,0.2,1,0,0.8,0.2,0.5,1,0.4,0.6,37.5%,43.8%,0.9,0.2,0.6,28.6%,0.1,0.1,0,100%,0.5,0.2,0.2,50%,0,0.5,1.4,2019-01-30
Benedictine (IL) Eagles,Hayden Helfrich,14,12.3,0.66,0.22,3.7,1.3,1,1.29,0.4,0.4,0,1,0.2,0.8,3.8,1.4,2.4,37.7%,40.6%,2.6,1.2,1.4,47.2%,1.2,0.2,1,17.6%,0.9,0.6,0.3,69.2%,0.1,0.8,0.9,2019-01-30
Benedictine (IL) Eagles,Troy Burrows,3,22,0.87,0.06,10.7,0.7,1,0.67,0,2,0,1.7,0.3,1.3,9,3.7,5.3,40.7%,48.2%,5.3,2.3,3,43.8%,3.7,1.3,2.3,36.4%,2.3,2,0.3,85.7%,0.7,1.3,1.3,2019-01-30
Benedictine (IL) Eagles,Keegan Graebner,17,13.6,0.59,0.22,3,1.1,0.5,2,0.5,0.2,0,0.6,0.2,0.5,2.6,1,1.6,37.8%,44.4%,1.2,0.6,0.6,52.4%,1.4,0.4,1.1,25%,0.8,0.6,0.2,78.6%,0.1,0.6,0.9,2019-01-30
Benedictine (IL) Eagles,Jaquan Phipps,13,11.6,0.26,0.13,1.6,0.2,1.2,0.19,0.5,0.5,0.1,1.8,0.6,1.2,2.2,0.7,1.5,32.1%,33.9%,1.7,0.6,1.1,36.4%,0.5,0.1,0.4,16.7%,0.3,0.2,0.2,50%,0,0.7,1.6,2019-01-30
Benedictine (IL) Eagles,Justin Chang,1,2,-1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,-,-,0,0,0,-,0,0,0,-,0,0,0,-,0,0,0,2019-01-30
Benedictine (IL) Eagles,Walter Taylor,5,5,1.36,0.76,1.8,0.6,0.2,3,0.6,0,0.2,1,0.4,0.6,1.4,0.6,0.8,42.9%,50%,1,0.4,0.6,40%,0.4,0.2,0.2,50%,0.8,0.4,0.4,50%,0,0.4,0.6,2019-01-30
Benedictine (IL) Eagles,Kenny Bogus,21,31.1,1.11,0.44,11.8,3.6,2.4,1.52,0.9,1.3,1.6,5.5,0.8,4.8,9,4,5,44.2%,52.1%,5.1,2.5,2.6,49.1%,3.8,1.4,2.4,37.5%,3.2,2.4,0.8,76.1%,0.2,2.7,2,2019-01-30
Benedictine (IL) Eagles,Carl Singletary,20,11.9,0.96,0.16,6.7,0.6,0.8,0.69,0.4,0.6,0,1.2,0.4,0.8,5.6,2.7,2.9,48.2%,54.5%,3.5,2,1.5,57.1%,2.1,0.7,1.4,33.3%,1,0.6,0.4,60%,0,0.8,0.8,2019-01-30
Benedictine (IL) Eagles,Michael Johnson,16,25.6,0.75,0.24,8.4,2.2,2.7,0.84,1.2,1.4,0.2,3.4,0.9,2.5,8.1,3.2,4.9,40%,41.9%,6.6,2.9,3.7,44.3%,1.5,0.3,1.2,20.8%,2.8,1.6,1.2,57.8%,0.4,2.2,2.4,2019-01-30
Benedictine (IL) Eagles,Kyle Graebner,21,25,0.78,0.21,7.7,1.6,1.3,1.22,1,0.8,0.1,2,0.2,1.8,6,2.2,3.9,36.2%,47.6%,2.2,0.8,1.4,37%,3.9,1.4,2.5,35.8%,2.3,1.9,0.4,83.3%,0.2,1.4,2.2,2019-01-30
Benedictine (IL) Eagles,Collin Mergl,21,9.1,0.68,0.24,2.8,0.5,0.7,0.71,0.1,0.2,0,2,0.3,1.7,2.3,1,1.3,42.9%,54.1%,1,0.5,0.5,47.6%,1.3,0.5,0.8,39.3%,0.5,0.3,0.2,60%,0,0.3,1.2,2019-01-30
Benedictine (IL) Eagles,Justis McNeal,6,2.7,2.07,0.19,2.5,0.2,0.2,1,0,0.2,0,0.3,0.2,0.2,1,0.7,0.3,66.7%,100%,0.2,0,0.2,0%,0.8,0.7,0.2,80%,0.7,0.5,0.2,75%,0,0.3,0.3,2019-01-30
Benedictine (IL) Eagles,Eric Grygo,21,29.4,1.39,0.53,14.6,1.2,1.8,0.68,1,0.9,1,9.8,3,6.8,8.8,6.1,2.7,69.2%,70.8%,8,5.8,2.1,73%,0.9,0.3,0.6,33.3%,3.8,2.1,1.7,55%,1,3.4,3,2019-01-30
Benedictine (IL) Eagles,Isaiah Gransberry,3,1.7,1.04,0.60,0.7,0.3,0.3,1,0,0.3,0,0.7,0.3,0.3,0.7,0.3,0.3,50%,50%,0.7,0.3,0.3,50%,0,0,0,-,0,0,0,-,0,0,0.3,2019-01-30
Benedictine (IL) Eagles,Kyle Hornacek,12,11.2,0.97,0.39,4.1,0.5,0.8,0.67,0.2,0.3,0.5,2.9,0.7,2.2,3.3,1.5,1.8,45%,52.5%,1.8,1,0.8,54.6%,1.5,0.5,1,33.3%,0.7,0.6,0.1,87.5%,0,0.6,2.2,2019-01-30
Benedictine (IL) Eagles,Mason Sobiesk,4,4,0.55,0.13,1.5,0.2,0,-,0,0,0,0,0,0,1.2,0.5,0.8,40%,60%,0.2,0,0.2,0%,1,0.5,0.5,50%,0,0,0,-,0,0,0,2019-01-30
Wisconsin Lutheran Warriors,Colin Biesterfeld,21,22.7,0.54,0.24,4.3,2.1,1.3,1.61,0.7,0.8,0,2,0.5,1.5,4.7,1.5,3.2,31.6%,36.7%,2.7,1,1.7,37.5%,2,0.5,1.5,23.8%,1,0.9,0.1,86.4%,0,1,1.5,2019-01-30
Wisconsin Lutheran Warriors,Caleb Goldstein,21,27.7,0.73,0.17,10.6,2,2.4,0.82,0.5,1.4,0.2,3.4,0.7,2.8,8.7,3.7,5,42.1%,53.8%,4,1.6,2.3,41%,4.8,2,2.7,43%,1.4,1.2,0.2,86.2%,0,1.2,0.8,2019-01-30
Wisconsin Lutheran Warriors,Biesterfeld Grant,14,3.5,1.03,0.41,1.8,0.6,0.6,1.12,0.3,0.3,0,0.4,0.3,0.1,1.5,0.9,0.6,57.1%,59.5%,1.4,0.8,0.6,55%,0.1,0.1,0,100%,0,0,0,-,0,0,0.4,2019-01-30
Wisconsin Lutheran Warriors,Williams Jordan,8,1.8,-.31,-.07,0,0,0.2,0,0,0,0.1,0.1,0,0.1,0.5,0,0.5,0%,0%,0.2,0,0.2,0%,0.2,0,0.2,0%,0,0,0,-,0,0,0.1,2019-01-30
Wisconsin Lutheran Warriors,Sam Kaufman,21,11.6,0.79,0.18,4.6,0.3,0.6,0.54,0.2,0.2,0,1.7,0.5,1.2,4.4,1.6,2.8,37%,42.4%,2.6,1.1,1.5,43.6%,1.8,0.5,1.3,27%,1.5,0.9,0.6,59.4%,0.2,1,2,2019-01-30
Wisconsin Lutheran Warriors,Bruggink Andrew,21,28.3,1.12,0.20,14.4,2.1,2.3,0.94,0.6,1,0.4,3.1,0.9,2.2,10.4,5.1,5.3,49.1%,56.2%,6.8,3.6,3.1,53.5%,3.6,1.5,2.1,40.8%,3.2,2.8,0.5,85.3%,0.2,2.5,2.2,2019-01-30
Wisconsin Lutheran Warriors,Lenz Isaiah,9,1.9,1.18,0.41,0.6,0,0.1,0,0.1,0.1,0.1,0.4,0.1,0.3,0.2,0.1,0.1,50%,75%,0.1,0,0.1,0%,0.1,0.1,0,100%,0.2,0.2,0,100%,0,0.1,0.4,2019-01-30
Wisconsin Lutheran Warriors,Randy Johnson,20,8.4,0.67,0.31,2.6,0.9,0.5,1.80,0.2,0.2,0,1.1,0.4,0.8,2.8,1,1.8,36.4%,45.4%,1,0.5,0.6,47.6%,1.7,0.5,1.2,29.4%,0.2,0.2,0.1,60%,0,0.2,0.6,2019-01-30
Wisconsin Lutheran Warriors,Matty Farner,21,24.5,1.06,0.62,6,1,0.7,1.57,1.9,0.3,0.8,6.8,2.4,4.3,4,2.3,1.8,56.5%,57.6%,3.7,2.2,1.5,59.7%,0.4,0.1,0.3,25%,2.3,1.3,1,55.1%,0.4,1.7,2.5,2019-01-30
Wisconsin Lutheran Warriors,Mack Knueppel,11,26.2,1.04,0.37,9.6,2.5,2,1.27,1.1,1.5,0.6,4.3,0.8,3.5,7,2.8,4.2,40.3%,53.2%,2.6,1,1.6,37.9%,4.4,1.8,2.5,41.7%,3,2.2,0.8,72.7%,0.2,2.3,3.2,2019-01-30
Wisconsin Lutheran Warriors,Herkstroeter Mason,4,1.8,0.06,0.29,0,0,0,-,0.2,0,0,0,0,0,0.5,0,0.5,0%,0%,0,0,0,-,0.5,0,0.5,0%,0,0,0,-,0,0,0.2,2019-01-30
Wisconsin Lutheran Warriors,Baehman Stephen,6,1.3,0.38,0.38,0,0.3,0.2,2,0,0,0,0.2,0,0.2,0,0,0,-,-,0,0,0,-,0,0,0,-,0,0,0,-,0,0,0,2019-01-30
Wisconsin Lutheran Warriors,Vancrete Alex,21,12.9,0.59,0.30,2.3,0.7,0.7,1,0.6,0.4,0.4,1.3,0.5,0.8,2.5,0.8,1.7,32.1%,34.9%,1.9,0.7,1.2,35.9%,0.7,0.1,0.5,21.4%,0.9,0.6,0.3,66.7%,0,0.8,1.8,2019-01-30
Wisconsin Lutheran Warriors,Bernhagen Drew,10,2.7,0.16,-.22,0.4,0.3,0.7,0.43,0,0.3,0,0.2,0,0.2,0.6,0,0.6,0%,0%,0.3,0,0.3,0%,0.3,0,0.3,0%,0.8,0.4,0.4,50%,0,0.4,0.2,2019-01-30
Wisconsin Lutheran Warriors,Paul Koier,20,8.8,1.20,0.54,2.7,0.4,0.8,0.56,0.2,0.3,0.3,3.2,1.2,1.9,1.8,0.9,1,48.6%,48.6%,1.8,0.9,1,48.6%,0,0,0,-,1.2,0.9,0.4,72%,0.1,0.8,2,2019-01-30
Wisconsin Lutheran Warriors,Collin Kennedy,21,30.7,1.41,0.25,21.3,1,2.7,0.39,0.5,0.8,0,8.2,1.7,6.5,16.4,8,8.5,48.4%,54.4%,11.6,6,5.6,51.6%,4.8,2,2.9,40.6%,4.4,3.5,1,78.5%,0.4,3.9,2.6,2019-01-30
Wisconsin Lutheran Warriors,Anthony Mendoza,17,4.5,0.56,0.36,1.1,0.5,0.5,1,0.4,0.4,0.1,0.5,0.2,0.2,1.3,0.5,0.8,36.4%,40.9%,0.6,0.4,0.2,60%,0.7,0.1,0.6,16.7%,0.1,0,0.1,0%,0.1,0.1,0.5,2019-01-30
Wisconsin Lutheran Warriors,Bailey Jon,5,1.8,1.66,1,1.2,0.2,0.2,1,0,0.2,0,1.2,0.6,0.6,1,0.6,0.4,60%,60%,1,0.6,0.4,60%,0,0,0,-,0.4,0,0.4,0%,0,0.2,0.6,2019-01-30
Wisconsin Lutheran Warriors,Zuleger Zach,10,2.5,0.94,0.56,0.9,0.1,0.2,0.50,0.3,0,0,0.7,0.3,0.4,0.8,0.4,0.4,50%,50%,0.8,0.4,0.4,50%,0,0,0,-,0.6,0.1,0.5,16.7%,0.1,0.4,0.1,2019-01-30
Wisconsin Lutheran Warriors,Beiermann Braden,6,1.7,1.59,0.20,1,0,0,-,0.2,0,0,0,0,0,0.5,0.3,0.2,66.7%,66.7%,0.3,0.3,0,100%,0.2,0,0.2,0%,0.5,0.3,0.2,66.7%,0,0.2,0,2019-01-30
Rockford Regents,Jeremiah Stewart,20,27.1,0.86,0.32,9.4,1.1,1.9,0.58,1.1,0.8,1.1,4.6,1.2,3.4,7.6,3.8,3.8,50.7%,52.6%,6.4,3.6,2.8,55.9%,1.2,0.3,1,24%,2.6,1.4,1.2,54.9%,0.4,1.8,3.2,2019-01-30
Rockford Regents,Talon Hardin,20,16.4,0.75,0.22,6,1.3,0.8,1.53,0.5,0.4,0.1,1.4,0.2,1.2,5,2.1,2.9,42%,52%,2.2,1.1,1,51.2%,2.8,1,1.8,35.1%,1.2,0.8,0.5,60%,0.1,0.9,1,2019-01-30
Rockford Regents,Zachary Little,4,2.5,0.31,0.10,0.2,0.2,0.5,0.50,0.2,0.2,0,0.2,0,0.2,0.5,0,0.5,0%,0%,0.5,0,0.5,0%,0,0,0,-,0.5,0.2,0.2,50%,0,0.2,0.2,2019-01-30
Rockford Regents,Brandon Emerick,20,31.3,0.85,0.29,12.1,3.8,2.8,1.36,1.6,1.5,0.1,3.4,0.5,2.8,11,4.4,6.6,39.7%,48.4%,5.6,2.4,3.1,44.1%,5.4,1.9,3.5,35.2%,2,1.5,0.4,76.9%,0.2,1.6,1.4,2019-01-30
Rockford Regents,Will Adams,19,17.3,1.13,0.33,7.2,1.3,0.8,1.50,0.6,0.5,0.2,2.5,0.9,1.6,6.4,2.3,4.1,36.4%,39.3%,5.2,1.9,3.3,37.4%,1.2,0.4,0.8,31.8%,2.6,2.2,0.4,83.7%,0.3,1.8,1.9,2019-01-30
Rockford Regents,Dante Cameron,3,2,-.30,-.17,0,0,0.3,0,0,0,0,0.3,0,0.3,0.3,0,0.3,0%,0%,0,0,0,-,0.3,0,0.3,0%,0,0,0,-,0,0,1,2019-01-30
Rockford Regents,Alonzo Mitchell,3,7.7,1.17,0.22,3,0.7,0.7,1,0,0,0,1,0.7,0.3,3.3,0.7,2.7,20%,20%,1.7,0.7,1,40%,1.7,0,1.7,0%,2,1.7,0.3,83.3%,0,1.7,0.7,2019-01-30
Rockford Regents,Christian Payne,9,6.1,0.29,0.13,1.1,0.7,0.3,2,0,0.3,0,0.1,0,0.1,1.3,0.4,0.9,33.3%,41.7%,0.6,0.2,0.3,40%,0.8,0.2,0.6,28.6%,0,0,0,-,0,0,0.9,2019-01-30
Rockford Regents,Jose Trinidad,4,2.2,-.72,-.44,0,0,0.5,0,0,0,0,0,0,0,0.8,0,0.8,0%,0%,0.2,0,0.2,0%,0.5,0,0.5,0%,0,0,0,-,0,0,0.2,2019-01-30
Rockford Regents,Damon Hofmann,3,2.7,1.22,0.25,1.7,0,0,-,0,0,0,0.3,0.3,0,0.7,0.7,0,100%,125%,0.3,0.3,0,100%,0.3,0.3,0,100%,0,0,0,-,0,0,0.3,2019-01-30
Rockford Regents,Denzel Halliburton,6,10.5,0.51,-.05,4,0.3,1.5,0.22,0,0.3,0,1.5,0.3,1.2,3.5,1.3,2.2,38.1%,50%,2.2,0.5,1.7,23.1%,1.3,0.8,0.5,62.5%,0.5,0.5,0,100%,0.2,0.7,0.8,2019-01-30
Rockford Regents,Taylor Krocker,20,17.8,1.19,0.34,9.2,0.6,1.3,0.50,0.4,0.4,0.4,4.4,1.2,3.2,7,3.6,3.3,52.5%,56.8%,5.4,3,2.4,56.5%,1.6,0.6,1,38.7%,2,1.4,0.7,65.8%,0,1.6,3,2019-01-30
Rockford Regents,Corin Daniel,1,3,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0,-,0,0,0,-,0,0,0,-,0,0,1,2019-01-30
Rockford Regents,Timothy Zahm,4,3.8,0.58,0.33,1,0.2,0.2,1,0.2,0,0,0.5,0.2,0.2,1.2,0.5,0.8,40%,40%,0.8,0.5,0.2,66.7%,0.5,0,0.5,0%,0,0,0,-,0,0,1,2019-01-30
Rockford Regents,Kivontay Shaw,20,26.7,0.88,0.32,8.2,1.7,1.2,1.36,0.6,1,0.2,5,1.3,3.6,6.2,2.8,3.4,44.7%,53.7%,3.4,1.6,1.7,49.2%,2.8,1.1,1.7,39.3%,2,1.6,0.3,84.6%,0.2,1.6,2.2,2019-01-30
Rockford Regents,Clayton Bachman,5,2.4,0.36,0.25,0.4,0.2,0.4,0.50,0,0,0,0.8,0.2,0.6,0.6,0.2,0.4,33.3%,33.3%,0.6,0.2,0.4,33.3%,0,0,0,-,0,0,0,-,0,0,0,2019-01-30
Rockford Regents,Tony Diemer,20,31.4,1.26,0.30,17.8,2,2.2,0.93,0.8,1.2,0.1,6.2,1.9,4.2,14.6,6.6,8,45.1%,49.2%,11.8,5.4,6.4,45.6%,2.8,1.2,1.6,42.9%,4.2,3.4,0.9,78.8%,0.4,3.1,2.6,2019-01-30
Rockford Regents,Kevin Diemer,19,29.2,1.02,0.46,10,2.2,1.3,1.64,0.4,0.8,0.6,7.8,2.1,5.8,8.3,3.8,4.5,45.6%,49%,6.9,3.2,3.7,46.6%,1.4,0.6,0.8,40.7%,3.1,1.8,1.2,60.3%,0.4,2.4,1.9,2019-01-30
Rockford Regents,Sunil Saldano,1,1,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0,-,0,0,0,-,0,0,0,-,0,0,1,2019-01-30
Rockford Regents,Randy Stegenga,5,2.2,0.84,0.27,0.8,0,0,-,0,0,0,0.6,0,0.6,0.4,0.4,0,100%,100%,0.4,0.4,0,100%,0,0,0,-,0,0,0,-,0,0,0.2,2019-01-30
Rockford Regents,Quentin Hernandez,2,2,1,1,0,0.5,0,-,0,0,0,0.5,0.5,0,0,0,0,-,-,0,0,0,-,0,0,0,-,0,0,0,-,0,0,0,2019-01-30
Edgewood College (WI) Eagles,Mcclain Steffens,18,23.3,1.03,0.24,8.9,2.1,1.4,1.52,0.3,0.7,0.2,2.7,0.6,2.1,5.7,2.6,3.1,46.1%,56.4%,3.3,1.4,1.9,43.3%,2.3,1.2,1.2,50%,3.2,2.5,0.7,79%,0.3,2.3,3.3,2019-01-30
Edgewood College (WI) Eagles,Sy Staver,20,32.4,0.46,0.25,5,3,1.8,1.69,0.7,1,0.2,3.4,0.4,3,4.1,1.6,2.4,40.2%,54.3%,1.3,0.5,0.8,38.5%,2.8,1.2,1.6,41.1%,0.9,0.5,0.4,55.6%,0,0.7,1.6,2019-01-30
Edgewood College (WI) Eagles,Will Schwartz,13,3.7,0.78,0.46,0.8,0.2,0.2,0.67,0.1,0.2,0.2,1.1,0.2,0.9,0.8,0.3,0.5,40%,40%,0.7,0.3,0.4,44.4%,0.1,0,0.1,0%,0.2,0.2,0.1,66.7%,0,0.3,0.2,2019-01-30
Edgewood College (WI) Eagles,Tyler Lemke,13,13.9,0.71,0.32,3.8,1.1,1.5,0.74,0.5,0.6,0.7,2.3,0.6,1.7,4.1,1.5,2.6,35.8%,38.7%,2.9,1.2,1.7,42.1%,1.2,0.2,0.9,20%,0.8,0.6,0.2,80%,0.1,1.1,2.5,2019-01-30
Edgewood College (WI) Eagles,Avery Lyons,19,7.3,1.31,0.20,3.4,0.4,0.6,0.64,0.2,0.2,0,1.2,0.3,0.8,2.5,0.9,1.6,36.2%,40.4%,1.9,0.7,1.3,35.1%,0.5,0.2,0.3,40%,1.7,1.4,0.3,84.4%,0.1,1.2,0.7,2019-01-30
Edgewood College (WI) Eagles,Jake Negus,20,31.4,1.62,0.26,19.2,3,2.2,1.33,0.8,1,0.1,4.6,0,4.5,11.6,5.4,6.2,46.8%,55.6%,6,3.4,2.6,57.1%,5.7,2,3.6,36%,7.8,6.2,1.6,79.6%,0.8,6,1.8,2019-01-30
Edgewood College (WI) Eagles,Ryan Buss,20,10,0.81,0.36,2.8,0.4,0.6,0.64,0.2,0.1,0.2,2.2,0.9,1.3,2.5,1,1.4,42%,42%,2.4,1,1.4,43.8%,0.1,0,0.1,0%,1.2,0.6,0.6,52%,0,0.8,1.6,2019-01-30
Edgewood College (WI) Eagles,Jacob Miller,20,18.6,0.48,0.17,4.2,0.9,1.2,0.78,0.4,0.6,0,2.6,0.2,2.4,4.1,1.4,2.6,35.4%,44.5%,1.6,0.7,0.8,45.2%,2.6,0.8,1.8,29.4%,0.6,0.5,0.2,76.9%,0,0.7,1.9,2019-01-30
Edgewood College (WI) Eagles,Hill Caleb,4,0.5,0.93,-1,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,-,0,0,0,-,0.5,0.2,0.2,50%,0,0.2,0.2,2019-01-30
Edgewood College (WI) Eagles,Matthew Myers,20,14.6,0.44,0.18,3.2,1,0.6,1.58,0.4,0.4,0,1.1,0.1,1,3.2,1.2,2.1,35.4%,44.6%,1,0.6,0.5,52.4%,2.2,0.6,1.6,27.3%,0.4,0.2,0.2,62.5%,0,0.4,1.1,2019-01-30
Edgewood College (WI) Eagles,Caleb Holzman,11,2.1,0.72,0.57,0.3,0.1,0,-,0.1,0,0.1,0.5,0.2,0.3,0.5,0.1,0.4,20%,20%,0.3,0.1,0.2,33.3%,0.2,0,0.2,0%,0.2,0.1,0.1,50%,0,0.2,0.1,2019-01-30
Edgewood College (WI) Eagles,Emil Radisevic,20,28.2,0.96,0.38,11,1.7,1.4,1.21,0.6,0.7,0.2,7.6,1,6.6,9.6,4.5,5.2,46.6%,50.5%,7.8,3.8,4,48.4%,1.9,0.8,1.2,39.5%,1.8,1.3,0.4,74.3%,0.1,1.4,1.8,2019-01-30
Edgewood College (WI) Eagles,Jake Graf,13,2.6,0.13,0.15,0.2,0.1,0.3,0.25,0,0.2,0,0.6,0.2,0.4,0.8,0.1,0.7,10%,10%,0.4,0.1,0.3,20%,0.4,0,0.4,0%,0.2,0.1,0.1,50%,0,0.2,0.3,2019-01-30
Edgewood College (WI) Eagles,Kyle Geiger,2,1.5,-.30,0,0,0,0,-,0,0,0,0,0,0,0.5,0,0.5,0%,0%,0.5,0,0.5,0%,0,0,0,-,0,0,0,-,0,0,0,2019-01-30
Edgewood College (WI) Eagles,Eli Hartjes,10,2.4,0.70,0.42,0.6,0.1,0.1,1,0.1,0,0,0.6,0.2,0.4,0.5,0.3,0.2,60%,60%,0.5,0.3,0.2,60%,0,0,0,-,0.1,0,0.1,0%,0.1,0.1,0.2,2019-01-30
