Ast,Block,DefReb,FGA,FGM,FGm,FTA,FTM,FTm,Foul,Game_ID,Lineup_ID,OffReb,Pts,Stl,Three_FGA,Three_FGM,Three_FGm,TtlReb,Turnover,Two_FGA,Two_FGM,Two_FGm,Player_ID
0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,213
0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,213
0,0,0,3,1,2,0,0,0,0,3,11,0,2,0,1,0,1,0,0,2,1,1,213
0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,209
0,0,0,2,0,2,0,0,0,1,3,5,0,0,0,1,0,1,0,0,1,0,1,209
0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,209
0,0,0,0,0,0,0,0,0,1,3,18,0,0,0,0,0,0,0,0,0,0,0,209
0,0,0,1,0,1,0,0,0,0,3,19,0,0,0,1,0,1,0,0,0,0,0,209
0,0,0,4,1,3,0,0,0,0,3,20,0,2,1,1,0,1,0,0,3,1,2,209
0,0,0,1,1,0,0,0,0,0,3,7,0,2,1,0,0,0,0,0,1,1,0,197
0,0,0,1,0,1,0,0,0,0,3,9,0,0,0,0,0,0,0,0,1,0,1,197
0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,205
0,0,1,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,1,0,0,0,0,205
0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,205
0,0,1,1,0,1,0,0,0,0,3,21,0,0,0,0,0,0,1,0,1,0,1,205
1,0,0,0,0,0,0,0,0,1,3,17,0,0,0,0,0,0,0,0,0,0,0,198
0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,198
0,0,0,0,0,0,0,0,0,1,3,19,0,0,0,0,0,0,0,0,0,0,0,198
0,0,1,1,1,0,0,0,0,0,3,20,0,3,0,1,1,0,1,0,0,0,0,198
0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,212
0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,212
0,0,1,1,0,1,0,0,0,0,3,20,0,0,0,1,0,1,1,0,0,0,0,212
0,0,1,0,0,0,0,0,0,0,3,21,0,0,0,0,0,0,1,0,0,0,0,212
0,0,0,3,1,2,0,0,0,0,2,1,0,2,0,1,0,1,0,1,2,1,1,146
0,0,0,1,1,0,0,0,0,1,2,8,0,2,0,0,0,0,0,0,1,1,0,146
0,0,1,1,0,1,0,0,0,0,2,9,0,0,1,1,0,1,1,0,0,0,0,146
1,0,0,0,0,0,0,0,0,1,2,10,0,0,0,0,0,0,0,0,0,0,0,146
0,0,1,2,2,0,0,0,0,1,2,12,0,5,0,1,1,0,1,1,1,1,0,146
0,0,1,0,0,0,0,0,0,0,2,16,0,0,0,0,0,0,1,0,0,0,0,146
1,0,0,1,0,1,0,0,0,0,2,17,0,0,0,1,0,1,0,0,0,0,0,146
1,0,1,0,0,0,0,0,0,0,2,18,0,0,0,0,0,0,1,0,0,0,0,146
0,0,2,2,2,0,4,4,0,0,2,19,0,9,0,1,1,0,2,0,1,1,0,146
1,0,1,1,0,1,0,0,0,0,2,1,1,0,0,0,0,0,2,0,1,0,1,149
1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,149
0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,149
0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,149
0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,149
0,0,1,2,1,1,0,0,0,0,2,10,0,2,0,0,0,0,1,0,2,1,1,149
0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,149
0,0,0,3,2,1,0,0,0,0,2,12,0,5,1,1,1,0,0,0,2,1,1,149
1,0,1,0,0,0,0,0,0,0,2,13,0,0,0,0,0,0,1,0,0,0,0,149
0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,149
0,0,0,1,0,1,0,0,0,0,2,15,0,0,0,1,0,1,0,0,0,0,0,149
0,0,2,1,1,0,0,0,0,0,2,17,0,3,0,1,1,0,2,0,0,0,0,149
0,0,0,1,1,0,0,0,0,0,2,18,0,2,0,0,0,0,0,0,1,1,0,149
0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0,0,0,0,0,0,0,0,149
0,0,0,1,0,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,1,152
0,0,0,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,1,152
0,0,1,0,0,0,0,0,0,1,2,5,0,0,0,0,0,0,1,0,0,0,0,152
0,0,1,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,1,0,0,0,0,152
0,0,0,1,0,1,0,0,0,0,2,7,0,0,0,1,0,1,0,0,0,0,0,152
0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,152
2,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,152
0,0,1,3,1,2,0,0,0,0,2,13,0,3,0,2,1,1,1,0,1,0,1,152
1,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0,0,0,0,152
0,0,0,1,1,0,0,0,0,0,2,17,0,3,0,1,1,0,0,0,0,0,0,152
0,0,1,0,0,0,0,0,0,0,2,18,0,0,0,0,0,0,1,0,0,0,0,152
1,0,1,0,0,0,0,0,0,0,2,19,0,0,0,0,0,0,1,0,0,0,0,152
0,0,1,2,0,2,2,0,2,0,2,1,1,0,0,0,0,0,2,0,2,0,2,145
0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,145
0,0,0,2,2,0,0,0,0,1,2,3,0,4,0,0,0,0,0,0,2,2,0,145
0,0,0,1,0,1,0,0,0,0,2,6,0,0,0,0,0,0,0,0,1,0,1,145
1,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,145
1,0,0,1,0,1,0,0,0,0,2,8,0,0,0,0,0,0,0,0,1,0,1,145
0,0,1,1,0,1,0,0,0,0,2,9,0,0,0,1,0,1,1,0,0,0,0,145
0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,145
0,0,0,1,0,1,0,0,0,0,2,11,0,0,0,0,0,0,0,0,1,0,1,145
1,0,1,1,0,1,0,0,0,0,2,12,0,0,1,0,0,0,1,1,1,0,1,145
0,0,0,1,0,1,0,0,0,0,2,13,0,0,0,0,0,0,0,0,1,0,1,145
0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,1,0,0,0,145
0,0,0,1,0,1,0,0,0,0,2,18,0,0,0,1,0,1,0,0,0,0,0,145
0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0,0,0,0,0,0,0,0,145
0,0,0,2,0,2,2,2,0,0,2,1,0,2,0,2,0,2,0,0,0,0,0,148
0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,148
0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,148
0,0,0,1,1,0,0,0,0,0,2,9,0,3,0,1,1,0,0,0,0,0,0,148
0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,148
0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,148
0,0,0,1,1,0,0,0,0,0,2,12,0,2,0,0,0,0,0,0,1,1,0,148
0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,148
0,0,1,0,0,0,0,0,0,0,2,16,0,0,0,0,0,0,1,0,0,0,0,148
0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0,0,0,0,0,0,0,0,148
0,0,0,1,0,1,0,0,0,0,2,19,0,0,0,0,0,0,0,0,1,0,1,148
0,0,0,1,1,0,2,1,1,0,2,2,0,4,0,1,1,0,0,0,0,0,0,153
0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,153
0,0,0,1,0,1,0,0,0,1,2,4,0,0,0,0,0,0,0,0,1,0,1,153
0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,153
1,0,1,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,1,0,0,0,0,153
