Ast,Block,DefReb,FGA,FGM,FGm,FTA,FTM,FTm,Foul,Game_ID,Lineup_ID,OffReb,Pts,Stl,Three_FGA,Three_FGM,Three_FGm,TtlReb,Turnover,Two_FGA,Two_FGM,Two_FGm,Player_ID
0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,131
0,0,0,0,0,0,0,0,0,1,8,15,0,0,0,0,0,0,0,0,0,0,0,131
0,0,0,0,0,0,0,0,0,0,8,16,0,0,0,0,0,0,0,0,0,0,0,131
0,0,1,1,0,1,0,0,0,0,8,17,0,0,0,0,0,0,1,0,1,0,1,131
0,0,0,0,0,0,0,0,0,0,8,18,0,0,0,0,0,0,0,0,0,0,0,131
0,0,0,1,1,0,0,0,0,1,11,2,0,2,1,0,0,0,0,0,1,1,0,136
0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,136
0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,136
0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,136
0,0,0,0,0,0,0,0,0,0,11,8,0,0,0,0,0,0,0,0,0,0,0,136
0,0,0,0,0,0,0,0,0,0,11,9,0,0,0,0,0,0,0,0,0,0,0,136
0,0,0,0,0,0,0,0,0,0,11,10,1,0,0,0,0,0,1,0,0,0,0,136
0,0,0,1,0,1,0,0,0,0,11,11,0,0,0,0,0,0,0,0,1,0,1,136
0,0,1,0,0,0,0,0,0,0,11,16,0,0,0,0,0,0,1,0,0,0,0,136
0,0,0,0,0,0,0,0,0,1,11,17,0,0,0,0,0,0,0,0,0,0,0,136
0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,136
2,0,0,1,0,1,0,0,0,0,13,2,0,0,0,0,0,0,0,0,1,0,1,136
0,0,1,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,1,0,0,0,0,136
0,0,1,1,0,1,0,0,0,0,13,8,0,0,0,0,0,0,1,1,1,0,1,136
0,0,0,0,0,0,0,0,0,0,13,9,0,0,0,0,0,0,0,0,0,0,0,136
0,0,0,1,0,1,0,0,0,0,13,10,0,0,0,1,0,1,0,1,0,0,0,136
