Ast,Block,DefReb,FGA,FGM,FGm,FTA,FTM,FTm,Foul,Game_ID,Lineup_ID,OffReb,Pts,Stl,Three_FGA,Three_FGM,Three_FGm,TtlReb,Turnover,Two_FGA,Two_FGM,Two_FGm,Player_ID
0,0,0,1,0,1,0,0,0,0,7,14,1,0,0,0,0,0,1,0,1,0,1,92
0,0,0,0,0,0,0,0,0,1,7,15,0,0,0,0,0,0,0,0,0,0,0,92
0,0,0,0,0,0,0,0,0,0,7,16,0,0,0,0,0,0,0,0,0,0,0,92
0,0,0,1,0,1,0,0,0,0,7,17,0,0,0,0,0,0,0,0,1,0,1,92
1,0,0,0,0,0,0,0,0,0,7,18,0,0,0,0,0,0,0,0,0,0,0,92
0,0,0,1,1,0,1,1,0,0,7,19,0,3,0,0,0,0,0,0,1,1,0,92
0,0,0,1,1,0,0,0,0,0,7,20,0,2,0,0,0,0,0,0,1,1,0,92
0,0,0,0,0,0,0,0,0,0,7,21,0,0,0,0,0,0,0,0,0,0,0,92
0,0,0,0,0,0,0,0,0,0,7,22,0,0,0,0,0,0,0,0,0,0,0,92
1,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,1,0,0,0,103
0,0,0,0,0,0,0,0,0,0,7,20,0,0,0,0,0,0,0,0,0,0,0,103
1,1,0,0,0,0,0,0,0,0,7,21,1,0,0,0,0,0,1,0,0,0,0,103
0,0,0,1,1,0,0,0,0,0,7,22,0,2,0,0,0,0,0,0,1,1,0,103
1,0,0,0,0,0,0,0,0,0,7,15,0,0,0,0,0,0,0,0,0,0,0,89
0,0,0,1,0,1,0,0,0,0,7,16,0,0,0,0,0,0,0,0,1,0,1,89
0,0,0,3,1,2,0,0,0,0,7,23,1,2,0,0,0,0,1,0,3,1,2,89
0,0,0,0,0,0,0,0,0,0,7,23,0,0,0,0,0,0,0,0,0,0,0,90
0,0,0,0,0,0,0,0,0,0,7,23,1,0,0,0,0,0,1,0,0,0,0,93
0,0,0,4,3,1,0,0,0,0,7,1,0,6,0,0,0,0,0,0,4,3,1,133
0,0,0,1,1,0,0,0,0,0,7,2,0,2,0,0,0,0,0,0,1,1,0,133
0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,133
0,0,1,1,1,0,0,0,0,0,7,6,0,2,0,0,0,0,1,1,1,1,0,133
0,0,1,0,0,0,0,0,0,0,7,7,1,0,0,0,0,0,2,0,0,0,0,133
0,0,0,1,0,1,0,0,0,0,7,8,0,0,1,1,0,1,0,0,0,0,0,133
0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,133
1,0,0,1,1,0,0,0,0,0,7,10,0,2,0,0,0,0,0,0,1,1,0,133
0,0,0,0,0,0,0,0,0,1,7,11,0,0,0,0,0,0,0,1,0,0,0,133
0,0,0,1,0,1,0,0,0,1,7,13,1,0,0,0,0,0,1,0,1,0,1,133
0,0,1,0,0,0,0,0,0,0,7,16,0,0,0,0,0,0,1,0,0,0,0,133
0,1,0,0,0,0,0,0,0,0,7,17,0,0,0,0,0,0,0,1,0,0,0,133
0,0,1,0,0,0,2,2,0,0,7,18,0,2,0,0,0,0,1,1,0,0,0,133
0,0,0,2,2,0,2,2,0,1,7,19,0,6,0,0,0,0,0,0,2,2,0,133
0,0,3,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,4,0,0,0,0,134
0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,134
0,0,1,1,0,1,2,2,0,1,7,5,1,2,0,0,0,0,2,0,1,0,1,134
1,0,2,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,2,0,0,0,0,134
0,0,0,1,0,1,0,0,0,0,7,8,0,0,0,0,0,0,0,0,1,0,1,134
0,0,1,0,0,0,0,0,0,1,7,9,0,0,0,0,0,0,1,1,0,0,0,134
0,0,0,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,0,0,0,134
0,0,2,1,0,1,0,0,0,0,7,12,0,0,0,0,0,0,2,1,1,0,1,134
0,0,2,1,1,0,2,2,0,0,7,13,0,4,1,0,0,0,2,1,1,1,0,134
0,0,1,0,0,0,0,0,0,0,7,14,0,0,0,0,0,0,1,0,0,0,0,134
0,0,0,1,0,1,0,0,0,0,7,15,1,0,0,0,0,0,1,0,1,0,1,134
0,0,0,1,1,0,0,0,0,0,7,18,0,2,0,0,0,0,0,0,1,1,0,134
1,2,1,0,0,0,2,2,0,0,7,19,0,2,0,0,0,0,1,0,0,0,0,134
0,0,0,1,0,1,0,0,0,1,7,1,0,0,0,1,0,1,0,3,0,0,0,138
0,0,0,0,0,0,0,0,0,0,7,11,0,0,1,0,0,0,0,0,0,0,0,138
0,0,0,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,138
0,0,0,1,0,1,0,0,0,0,7,1,0,0,1,0,0,0,0,2,1,0,1,124
0,1,0,1,1,0,2,2,0,0,7,2,0,5,0,1,1,0,0,0,0,0,0,124
0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,124
1,0,0,0,0,0,2,2,0,0,7,4,0,2,0,0,0,0,0,0,0,0,0,124
0,0,1,2,2,0,1,1,0,0,7,5,0,5,0,0,0,0,1,0,2,2,0,124
1,0,0,2,2,0,0,0,0,0,7,6,0,5,1,1,1,0,0,0,1,1,0,124
0,0,0,2,1,1,0,0,0,0,7,7,0,2,0,1,0,1,0,0,1,1,0,124
0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,124
0,0,0,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,0,0,0,124
0,0,1,1,0,1,0,0,0,0,7,12,0,0,0,1,0,1,1,0,0,0,0,124
0,0,0,2,1,1,1,1,0,0,7,13,0,3,0,0,0,0,0,0,2,1,1,124
0,0,0,0,0,0,0,0,0,0,7,14,0,0,0,0,0,0,0,2,0,0,0,124
1,0,0,0,0,0,0,0,0,0,7,15,0,0,0,0,0,0,0,1,0,0,0,124
1,0,0,0,0,0,0,0,0,0,7,18,0,0,0,0,0,0,0,0,0,0,0,124
1,0,0,0,0,0,2,2,0,0,7,19,0,2,0,0,0,0,0,1,0,0,0,124
1,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,127
0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,127
0,0,1,1,0,1,0,0,0,0,7,8,0,0,0,1,0,1,1,0,0,0,0,127
0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,127
0,0,0,2,1,1,0,0,0,0,7,10,0,3,0,1,1,0,0,0,1,0,1,127
0,0,0,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,0,0,0,127
0,0,0,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,127
1,0,0,1,0,1,0,0,0,0,7,13,0,0,0,1,0,1,0,0,0,0,0,127
0,0,0,0,0,0,0,0,0,0,7,14,0,0,0,0,0,0,0,0,0,0,0,127
1,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,1,0,0,0,135
0,0,0,1,0,1,0,0,0,0,7,3,0,0,0,1,0,1,0,0,0,0,0,135
0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,135
0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,135
1,0,0,1,0,1,0,0,0,0,7,10,0,0,0,0,0,0,0,0,1,0,1,135
0,0,1,0,0,0,2,1,1,0,7,15,0,1,0,0,0,0,1,0,0,0,0,135
0,0,0,0,0,0,0,0,0,0,7,16,0,0,0,0,0,0,0,0,0,0,0,135
0,0,0,0,0,0,0,0,0,1,7,17,0,0,0,0,0,0,0,0,0,0,0,135
1,0,1,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,1,0,0,0,0,136
0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,136
0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,136
0,0,1,1,1,0,0,0,0,0,7,5,0,2,0,0,0,0,1,0,1,1,0,136
0,0,0,1,1,0,0,0,0,0,7,6,0,3,0,1,1,0,0,0,0,0,0,136
0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,136
0,0,1,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,1,0,0,0,0,136
0,0,0,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,136
0,0,1,3,1,2,0,0,0,0,7,13,0,2,1,2,0,2,1,0,1,1,0,136
0,0,1,0,0,0,0,0,0,0,7,14,0,0,0,0,0,0,1,0,0,0,0,136
0,0,1,2,1,1,0,0,0,0,7,15,0,2,0,1,0,1,1,0,1,1,0,136
0,0,0,1,1,0,0,0,0,0,7,16,0,2,0,0,0,0,0,0,1,1,0,136
2,0,3,2,0,2,0,0,0,0,7,19,0,0,1,1,0,1,3,0,1,0,1,136
0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,140
0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,140
0,0,1,0,0,0,0,0,0,1,7,7,0,0,0,0,0,0,1,1,0,0,0,140
0,0,0,1,1,0,0,0,0,0,7,4,0,2,0,0,0,0,0,1,1,1,0,131
1,0,0,0,0,0,0,0,0,1,7,5,0,0,0,0,0,0,0,0,0,0,0,131
0,0,0,0,0,0,0,0,0,0,7,14,0,0,0,0,0,0,0,0,0,0,0,131
0,0,0,0,0,0,0,0,0,0,7,15,1,0,0,0,0,0,1,0,0,0,0,131
0,0,0,1,1,0,0,0,0,0,7,16,0,2,0,0,0,0,0,0,1,1,0,131
