Uploaded_Date,Percentage_Time,Poss_Per_Game,Points,PPP,Rank,Rating,FG_miss,FG_Made,FGA,FG,Adjusted_FG,Percent_Turnover,Percent_FT,Percent_Shooting_Foul,Percent_Score,Format_ID,Category_ID,Element_ID,Team_ID
2019-01-09,0.3,14.2,15.4,1.09,0.6,Good,6.6,7.6,14.2,0.54,0.54,0,0.04,0.04,0.54,2,6,33,6
2019-01-09,0.32,16.4,19.7,1.2,0.81,Very Good,7.1,9.3,16.4,0.57,0.57,0,0.09,0.09,0.57,1,6,33,6
2019-01-09,0.11,5.1,3.9,0.75,0.92,Excellent,3.3,1.9,5.1,0.36,0.36,0,0.04,0.04,0.36,2,6,34,6
2019-01-09,0.1,5,5.3,1.05,0.72,Very Good,2.5,2.5,5,0.51,0.51,0,0.05,0.05,0.51,1,6,34,6
2019-01-09,0,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0,2,6,35,6
2019-01-09,0.01,0.3,0.3,1.25,-,-,0.1,0.1,0.3,0.5,0.5,0,0.25,0.25,0.5,1,6,35,6
2019-01-09,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,6,36,6
2019-01-09,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,6,36,6
2019-01-09,0.31,14.8,16.1,1.09,0.26,Below Average,9.3,5.5,14.8,0.37,0.55,0,0,0,0.37,2,7,37,6
2019-01-09,0.34,17.3,17,0.98,0.44,Average,11.6,5.7,17.3,0.33,0.49,0,0,0,0.33,1,7,37,6
2019-01-09,0.48,7.1,7.2,1.01,0.36,Average,4.7,2.5,7.1,0.35,0.51,0,0,0,0.35,2,7,38,6
2019-01-09,0.59,10.1,8.9,0.88,0.3,Below Average,7.1,3,10.1,0.3,0.44,0,0.01,0.01,0.3,1,7,38,6
2019-01-09,0.52,7.7,8.9,1.17,0.32,Average,4.6,3.1,7.7,0.4,0.58,0,0,0,0.4,2,7,39,6
2019-01-09,0.42,7.2,8.1,1.13,0.61,Good,4.5,2.7,7.2,0.38,0.57,0,0,0,0.38,1,7,39,6
2019-01-09,0.19,8.8,7.9,0.9,0.15,Below Average,5.5,3.3,8.8,0.38,0.45,0,0.02,0.02,0.38,2,8,40,6
2019-01-09,0.15,7.7,5,0.65,0.21,Below Average,5.4,2.3,7.7,0.3,0.33,0,0,0,0.3,1,8,40,6
2019-01-09,0.2,4.8,4,0.83,0.26,Below Average,2.8,2,4.8,0.42,0.42,0,0,0,0.42,2,9,41,6
2019-01-09,0.13,3.6,2.1,0.57,0.15,Below Average,2.6,1,3.6,0.28,0.28,0,0.02,0.02,0.28,1,9,41,6
2019-01-09,0.12,2.9,1.8,0.61,0.71,Very Good,2.1,0.9,2.9,0.3,0.3,0,0.02,0.02,0.3,2,9,42,6
2019-01-09,0.11,2.9,2.3,0.77,0.69,Very Good,1.8,1.1,2.9,0.39,0.39,0,0,0,0.39,1,9,42,6
2019-01-09,0.69,16.9,19.2,1.13,0.11,Poor,10.5,6.4,16.9,0.38,0.57,0,0,0,0.38,2,9,43,6
2019-01-09,0.76,20.3,18.8,0.93,0.27,Below Average,14,6.3,20.3,0.31,0.46,0,0,0,0.31,1,9,43,6
2019-01-09,0.98,69.5,57.2,0.82,0.42,Average,29.1,20.5,49.6,0.41,0.47,0.19,0.12,0.08,0.37,1,10,44,6
2019-01-09,0.02,1.5,1.7,1.18,0.94,Excellent,0.4,0.6,1,0.6,0.77,0.27,0.09,0.09,0.46,1,10,45,6
2019-01-09,0.08,5.7,3.8,0.67,0.21,Below Average,1.8,1.4,3.2,0.44,0.5,0.34,0.11,0.04,0.32,1,10,46,6
2019-01-09,1,83.5,70.3,0.84,0.74,Very Good,36.2,25.3,61.5,0.41,0.47,0.16,0.13,0.1,0.39,2,1,1,1
2019-01-09,1,83.4,81.6,0.98,0.93,Excellent,30,29.3,59.3,0.49,0.56,0.17,0.15,0.09,0.46,1,10,1,1
2019-01-09,0.16,13.2,11.8,0.9,0.8,Very Good,5.4,4.2,9.5,0.44,0.52,0.16,0.13,0.12,0.41,2,1,9,1
2019-01-09,0.16,13.2,11.8,0.9,0.8,Very Good,5.4,4.2,9.5,0.44,0.52,0.16,0.13,0.12,0.41,2,2,9,1
2019-01-09,0.15,12.2,14.4,1.18,0.97,Excellent,3.5,5.5,9,0.61,0.66,0.15,0.15,0.11,0.55,1,2,9,1
2019-01-09,0.15,12.2,14.4,1.18,0.97,Excellent,3.5,5.5,9,0.61,0.66,0.15,0.15,0.11,0.55,1,10,9,1
2019-01-09,0.84,70.3,58.5,0.83,0.66,Very Good,30.8,21.2,51.9,0.41,0.46,0.16,0.13,0.09,0.39,2,1,10,1
2019-01-09,0.85,71.2,67.2,0.94,0.89,Excellent,26.5,23.8,50.3,0.47,0.54,0.18,0.15,0.09,0.44,1,10,10,1
2019-01-09,0.04,3,1.5,0.49,0.88,Excellent,1.9,0.6,2.5,0.24,0.27,0.1,0.05,0.05,0.23,2,1,11,1
2019-01-09,0.03,2.5,0.7,0.27,0.02,Poor,2.2,0.2,2.4,0.1,0.13,0.03,0.03,0,0.12,1,10,11,1
2019-01-09,0.07,5.2,3.6,0.7,0.84,Excellent,2.3,1.3,3.6,0.36,0.4,0.19,0.13,0.13,0.33,2,1,12,1
2019-01-09,0.08,5.9,6.5,1.1,0.95,Excellent,1.9,2.4,4.3,0.55,0.65,0.14,0.16,0.12,0.51,1,10,12,1
2019-01-09,0.06,4.1,2.9,0.72,0.65,Very Good,2.2,0.8,3,0.28,0.32,0.13,0.15,0.13,0.34,2,1,13,1
2019-01-09,0.03,2.4,3.1,1.29,0.99,Excellent,0.6,1.2,1.8,0.65,0.76,0.13,0.13,0.03,0.58,1,10,13,1
2019-01-09,0.11,7.8,5.9,0.76,0.75,Very Good,3.8,1.9,5.8,0.33,0.39,0.15,0.14,0.13,0.35,2,1,14,1
2019-01-09,0.1,7.3,6.8,0.94,0.78,Very Good,3,2.7,5.7,0.47,0.53,0.14,0.1,0.04,0.44,1,10,14,1
2019-01-09,0.96,67.5,56.5,0.84,0.6,Good,29.2,20.5,49.8,0.41,0.47,0.16,0.13,0.09,0.39,2,1,15,1
2019-01-09,0.04,2.8,2,0.7,0.93,Excellent,1.5,0.6,2.2,0.29,0.34,0.14,0.14,0.14,0.32,2,1,16,1
2019-01-09,0.09,6.3,4.3,0.68,0.83,Excellent,2.8,1.5,4.3,0.36,0.39,0.2,0.12,0.09,0.34,2,1,17,1
