Uploaded_Date,Percentage_Time,Poss_Per_Game,Points,PPP,Rank,Rating,FG_miss,FG_Made,FGA,FG,Adjusted_FG,Percent_Turnover,Percent_FT,Percent_Shooting_Foul,Percent_Score,Format_ID,Category_ID,Element_ID,Team_ID
2019-01-15,0.12,8,6.9,0.87,0.62,Good,3.2,2.6,5.8,0.44,0.54,0.21,0.07,0.06,0.37,1,10,14,12
2019-01-15,1,62.8,49.6,0.79,0.85,Excellent,29.2,18.3,47.5,0.39,0.43,0.15,0.11,0.07,0.37,2,1,15,12
2019-01-15,0,0.2,0.1,0.67,-,-,0.1,0.1,0.1,0.5,0.5,0.33,0,0,0.33,2,1,16,12
2019-01-15,0.02,0.9,0.7,0.71,0.83,Excellent,0.5,0.1,0.6,0.1,0.15,0.06,0.35,0.06,0.41,2,1,17,12
2019-01-15,0.22,16.3,12.8,0.79,0.94,Excellent,9.4,4.6,14,0.33,0.43,0.1,0.05,0.03,0.32,2,2,2,12
2019-01-15,0.21,16.8,14.3,0.85,0.32,Average,9.8,5.4,15.2,0.35,0.46,0.08,0.02,0.02,0.33,1,2,2,12
2019-01-15,0.1,7.9,5.2,0.66,0.77,Very Good,3.9,1.8,5.7,0.32,0.35,0.17,0.13,0.09,0.32,2,2,3,12
2019-01-15,0.15,11.8,8.1,0.68,0.31,Average,5.2,3.3,8.5,0.39,0.42,0.24,0.06,0.05,0.32,1,2,3,12
2019-01-15,0.09,6.8,5.6,0.82,0.56,Good,3,2.3,5.3,0.43,0.43,0.15,0.09,0.06,0.41,2,2,4,12
2019-01-15,0.09,7.4,5.7,0.77,0.36,Average,2.8,2.4,5.2,0.46,0.46,0.2,0.1,0.06,0.41,1,2,4,12
2019-01-15,0.1,7.7,8.4,1.09,0.51,Good,2.6,3.5,6.1,0.57,0.57,0.08,0.16,0.13,0.56,2,2,18,12
2019-01-15,0.07,5.7,5.5,0.97,0.21,Below Average,2,2.2,4.2,0.53,0.53,0.12,0.19,0.16,0.5,1,2,18,12
2019-01-15,0.04,3.3,3.3,0.98,0.69,Very Good,1.2,1.4,2.6,0.54,0.54,0.08,0.18,0.17,0.52,2,2,19,12
2019-01-15,0.08,6.3,7.2,1.14,0.76,Very Good,2,2.8,4.8,0.58,0.58,0.1,0.2,0.16,0.58,1,2,19,12
2019-01-15,0.08,5.7,4.4,0.78,0.73,Very Good,3.6,1.6,5.2,0.31,0.39,0.03,0.06,0.06,0.31,2,2,6,12
2019-01-15,0.04,3.1,2.2,0.7,0.2,Below Average,2.1,0.8,2.9,0.29,0.34,0.04,0.05,0.05,0.3,1,2,6,12
2019-01-15,0.06,4.4,3.5,0.79,0.48,Average,2.3,1.2,3.4,0.34,0.37,0.11,0.14,0.13,0.38,2,2,5,12
2019-01-15,0.05,4.3,3.4,0.79,0.55,Good,2.1,1.2,3.3,0.36,0.37,0.1,0.13,0.09,0.39,1,2,5,12
2019-01-15,0.03,2.3,1.6,0.68,0.91,Excellent,1.2,0.7,1.8,0.36,0.42,0.17,0.02,0.02,0.29,2,2,8,12
2019-01-15,0.05,3.7,3.1,0.82,0.26,Below Average,1.8,1.3,3.1,0.41,0.45,0.1,0.06,0.05,0.39,1,2,8,12
2019-01-15,0.03,2.6,2.4,0.94,0.21,Below Average,1.3,0.9,2.2,0.41,0.45,0.09,0.13,0.11,0.41,2,2,7,12
2019-01-15,0.02,1.6,1.6,1,0.84,Excellent,0.7,0.6,1.3,0.48,0.59,0.14,0.04,0.04,0.43,1,2,7,12
2019-01-15,0.08,5.9,2.5,0.42,0.65,Very Good,0.9,0.4,1.3,0.3,0.35,0.55,0.24,0.03,0.24,2,2,20,12
2019-01-15,0.1,7.8,3.1,0.39,0.31,Average,0.6,0.4,0.9,0.41,0.44,0.65,0.24,0.02,0.21,1,2,20,12
2019-01-15,0.08,6.3,5,0.8,0.59,Good,3.4,1.8,5.2,0.35,0.38,0.08,0.12,0.11,0.38,2,3,21,12
2019-01-15,0.06,5.1,4.4,0.86,0.64,Good,2.5,1.6,4.1,0.38,0.43,0.1,0.11,0.08,0.4,1,3,21,12
2019-01-15,0.18,13.6,9.4,0.7,0.94,Excellent,6.9,3.6,10.5,0.34,0.38,0.15,0.09,0.07,0.32,2,3,22,12
2019-01-15,0.27,21.3,16.3,0.77,0.29,Below Average,10.2,6.6,16.8,0.39,0.44,0.17,0.05,0.04,0.34,1,3,22,12
2019-01-15,0.12,9,7.9,0.88,0.52,Good,4,3.2,7.2,0.44,0.47,0.14,0.09,0.06,0.42,2,3,23,12
2019-01-15,0.12,9.5,7.7,0.81,0.34,Average,4,3.1,7.1,0.43,0.47,0.18,0.09,0.06,0.4,1,3,23,12
2019-01-15,0.02,1.8,1.5,0.82,0.68,Very Good,1.1,0.7,1.8,0.38,0.39,0,0.06,0.06,0.39,2,4,24,12
2019-01-15,0.01,0.8,1,1.2,0.83,Excellent,0.4,0.4,0.8,0.5,0.64,0.07,0,0,0.47,1,4,24,12
2019-01-15,0.09,6.5,4.3,0.66,0.89,Excellent,3.1,1.7,4.8,0.36,0.42,0.23,0.04,0.03,0.29,2,4,25,12
2019-01-15,0.15,11.6,8.3,0.71,0.28,Below Average,5,3.3,8.3,0.4,0.47,0.26,0.03,0.02,0.31,1,4,25,12
2019-01-15,0.03,2.2,2.3,1.05,0.48,Average,1,0.9,1.9,0.47,0.57,0.1,0.08,0.08,0.45,2,4,26,12
2019-01-15,0.03,2.1,2,0.95,0.4,Average,1.2,0.7,1.8,0.36,0.49,0.08,0.05,0.05,0.37,1,4,26,12
2019-01-15,0,0.2,0,0,-,-,0.1,0,0.1,0,0,0.33,0,0,0,2,5,27,12
2019-01-15,0.01,0.7,0.4,0.58,0.43,Average,0.3,0.2,0.4,0.38,0.44,0.33,0,0,0.25,1,5,27,12
2019-01-15,0.02,1.2,0.5,0.41,0.94,Excellent,0.7,0.2,0.9,0.19,0.19,0.18,0.09,0.09,0.23,2,5,28,12
2019-01-15,0.03,2.2,1.8,0.82,0.56,Good,0.8,0.6,1.4,0.44,0.58,0.28,0.08,0.03,0.33,1,5,28,12
2019-01-15,0.49,23.4,18.8,0.81,0.94,Excellent,16.3,7.1,23.4,0.3,0.4,0,0,0,0.3,2,6,29,12
2019-01-15,0.57,27.9,23.9,0.86,0.22,Below Average,18.4,9.5,27.9,0.34,0.43,0,0,0,0.34,1,6,29,12
2019-01-15,0.03,1.6,0.7,0.45,0.8,Very Good,1.3,0.3,1.6,0.17,0.22,0,0,0,0.17,2,6,30,12
2019-01-15,0.07,3.4,3.1,0.9,0.85,Excellent,2.3,1.2,3.4,0.34,0.44,0,0.02,0.02,0.34,1,6,30,12
2019-01-15,0.06,2.7,1.6,0.59,0.81,Very Good,1.9,0.8,2.7,0.29,0.29,0,0.02,0.02,0.29,2,6,31,12
2019-01-15,0.04,2,1.2,0.61,0.26,Below Average,1.4,0.6,2,0.31,0.31,0,0,0,0.31,1,6,31,12
2019-01-15,0,0.2,0,0,-,-,0.2,0,0.2,0,0,0,0,0,0,2,6,32,12
2019-01-15,0,0.1,0.1,1,-,-,0.1,0.1,0.1,0.5,0.5,0,0,0,0.5,1,6,32,12
2019-01-15,0.34,16.2,16.9,1.05,0.78,Very Good,8,8.2,16.2,0.51,0.51,0,0.05,0.05,0.51,2,6,33,12
2019-01-15,0.29,14.3,16.2,1.13,0.63,Good,6.4,7.8,14.3,0.55,0.55,0,0.06,0.06,0.55,1,6,33,12
2019-01-15,0.11,5.3,4.7,0.88,0.75,Very Good,3,2.3,5.3,0.43,0.43,0,0.02,0.02,0.43,2,6,34,12
2019-01-15,0.11,5.2,4.8,0.93,0.48,Average,2.8,2.4,5.2,0.46,0.46,0,0.01,0.01,0.46,1,6,34,12
2019-01-15,0,0.2,0,0,-,-,0.2,0,0.2,0,0,0,0,0,0,2,6,35,12
2019-01-15,0,0.1,0.2,2,-,-,0,0.1,0.1,1,1,0,0,0,1,1,6,35,12
2019-01-15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,6,36,12
2019-01-15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,6,36,12
2019-01-15,0.28,13.4,11.6,0.86,0.94,Excellent,9.5,3.9,13.4,0.29,0.43,0,0,0,0.29,2,7,37,12
2019-01-15,0.32,15.6,14.2,0.91,0.21,Below Average,10.5,5.1,15.6,0.33,0.45,0,0,0,0.33,1,7,37,12
2019-01-15,0.57,7.7,5.7,0.74,0.96,Excellent,5.8,1.9,7.7,0.25,0.37,0,0,0,0.25,2,7,38,12
2019-01-15,0.48,7.5,6.5,0.87,0.29,Below Average,5.1,2.4,7.5,0.32,0.43,0,0.01,0.01,0.32,1,7,38,12
2019-01-15,0.43,5.7,5.9,1.03,0.7,Very Good,3.7,2,5.7,0.35,0.52,0,0,0,0.35,2,7,39,12
2019-01-15,0.52,8.1,7.7,0.95,0.19,Below Average,5.4,2.7,8.1,0.34,0.47,0,0,0,0.34,1,7,39,12
2019-01-15,0.18,8.7,6.1,0.7,0.77,Very Good,6,2.7,8.7,0.31,0.35,0,0.01,0.01,0.31,2,8,40,12
2019-01-15,0.22,10.7,8.9,0.83,0.66,Very Good,6.7,4,10.7,0.37,0.41,0,0.01,0.01,0.37,1,8,40,12
2019-01-15,0.22,5.1,3.4,0.68,0.69,Very Good,3.3,1.7,5.1,0.34,0.34,0,0,0,0.34,2,9,41,12
2019-01-15,0.2,5.6,4.1,0.74,0.52,Good,3.5,2.1,5.6,0.37,0.37,0,0,0,0.37,1,9,41,12
2019-01-15,0.13,3.1,1.4,0.45,0.94,Excellent,2.4,0.7,3.1,0.21,0.21,0,0.02,0.02,0.21,2,9,42,12
2019-01-15,0.25,7.1,5.3,0.74,0.61,Good,4.5,2.6,7.1,0.37,0.37,0,0.01,0.01,0.37,1,9,42,12
2019-01-15,0.65,15.2,14,0.92,0.81,Very Good,10.6,4.7,15.2,0.31,0.46,0,0,0,0.31,2,9,43,12
2019-01-15,0.55,15.3,14.6,0.95,0.35,Average,10.4,4.8,15.3,0.32,0.48,0,0,0,0.32,1,9,43,12
2019-01-15,0.93,63.7,50.2,0.79,0.24,Below Average,27,19.1,46.1,0.41,0.46,0.19,0.1,0.06,0.37,1,10,44,12
2019-01-15,0.07,4.8,3.7,0.78,0.2,Below Average,2.1,1.3,3.4,0.38,0.47,0.21,0.11,0.07,0.33,1,10,45,12
2019-01-15,0.1,6.9,5.8,0.84,0.55,Good,2.4,1.9,4.4,0.44,0.49,0.23,0.17,0.1,0.4,1,10,46,12
2019-01-15,1,89,81.9,0.92,0.25,Below Average,34.5,29.7,64.2,0.46,0.51,0.16,0.14,0.08,0.44,2,1,1,5
2019-01-15,1,86.7,76.6,0.88,0.55,Good,39.1,26.6,65.7,0.41,0.47,0.13,0.14,0.1,0.41,1,10,1,5
2019-01-15,0.17,14.8,15.1,1.02,0.28,Below Average,5.2,5.6,10.9,0.52,0.57,0.16,0.13,0.1,0.49,2,1,9,5
2019-01-15,0.17,14.8,15.1,1.02,0.28,Below Average,5.2,5.6,10.9,0.52,0.57,0.16,0.13,0.1,0.49,2,2,9,5
2019-01-15,0.22,18.6,17.4,0.93,0.36,Average,7.6,6.1,13.8,0.44,0.51,0.14,0.16,0.13,0.44,1,2,9,5
2019-01-15,0.22,18.6,17.4,0.93,0.36,Average,7.6,6.1,13.8,0.44,0.51,0.14,0.16,0.13,0.44,1,10,9,5
2019-01-15,0.83,74.2,66.8,0.9,0.24,Below Average,29.2,24.1,53.3,0.45,0.5,0.16,0.14,0.08,0.43,2,1,10,5
2019-01-15,0.79,68.1,59.2,0.87,0.61,Good,31.5,20.5,51.9,0.39,0.46,0.13,0.13,0.09,0.4,1,10,10,5
2019-01-15,0.04,3.4,2.8,0.84,0.19,Below Average,1.9,1.1,2.9,0.36,0.43,0.07,0.05,0.04,0.37,2,1,11,5
2019-01-15,0.03,2.2,1.6,0.71,0.56,Good,1.4,0.5,1.9,0.28,0.34,0.03,0.13,0.11,0.34,1,10,11,5
2019-01-15,0.08,6.1,5.4,0.89,0.34,Average,2.7,2.1,4.8,0.43,0.5,0.16,0.07,0.04,0.39,2,1,12,5
2019-01-15,0.07,4.5,4.6,1.01,0.88,Excellent,2.2,1.6,3.9,0.42,0.52,0.08,0.09,0.09,0.42,1,10,12,5
2019-01-15,0.05,3.6,3.9,1.08,0.05,Poor,1.3,1.6,2.9,0.56,0.63,0.15,0.07,0.05,0.48,2,1,13,5
2019-01-15,0.04,2.6,2.4,0.91,0.75,Very Good,1.1,0.8,1.8,0.42,0.5,0.16,0.18,0.09,0.4,1,10,13,5
2019-01-15,0.12,8.8,6.7,0.77,0.77,Very Good,4.1,2.7,6.8,0.4,0.44,0.16,0.07,0.07,0.36,2,1,14,5
2019-01-15,0.13,8.8,6.8,0.77,0.31,Average,4,2.5,6.5,0.38,0.45,0.19,0.09,0.07,0.34,1,10,14,5
2019-01-15,1,74.1,66.8,0.9,0.22,Below Average,29.1,24.1,53.2,0.45,0.5,0.16,0.14,0.08,0.43,2,1,15,5
2019-01-15,0,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0,2,1,16,5
2019-01-15,0.05,3.9,3.8,0.97,0.19,Below Average,1.4,0.8,2.1,0.36,0.47,0.15,0.31,0.08,0.46,2,1,17,5
2019-01-15,0.2,17.8,15.4,0.87,0.71,Very Good,9.4,5.5,14.8,0.37,0.47,0.11,0.07,0.05,0.36,2,2,2,5
2019-01-15,0.26,22.8,19.6,0.86,0.37,Average,12.6,6.7,19.4,0.35,0.45,0.09,0.08,0.07,0.35,1,2,2,5
2019-01-15,0.1,9.1,6.9,0.76,0.53,Good,3.8,2.8,6.6,0.43,0.46,0.21,0.07,0.06,0.36,2,2,3,5
2019-01-15,0.08,7,5.3,0.76,0.54,Good,3.5,1.8,5.2,0.34,0.41,0.16,0.11,0.08,0.34,1,2,3,5
2019-01-15,0.1,8.4,6.5,0.78,0.72,Very Good,3.5,2.7,6.2,0.43,0.43,0.15,0.14,0.09,0.4,2,2,4,5
2019-01-15,0.03,2.9,2.7,0.94,0.81,Very Good,1.3,1.1,2.4,0.45,0.45,0.06,0.12,0.1,0.49,1,2,4,5
2019-01-15,0.09,7.9,9.5,1.19,0.2,Below Average,2.6,4.1,6.6,0.61,0.61,0.04,0.16,0.13,0.62,2,2,18,5
2019-01-15,0.06,4.8,5.5,1.15,0.73,Very Good,1.8,2.5,4.2,0.58,0.58,0.06,0.1,0.1,0.57,1,2,18,5
2019-01-15,0.07,6.5,6.7,1.04,0.54,Good,2.4,2.6,5.1,0.52,0.52,0.09,0.17,0.15,0.52,2,2,19,5
2019-01-15,0.05,4.1,4.4,1.06,0.52,Good,1.5,1.6,3.1,0.51,0.52,0.1,0.17,0.14,0.53,1,2,19,5
2019-01-15,0.05,4.2,4.1,0.97,0.31,Average,2.1,1.5,3.6,0.43,0.54,0.13,0.04,0.04,0.39,2,2,6,5
2019-01-15,0.07,5.8,5.5,0.95,0.65,Very Good,3.1,2,5.1,0.39,0.48,0.04,0.09,0.08,0.4,1,2,6,5
2019-01-15,0.06,5.6,5.1,0.91,0.18,Below Average,2.1,1.6,3.7,0.43,0.44,0.15,0.23,0.16,0.46,2,2,5,5
2019-01-15,0.12,10.2,8.9,0.87,0.76,Very Good,4.2,2.9,7.1,0.41,0.44,0.16,0.2,0.17,0.43,1,2,5,5
2019-01-15,0.03,3,2.8,0.94,0.56,Good,1.3,1.2,2.5,0.49,0.52,0.1,0.06,0.04,0.45,2,2,8,5
2019-01-15,0.03,2.5,2.9,1.14,0.8,Very Good,1.1,1,2.1,0.47,0.57,0.05,0.12,0.12,0.51,1,2,8,5
2019-01-15,0.04,3.4,2.8,0.81,0.5,Average,1.8,0.9,2.7,0.35,0.42,0.14,0.1,0.09,0.35,2,2,7,5
2019-01-15,0.03,2.5,1.9,0.79,0.53,Good,1.4,0.7,2.1,0.33,0.39,0.07,0.07,0.07,0.33,1,2,7,5
2019-01-15,0.09,8.2,6.9,0.84,0,Poor,0.3,1.1,1.4,0.78,0.83,0.46,0.38,0.01,0.46,2,2,20,5
2019-01-15,0.06,5.5,2.6,0.47,0.53,Good,0.9,0.3,1.2,0.24,0.24,0.46,0.32,0.03,0.3,1,2,20,5
2019-01-15,0.09,7.8,6.9,0.88,0.33,Average,3.3,2.3,5.6,0.41,0.44,0.13,0.18,0.12,0.44,2,3,21,5
2019-01-15,0.16,13.7,11.4,0.83,0.57,Good,6.4,3.9,10.2,0.38,0.42,0.14,0.16,0.13,0.4,1,3,21,5
2019-01-15,0.2,17.7,15.4,0.87,0.41,Average,7.9,6.2,14.1,0.44,0.49,0.14,0.07,0.06,0.4,2,3,22,5
2019-01-15,0.14,11.9,10.9,0.92,0.79,Very Good,5.8,3.8,9.5,0.4,0.48,0.11,0.11,0.09,0.4,1,3,22,5
2019-01-15,0.11,10.1,8,0.8,0.77,Very Good,4.3,3.3,7.6,0.43,0.45,0.14,0.14,0.09,0.4,2,3,23,5
2019-01-15,0.04,3.8,3.3,0.86,0.51,Good,1.9,1.2,3.1,0.4,0.4,0.05,0.14,0.12,0.46,1,3,23,5
2019-01-15,0.02,2.2,1.8,0.81,0.69,Very Good,1.2,0.7,1.9,0.38,0.42,0.08,0.05,0.03,0.38,2,4,24,5
2019-01-15,0.04,3.5,2.5,0.71,0.22,Below Average,2.2,1,3.2,0.32,0.38,0.07,0.03,0.03,0.31,1,4,24,5
2019-01-15,0.12,10.3,8.7,0.85,0.38,Average,4.1,3.4,7.5,0.46,0.53,0.21,0.07,0.05,0.38,2,4,25,5
2019-01-15,0.07,5.6,5.6,1,0.94,Excellent,2.3,2,4.3,0.47,0.57,0.16,0.09,0.08,0.43,1,4,25,5
2019-01-15,0.02,1.6,1.5,0.89,0.69,Very Good,0.8,0.6,1.4,0.44,0.5,0.11,0.11,0.11,0.39,2,4,26,5
2019-01-15,0.01,0.9,0.6,0.63,0.05,Poor,0.6,0.2,0.8,0.23,0.23,0,0.19,0.19,0.38,1,4,26,5
2019-01-15,0,0.4,0.6,1.67,-,-,0.1,0.2,0.4,0.67,0.83,0,0,0,0.67,2,5,27,5
2019-01-15,0,0.1,0.3,2.5,-,-,0,0.1,0.1,1,1.25,0,0,0,1,1,5,27,5
2019-01-15,0.01,0.9,0.9,1.07,0.2,Below Average,0.4,0.4,0.8,0.5,0.57,0.07,0,0,0.47,2,5,28,5
2019-01-15,0.01,0.5,0.2,0.5,-,-,0.2,0.1,0.3,0.2,0.2,0.25,0.13,0.13,0.25,1,5,28,5
2019-01-15,0.42,22.1,21.9,0.99,0.28,Below Average,13.8,8.3,22.1,0.38,0.49,0,0.01,0.01,0.38,2,6,29,5
2019-01-15,0.6,30.9,26,0.84,0.19,Below Average,21.4,9.5,30.9,0.31,0.42,0,0,0,0.31,1,6,29,5
2019-01-15,0.03,1.5,1.3,0.85,0.21,Below Average,1.1,0.5,1.5,0.31,0.42,0,0,0,0.31,2,6,30,5
2019-01-15,0.02,1.2,0.7,0.6,0.46,Average,0.9,0.2,1.2,0.2,0.3,0,0,0,0.2,1,6,30,5
2019-01-15,0.04,1.9,1.3,0.69,0.59,Good,1.2,0.6,1.9,0.34,0.34,0,0,0,0.34,2,6,31,5
2019-01-15,0.05,2.6,2.3,0.89,0.83,Excellent,1.5,1.1,2.6,0.43,0.43,0,0.02,0.02,0.43,1,6,31,5
2019-01-15,0,0.1,0.1,1,-,-,0.1,0.1,0.1,0.5,0.5,0,0,0,0.5,2,6,32,5
2019-01-15,0,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0,1,6,32,5
2019-01-15,0.43,23.1,25.5,1.11,0.51,Good,10.6,12.4,23.1,0.54,0.54,0,0.05,0.05,0.54,2,6,33,5
2019-01-15,0.31,16.1,18.4,1.14,0.67,Very Good,7.3,8.8,16.1,0.55,0.55,0,0.07,0.07,0.55,1,6,33,5
2019-01-15,0.12,6.2,5.6,0.9,0.72,Very Good,3.5,2.7,6.2,0.43,0.43,0,0.04,0.04,0.43,2,6,34,5
2019-01-15,0.05,2.4,2.1,0.9,0.41,Average,1.3,1.1,2.4,0.45,0.45,0,0,0,0.45,1,6,34,5
2019-01-15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,6,35,5
2019-01-15,0,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0,1,6,35,5
2019-01-15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,6,36,5
2019-01-15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,6,36,5
2019-01-15,0.25,13.3,14.3,1.08,0.29,Below Average,8.4,4.9,13.3,0.37,0.54,0,0,0,0.37,2,7,37,5
2019-01-15,0.35,18,16.8,0.93,0.26,Below Average,12.4,5.6,18,0.31,0.47,0,0,0,0.31,1,7,37,5
2019-01-15,0.51,6.8,6.5,0.96,0.51,Good,4.6,2.2,6.8,0.33,0.47,0,0.01,0.01,0.33,2,7,38,5
2019-01-15,0.61,10.9,9,0.82,0.2,Below Average,7.9,3,10.9,0.27,0.41,0,0,0,0.27,1,7,38,5
2019-01-15,0.49,6.5,7.8,1.2,0.23,Below Average,3.8,2.7,6.5,0.42,0.6,0,0,0,0.42,2,7,39,5
2019-01-15,0.39,7.1,7.8,1.1,0.52,Good,4.4,2.6,7.1,0.38,0.55,0,0,0,0.38,1,7,39,5
2019-01-15,0.14,7.6,6.4,0.84,0.31,Average,4.7,2.9,7.6,0.38,0.42,0,0.02,0.02,0.38,2,8,40,5
2019-01-15,0.2,10.4,7,0.68,0.22,Below Average,7.4,3,10.4,0.29,0.33,0,0.01,0.01,0.29,1,8,40,5
2019-01-15,0.22,4.8,3.8,0.79,0.39,Average,2.9,1.9,4.8,0.39,0.39,0,0.01,0.01,0.39,2,9,41,5
2019-01-15,0.19,6,3.8,0.64,0.23,Below Average,4.1,1.9,6,0.31,0.31,0,0.01,0.01,0.31,1,9,41,5
2019-01-15,0.14,3.1,2.5,0.81,0.22,Below Average,1.9,1.2,3.1,0.4,0.4,0,0.04,0.04,0.4,2,9,42,5
2019-01-15,0.09,2.9,1.4,0.47,0.12,Poor,2.2,0.6,2.9,0.22,0.22,0,0.02,0.02,0.22,1,9,42,5
2019-01-15,0.64,14.2,15.5,1.1,0.2,Below Average,9,5.2,14.2,0.37,0.55,0,0,0,0.37,2,9,43,5
2019-01-15,0.71,22,20.8,0.95,0.32,Average,15.1,6.9,22,0.32,0.47,0,0,0,0.32,1,9,43,5
2019-01-15,0.99,67.5,58.9,0.87,0.65,Very Good,31.2,20.4,51.6,0.4,0.46,0.13,0.13,0.09,0.4,1,10,44,5
2019-01-15,0.01,0.5,0.4,0.67,-,-,0.2,0.1,0.4,0.33,0.42,0.22,0.11,0,0.33,1,10,45,5
2019-01-15,0.05,3.4,2.8,0.81,0.47,Average,1.1,0.8,1.8,0.42,0.47,0.22,0.26,0.07,0.45,1,10,46,5
2019-01-15,1,84.9,80.4,0.95,0.12,Poor,32.4,29.7,62.1,0.48,0.55,0.17,0.12,0.08,0.43,2,1,1,2
2019-01-15,1,86.1,74.6,0.87,0.47,Average,35.7,26.8,62.6,0.43,0.49,0.18,0.11,0.08,0.4,1,10,1,2
2019-01-15,0.15,12.5,15.5,1.24,0,Poor,3.4,6.4,9.8,0.65,0.72,0.14,0.12,0.08,0.57,2,1,9,2
2019-01-15,0.15,12.5,15.5,1.24,0,Poor,3.4,6.4,9.8,0.65,0.72,0.14,0.12,0.08,0.57,2,2,9,2
2019-01-15,0.16,13.3,11.2,0.84,0.12,Poor,4.9,4.2,9.2,0.46,0.53,0.23,0.1,0.1,0.38,1,2,9,2
2019-01-15,0.16,13.3,11.2,0.84,0.12,Poor,4.9,4.2,9.2,0.46,0.53,0.23,0.1,0.1,0.38,1,10,9,2
2019-01-15,0.85,72.4,64.9,0.9,0.25,Below Average,29,23.3,52.3,0.45,0.51,0.18,0.12,0.08,0.41,2,1,10,2
2019-01-15,0.85,72.8,63.4,0.87,0.62,Good,30.8,22.6,53.4,0.42,0.49,0.17,0.12,0.08,0.4,1,10,10,2
2019-01-15,0.04,3.2,2.7,0.83,0.22,Below Average,1.7,1,2.7,0.37,0.43,0.09,0.09,0.03,0.38,2,1,11,2
2019-01-15,0.02,1.9,1.2,0.65,0.41,Average,1,0.6,1.6,0.36,0.36,0.12,0.06,0.03,0.32,1,10,11,2
2019-01-15,0.09,6.7,4.4,0.66,0.91,Excellent,3.4,1.4,4.8,0.29,0.36,0.17,0.12,0.1,0.29,2,1,12,2
2019-01-15,0.08,5.8,6,1.04,0.92,Excellent,2.2,2.2,4.4,0.51,0.58,0.15,0.13,0.13,0.46,1,10,12,2
2019-01-15,0.03,2.4,2.1,0.84,0.42,Average,1.1,0.8,1.9,0.41,0.5,0.16,0.09,0.05,0.34,2,1,13,2
2019-01-15,0.04,3.2,2.1,0.67,0.23,Below Average,1.4,0.7,2.1,0.34,0.4,0.21,0.12,0.07,0.32,1,10,13,2
2019-01-15,0.13,9.2,7.2,0.78,0.74,Very Good,4.1,2.9,7,0.42,0.47,0.19,0.06,0.04,0.35,2,1,14,2
2019-01-15,0.13,9.4,8.1,0.86,0.57,Good,4.2,2.7,6.9,0.39,0.45,0.14,0.14,0.1,0.4,1,10,14,2
2019-01-15,0.93,67.3,59.7,0.89,0.29,Below Average,26.8,21.4,48.2,0.45,0.51,0.18,0.13,0.08,0.4,2,1,15,2
2019-01-15,0.07,5.1,5.3,1.03,0.21,Below Average,2.2,1.9,4.1,0.46,0.57,0.12,0.1,0.05,0.42,2,1,16,2
2019-01-15,0.03,2,1.8,0.89,0.37,Average,0.6,0.5,1.1,0.45,0.53,0.19,0.25,0.03,0.42,2,1,17,2
2019-01-15,0.28,23.3,21.6,0.92,0.43,Average,12.5,7.7,20.2,0.38,0.5,0.1,0.05,0.04,0.36,2,2,2,2
2019-01-15,0.24,20.8,18.9,0.91,0.52,Good,12,6.4,18.4,0.35,0.47,0.07,0.05,0.05,0.35,1,2,2,2
2019-01-15,0.09,7.6,6.6,0.86,0.22,Below Average,2.6,2.3,4.9,0.47,0.5,0.23,0.17,0.11,0.42,2,2,3,2
2019-01-15,0.13,11.1,8.6,0.77,0.6,Good,4.4,3.2,7.6,0.42,0.46,0.24,0.09,0.07,0.37,1,2,3,2
2019-01-15,0.08,6.3,5.5,0.87,0.39,Average,2.1,2.2,4.3,0.51,0.51,0.19,0.16,0.11,0.44,2,2,4,2
2019-01-15,0.06,5.3,4.6,0.87,0.64,Good,1.7,1.7,3.4,0.49,0.49,0.22,0.18,0.13,0.43,1,2,4,2
2019-01-15,0.09,7.2,7.8,1.08,0.54,Good,2.2,3.3,5.5,0.61,0.61,0.14,0.13,0.12,0.55,2,2,18,2
2019-01-15,0.07,6.2,6.9,1.13,0.67,Very Good,1.9,2.8,4.8,0.59,0.59,0.09,0.17,0.13,0.6,1,2,18,2
2019-01-15,0.06,4.7,5.2,1.12,0.3,Below Average,1.6,2,3.6,0.55,0.56,0.06,0.2,0.14,0.55,2,2,19,2
2019-01-15,0.07,6.4,6.2,0.97,0.29,Below Average,2.6,2.3,4.8,0.47,0.48,0.1,0.19,0.14,0.48,1,2,19,2
2019-01-15,0.08,6.6,6.7,1.03,0.19,Below Average,3.1,2.6,5.7,0.45,0.56,0.1,0.06,0.04,0.42,2,2,6,2
2019-01-15,0.08,6.7,6.9,1.03,0.78,Very Good,3.7,2.3,5.9,0.38,0.5,0.03,0.09,0.07,0.41,1,2,6,2
2019-01-15,0.05,4.2,3.3,0.79,0.48,Average,1.9,1.1,3,0.37,0.4,0.15,0.16,0.12,0.39,2,2,5,2
2019-01-15,0.06,5.2,3.9,0.75,0.42,Average,2.2,1.5,3.7,0.41,0.41,0.18,0.12,0.06,0.39,1,2,5,2
