Ast,Block,DefReb,FGA,FGM,FGm,FTA,FTM,FTm,Foul,Game_ID,Lineup_ID,OffReb,Pts,Stl,Three_FGA,Three_FGM,Three_FGm,TtlReb,Turnover,Two_FGA,Two_FGM,Two_FGm,Player_ID
0,0,1,0,0,0,0,0,0,0,16,23,0,0,0,0,0,0,1,0,0,0,0,114
0,0,0,0,0,0,0,0,0,0,16,25,0,0,0,0,0,0,0,0,0,0,0,114
0,0,0,2,1,1,0,0,0,0,16,5,0,2,0,1,0,1,0,0,1,1,0,116
0,0,0,0,0,0,0,0,0,0,16,6,0,0,0,0,0,0,0,0,0,0,0,116
0,0,0,0,0,0,0,0,0,0,16,17,0,0,1,0,0,0,0,1,0,0,0,116
0,0,1,2,2,0,0,0,0,0,16,18,0,5,0,1,1,0,1,0,1,1,0,116
0,0,0,0,0,0,0,0,0,1,16,19,0,0,0,0,0,0,0,0,0,0,0,116
0,0,0,2,2,0,0,0,0,0,16,1,0,5,0,1,1,0,0,0,1,1,0,130
0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,130
0,0,0,0,0,0,0,0,0,0,16,7,0,0,0,0,0,0,0,0,0,0,0,130
0,0,1,1,1,0,0,0,0,0,16,11,0,3,0,1,1,0,1,0,0,0,0,130
0,0,0,2,1,1,0,0,0,0,16,12,0,3,0,2,1,1,0,0,0,0,0,130
0,0,0,0,0,0,0,0,0,0,16,17,0,0,0,0,0,0,0,0,0,0,0,130
0,0,0,1,1,0,0,0,0,0,16,18,0,3,0,1,1,0,0,0,0,0,0,130
0,0,0,1,0,1,0,0,0,0,16,19,0,0,0,1,0,1,0,0,0,0,0,130
0,0,0,0,0,0,0,0,0,0,16,20,0,0,0,0,0,0,0,0,0,0,0,130
0,0,0,0,0,0,0,0,0,0,16,21,0,0,0,0,0,0,0,1,0,0,0,130
0,0,0,1,0,1,0,0,0,0,15,1,0,0,0,1,0,1,0,0,0,0,0,130
