Uploaded_Date,Percentage_Time,Poss_Per_Game,Points,PPP,Rank,Rating,FG_miss,FG_Made,FGA,FG,Adjusted_FG,Percent_Turnover,Percent_FT,Percent_Shooting_Foul,Percent_Score,Format_ID,Category_ID,Element_ID,Team_ID
2019-01-26,1,81.7,71.3,0.87,0.57,Good,33,25.1,58.1,0.43,0.5,0.18,0.13,0.09,0.4,2,1,1,6
2019-01-26,1,81.1,71.5,0.88,0.52,Good,32.4,25.7,58.1,0.44,0.5,0.18,0.13,0.09,0.41,1,10,1,6
2019-01-26,0.16,13.1,12.1,0.92,0.75,Very Good,5.2,4.3,9.5,0.45,0.5,0.14,0.16,0.13,0.44,2,1,9,6
2019-01-26,0.16,13.1,12.1,0.92,0.75,Very Good,5.2,4.3,9.5,0.45,0.5,0.14,0.16,0.13,0.44,2,2,9,6
2019-01-26,0.13,10.9,11.4,1.04,0.76,Very Good,3.7,3.9,7.6,0.52,0.57,0.15,0.19,0.17,0.5,1,2,9,6
2019-01-26,0.13,10.9,11.4,1.04,0.76,Very Good,3.7,3.9,7.6,0.52,0.57,0.15,0.19,0.17,0.5,1,10,9,6
2019-01-26,0.84,68.6,59.2,0.86,0.47,Average,27.8,20.8,48.6,0.43,0.5,0.18,0.13,0.08,0.4,2,1,10,6
2019-01-26,0.87,70.2,60.1,0.86,0.51,Good,28.8,21.8,50.6,0.43,0.49,0.18,0.13,0.08,0.39,1,10,10,6
2019-01-26,0.05,4,4.1,1.04,0.02,Poor,1.8,1.5,3.3,0.46,0.55,0.1,0.06,0.04,0.44,2,1,11,6
2019-01-26,0.04,2.9,1.5,0.51,0.12,Poor,1.9,0.5,2.4,0.21,0.25,0.11,0.07,0.05,0.23,1,10,11,6
2019-01-26,0.09,5.9,5.5,0.92,0.24,Below Average,2.6,2.1,4.6,0.45,0.52,0.16,0.08,0.07,0.41,2,1,12,6
2019-01-26,0.08,5.3,4.3,0.81,0.46,Average,2.3,1.7,4,0.43,0.46,0.14,0.12,0.08,0.39,1,10,12,6
2019-01-26,0.05,3.3,3.1,0.94,0.22,Below Average,1.4,1.1,2.5,0.44,0.51,0.12,0.12,0.09,0.43,2,1,13,6
2019-01-26,0.05,3.4,2.3,0.67,0.23,Below Average,1.7,0.9,2.5,0.34,0.37,0.19,0.08,0.05,0.31,1,10,13,6
2019-01-26,0.13,8.8,6.6,0.75,0.83,Excellent,3.8,2.5,6.3,0.4,0.45,0.21,0.07,0.03,0.35,2,1,14,6
2019-01-26,0.13,8.8,7.6,0.86,0.59,Good,3.6,3.1,6.7,0.46,0.5,0.19,0.08,0.06,0.39,1,10,14,6
2019-01-26,0.99,68.2,58.8,0.86,0.46,Average,27.7,20.7,48.4,0.43,0.5,0.18,0.13,0.08,0.4,2,1,15,6
2019-01-26,0.01,0.4,0.4,1,-,-,0.1,0.1,0.2,0.5,0.75,0.25,0.25,0,0.5,2,1,16,6
2019-01-26,0.09,6,4.9,0.82,0.56,Good,1.9,1.6,3.5,0.45,0.54,0.27,0.16,0.05,0.39,2,1,17,6
2019-01-26,0.24,19.4,18.9,0.97,0.21,Below Average,9.8,6.5,16.3,0.4,0.54,0.11,0.05,0.05,0.38,2,2,2,6
2019-01-26,0.22,18.1,16.7,0.92,0.58,Good,10.2,5.9,16.1,0.37,0.49,0.08,0.05,0.03,0.36,1,2,2,6
2019-01-26,0.13,10.5,9.4,0.9,0.13,Poor,3.9,3.4,7.2,0.47,0.53,0.22,0.11,0.07,0.41,2,2,3,6
2019-01-26,0.11,9.2,6,0.65,0.22,Below Average,4.1,2.4,6.5,0.36,0.39,0.24,0.07,0.06,0.32,1,2,3,6
2019-01-26,0.1,8.3,6,0.72,0.88,Excellent,3.8,2,5.8,0.35,0.35,0.14,0.19,0.14,0.36,2,2,4,6
2019-01-26,0.1,7.7,7.3,0.95,0.84,Excellent,2.6,3.1,5.6,0.55,0.55,0.15,0.16,0.1,0.5,1,2,4,6
2019-01-26,0.07,5.5,5.8,1.06,0.61,Good,1.9,2.5,4.4,0.57,0.57,0.11,0.11,0.11,0.55,2,2,18,6
2019-01-26,0.08,6.4,7.3,1.14,0.72,Very Good,1.9,3.1,5,0.62,0.62,0.11,0.17,0.16,0.56,1,2,18,6
2019-01-26,0.06,5,5.9,1.17,0.18,Below Average,1.5,2.1,3.6,0.58,0.59,0.08,0.25,0.2,0.6,2,2,19,6
2019-01-26,0.06,4.8,5.2,1.08,0.58,Good,1.7,2.1,3.8,0.55,0.55,0.08,0.2,0.19,0.53,1,2,19,6
2019-01-26,0.06,4.8,3.9,0.82,0.64,Good,2.6,1.4,3.9,0.35,0.44,0.12,0.07,0.05,0.34,2,2,6,6
2019-01-26,0.09,7.2,6.4,0.89,0.53,Good,3.7,2.2,5.9,0.37,0.46,0.11,0.09,0.07,0.36,1,2,6,6
2019-01-26,0.05,4.4,2.7,0.61,0.9,Excellent,2,0.9,2.9,0.3,0.3,0.21,0.16,0.09,0.32,2,2,5,6
2019-01-26,0.05,4,3.1,0.76,0.46,Average,2,0.9,2.9,0.31,0.34,0.13,0.19,0.11,0.36,1,2,5,6
2019-01-26,0.03,2.7,2.3,0.83,0.77,Very Good,1.2,1,2.1,0.45,0.5,0.15,0.07,0.07,0.41,2,2,8,6
2019-01-26,0.04,3,3.5,1.17,0.83,Excellent,1.1,1.5,2.6,0.57,0.62,0.1,0.13,0.13,0.52,1,2,8,6
2019-01-26,0.03,2.2,2,0.91,0.26,Below Average,0.8,0.7,1.5,0.47,0.57,0.23,0.09,0.09,0.4,2,2,7,6
2019-01-26,0.03,2,1.2,0.58,0.11,Poor,1.1,0.4,1.5,0.24,0.29,0.2,0.08,0.08,0.25,1,2,7,6
2019-01-26,0.07,6,2.6,0.43,0.65,Very Good,0.5,0.6,1,0.55,0.58,0.59,0.26,0.03,0.26,2,2,20,6
2019-01-26,0.1,7.9,3.7,0.47,0.53,Good,0.4,0.5,0.9,0.53,0.56,0.65,0.26,0.04,0.27,1,2,20,6
2019-01-26,0.07,6.1,4.2,0.69,0.89,Excellent,2.9,1.4,4.3,0.33,0.37,0.2,0.12,0.07,0.32,2,3,21,6
2019-01-26,0.06,4.8,4,0.83,0.55,Good,2.4,1.3,3.6,0.35,0.4,0.13,0.16,0.09,0.38,1,3,21,6
2019-01-26,0.22,17.8,16.3,0.92,0.23,Below Average,7,6,13,0.46,0.54,0.19,0.1,0.07,0.41,2,3,22,6
2019-01-26,0.22,17.6,14.3,0.81,0.45,Average,8.3,5.7,14,0.41,0.46,0.16,0.07,0.07,0.36,1,3,22,6
2019-01-26,0.13,10.9,9.4,0.86,0.6,Good,5.1,3.3,8.3,0.39,0.44,0.11,0.15,0.11,0.39,2,3,23,6
