Uploaded_Date,Percentage_Time,Poss_Per_Game,Points,PPP,Rank,Rating,FG_miss,FG_Made,FGA,FG,Adjusted_FG,Percent_Turnover,Percent_FT,Percent_Shooting_Foul,Percent_Score,Format_ID,Category_ID,Element_ID,Player_ID
2019-01-26,0.02,0.5,0.0,0.0,-,-,0.2,0.0,0.2,0,0,0.67,0.0,0.0,0.0,1,2,7,168
2019-01-26,0.0,0.6,0.3,0.5,-,-,0.3,0.1,0.4,0.33,0.33,0.25,0.0,0.0,0.25,2,2,1,173
2019-01-26,0.01,1.6,0.4,0.27,0.01,Poor,0.9,0.1,1.0,0.14,0.14,0.27,0.09,0.09,0.18,1,2,1,173
2019-01-26,0.01,0.3,0.3,1.0,-,-,0.1,0.1,0.3,0.5,0.5,0.0,0.0,0.0,0.5,2,2,2,173
2019-01-26,0.01,0.3,0.0,0.0,-,-,0.3,0.0,0.3,0,0,0.0,0.0,0.0,0.0,1,2,2,173
2019-01-26,0.01,0.4,0.0,0.0,-,-,0.3,0.0,0.3,0,0,0.33,0.0,0.0,0.0,1,2,2,173
2019-01-26,0.03,0.3,0.3,1.0,-,-,0.1,0.1,0.3,0.5,0.5,0.0,0.0,0.0,0.5,1,2,3,173
2019-01-26,0.01,0.1,0.0,0.0,-,-,0.1,0.0,0.1,0,0,0.0,0.0,0.0,0.0,2,2,6,173
2019-01-26,0.01,0.1,0.0,0.0,-,-,0.0,0.0,0.0,-,-,1.0,0.0,0.0,0.0,2,2,8,173
2019-01-26,0.01,0.1,0.0,0.0,-,-,0.1,0.0,0.1,0,0,0.0,0.0,0.0,0.0,1,2,8,173
2019-01-26,0.02,0.4,0.1,0.33,-,-,0.0,0.0,0.0,-,-,0.67,0.33,0.33,0.33,1,2,7,173
2019-01-26,0.0,0.4,0.0,0.0,-,-,0.4,0.0,0.4,0,0,0.0,0.0,0.0,0.0,2,2,1,167
2019-01-26,0.0,0.6,0.0,0.0,-,-,0.4,0.0,0.4,0,0,0.25,0.0,0.0,0.0,1,2,1,167
2019-01-26,0.0,0.1,0.0,0.0,-,-,0.1,0.0,0.1,0,0,0.0,0.0,0.0,0.0,2,2,2,167
2019-01-26,0.0,0.1,0.0,0.0,-,-,0.1,0.0,0.1,0,0,0.0,0.0,0.0,0.0,1,2,2,167
2019-01-26,0.01,0.1,0.0,0.0,-,-,0.1,0.0,0.1,0,0,0.0,0.0,0.0,0.0,1,2,2,167
2019-01-26,0.01,0.1,0.0,0.0,-,-,0.0,0.0,0.0,-,-,1.0,0.0,0.0,0.0,1,2,2,167
2019-01-26,0.01,0.3,0.0,0.0,-,-,0.3,0.0,0.3,0,0,0.0,0.0,0.0,0.0,2,2,3,167
2019-01-26,0.01,0.1,0.0,0.0,-,-,0.1,0.0,0.1,0,0,0.0,0.0,0.0,0.0,1,2,3,167
2019-01-26,0.0,0.3,0.0,0.0,-,-,0.1,0.0,0.1,0,0,0.5,0.0,0.0,0.0,2,2,1,160
2019-01-26,0.01,1.0,0.4,0.43,-,-,0.6,0.1,0.7,0.2,0.2,0.14,0.14,0.0,0.29,1,2,1,160
2019-01-26,0.0,0.1,0.0,0.0,-,-,0.0,0.0,0.0,-,-,1.0,0.0,0.0,0.0,2,2,2,160
2019-01-26,0.0,0.1,0.0,0.0,-,-,0.0,0.0,0.0,-,-,1.0,0.0,0.0,0.0,1,2,2,160
2019-01-26,0.01,0.3,0.3,1.0,-,-,0.1,0.1,0.3,0.5,0.5,0.0,0.0,0.0,0.5,1,2,2,160
2019-01-26,0.01,0.1,0.0,0.0,-,-,0.1,0.0,0.1,0,0,0.0,0.0,0.0,0.0,1,2,3,160
2019-01-26,0.01,0.3,0.0,0.0,-,-,0.3,0.0,0.3,0,0,0.0,0.0,0.0,0.0,1,2,6,160
2019-01-26,0.01,0.1,0.1,1.0,-,-,0.0,0.0,0.0,-,-,0.0,1.0,0.0,1.0,1,2,5,160
2019-01-26,0.02,0.1,0.0,0.0,-,-,0.1,0.0,0.1,0,0,0.0,0.0,0.0,0.0,2,2,7,160
2019-01-26,0.0,0.7,0.0,0.0,-,-,0.7,0.0,0.7,0,0,0.0,0.0,0.0,0.0,2,2,1,161
2019-01-26,0.0,0.7,0.0,0.0,-,-,0.7,0.0,0.7,0,0,0.0,0.0,0.0,0.0,1,2,1,161
2019-01-26,0.01,0.3,0.0,0.0,-,-,0.3,0.0,0.3,0,0,0.0,0.0,0.0,0.0,1,2,2,161
2019-01-26,0.01,0.3,0.0,0.0,-,-,0.3,0.0,0.3,0,0,0.0,0.0,0.0,0.0,2,2,6,161
2019-01-26,0.01,0.3,0.0,0.0,-,-,0.3,0.0,0.3,0,0,0.0,0.0,0.0,0.0,1,2,6,161
2019-01-26,0.01,0.3,0.0,0.0,-,-,0.3,0.0,0.3,0,0,0.0,0.0,0.0,0.0,2,2,5,161
2019-01-26,0.11,8.6,6.3,0.73,0.78,Very Good,5.1,2.5,7.6,0.33,0.39,0.09,0.04,0.04,0.31,2,2,1,133
2019-01-26,0.18,14.4,13.6,0.94,0.74,Very Good,5.5,5.4,10.8,0.5,0.52,0.13,0.15,0.1,0.46,1,2,1,133
2019-01-26,0.25,4.2,3.0,0.71,0.81,Very Good,2.7,1.1,3.8,0.28,0.37,0.07,0.02,0.02,0.28,2,2,2,133
2019-01-26,0.11,2.0,2.0,1.0,0.69,Very Good,1.0,0.9,1.9,0.46,0.51,0.03,0.03,0.03,0.46,1,2,2,133
2019-01-26,0.03,0.3,0.1,0.4,-,-,0.2,0.0,0.2,0,0,0.2,0.2,0.2,0.2,2,2,3,133
2019-01-26,0.01,0.2,0.0,0.0,-,-,0.1,0.0,0.1,0,0,0.67,0.0,0.0,0.0,1,2,3,133
2019-01-26,0.14,1.5,2.0,1.33,0.92,Excellent,0.5,1.0,1.4,0.68,0.7,0.07,0.1,0.1,0.63,1,2,3,133
2019-01-26,0.3,2.1,1.6,0.76,0.62,Good,1.1,0.8,1.8,0.42,0.42,0.12,0.05,0.05,0.38,2,2,4,133
2019-01-26,0.3,2.5,1.7,0.69,0.29,Below Average,1.2,0.8,2.0,0.4,0.4,0.12,0.06,0.06,0.37,1,2,4,133
2019-01-26,0.51,3.2,3.8,1.19,0.66,Very Good,0.9,1.4,2.3,0.6,0.6,0.08,0.27,0.22,0.62,1,2,4,133
2019-01-26,0.3,1.7,1.5,0.85,0.19,Below Average,0.6,0.6,1.2,0.48,0.48,0.15,0.21,0.18,0.44,1,2,4,133
2019-01-26,0.1,0.6,0.3,0.42,0.93,Excellent,0.5,0.1,0.6,0.18,0.23,0.08,0.0,0.0,0.17,2,2,6,133
2019-01-26,0.1,0.3,0.6,1.83,-,-,0.1,0.3,0.3,0.83,0.92,0.0,0.0,0.0,0.83,1,2,6,133
2019-01-26,0.14,0.7,0.7,1.0,0.18,Below Average,0.3,0.3,0.6,0.5,0.54,0.08,0.0,0.0,0.46,2,2,5,133
2019-01-26,0.04,0.2,0.1,0.67,-,-,0.1,0.1,0.2,0.33,0.33,0.0,0.0,0.0,0.33,1,2,5,133
2019-01-26,0.26,0.7,0.6,0.85,0.49,Average,0.4,0.2,0.6,0.36,0.5,0.15,0.0,0.0,0.31,2,2,8,133
2019-01-26,0.39,1.4,1.1,0.75,0.22,Below Average,0.9,0.5,1.4,0.33,0.39,0.04,0.0,0.0,0.32,1,2,8,133
2019-01-26,0.08,0.2,0.2,1.0,-,-,0.1,0.1,0.2,0.33,0.33,0.0,0.25,0.25,0.5,2,2,7,133
2019-01-26,0.07,0.1,0.0,0.0,-,-,0.1,0.0,0.1,0,0,0.5,0.0,0.0,0.0,1,2,7,133
2019-01-26,0.2,1.5,1.0,0.67,0.75,Very Good,0.2,0.1,0.3,0.4,0.5,0.47,0.4,0.07,0.3,1,2,7,133
2019-01-26,0.08,7.6,5.9,0.78,0.7,Very Good,4.3,2.0,6.3,0.32,0.41,0.09,0.1,0.08,0.32,2,2,1,124
2019-01-26,0.17,17.1,16.1,0.95,0.74,Very Good,6.0,6.0,12.0,0.5,0.55,0.19,0.14,0.11,0.44,1,2,1,124
2019-01-26,0.11,2.3,1.6,0.72,0.79,Very Good,1.4,0.6,1.9,0.29,0.39,0.08,0.06,0.06,0.31,2,2,2,124
2019-01-26,0.06,1.3,1.6,1.19,0.89,Excellent,0.4,0.6,1.0,0.63,0.78,0.24,0.05,0.05,0.48,1,2,2,124
2019-01-26,0.23,2.3,1.8,0.76,0.49,Average,1.2,0.6,1.8,0.35,0.41,0.14,0.11,0.08,0.35,2,2,3,124
2019-01-26,0.53,7.4,6.1,0.82,0.62,Good,3.3,2.4,5.8,0.42,0.47,0.17,0.07,0.06,0.38,1,2,3,124
2019-01-26,0.25,3.4,4.1,1.22,0.84,Excellent,0.4,1.6,2.0,0.78,0.78,0.22,0.28,0.22,0.61,1,2,3,124
2019-01-26,0.07,0.6,0.1,0.22,-,-,0.4,0.0,0.4,0,0,0.11,0.11,0.0,0.11,2,2,4,124
2019-01-26,0.05,0.4,0.3,0.67,-,-,0.2,0.1,0.3,0.4,0.4,0.17,0.0,0.0,0.33,1,2,4,124
2019-01-26,0.05,0.3,0.4,1.4,-,-,0.1,0.2,0.3,0.6,0.6,0.0,0.2,0.2,0.6,1,2,4,124
2019-01-26,0.18,1.3,1.4,1.05,0.36,Average,0.7,0.5,1.2,0.42,0.58,0.0,0.1,0.1,0.38,2,2,6,124
2019-01-26,0.08,0.3,0.6,1.8,-,-,0.1,0.2,0.3,0.75,0.88,0.0,0.4,0.4,0.8,1,2,6,124
2019-01-26,0.1,0.6,0.5,0.89,-,-,0.3,0.1,0.4,0.33,0.42,0.22,0.22,0.22,0.33,2,2,5,124
2019-01-26,0.47,2.4,2.0,0.82,0.55,Good,1.3,0.6,1.9,0.33,0.37,0.1,0.13,0.1,0.39,1,2,5,124
2019-01-26,0.04,0.1,0.0,0.0,-,-,0.1,0.0,0.1,0,0,0.0,0.0,0.0,0.0,2,2,8,124
2019-01-26,0.14,0.4,0.5,1.14,-,-,0.3,0.2,0.4,0.43,0.5,0.0,0.14,0.14,0.43,2,2,7,124
2019-01-26,0.21,0.4,0.5,1.33,-,-,0.1,0.2,0.3,0.75,0.88,0.17,0.17,0.17,0.67,1,2,7,124
2019-01-26,0.12,1.1,0.6,0.5,0.56,Good,0.2,0.1,0.3,0.25,0.25,0.5,0.33,0.06,0.28,1,2,7,124
2019-01-26,0.08,6.2,4.7,0.76,0.73,Very Good,3.0,1.7,4.7,0.36,0.42,0.16,0.1,0.08,0.34,2,2,1,134
2019-01-26,0.18,15.1,13.3,0.88,0.6,Good,5.2,4.8,10.0,0.48,0.48,0.19,0.17,0.11,0.45,1,2,1,134
2019-01-26,0.13,2.2,1.8,0.83,0.62,Good,1.3,0.6,1.9,0.32,0.45,0.07,0.05,0.02,0.31,2,2,2,134
2019-01-26,0.04,0.7,0.3,0.46,0.06,Poor,0.4,0.1,0.5,0.2,0.2,0.15,0.15,0.08,0.23,1,2,2,134
2019-01-26,0.01,0.1,0.1,1.0,-,-,0.1,0.1,0.1,0.5,0.5,0.0,0.0,0.0,0.5,1,2,3,134
2019-01-26,0.11,1.3,0.9,0.75,0.19,Below Average,0.5,0.3,0.8,0.33,0.33,0.13,0.25,0.17,0.38,1,2,3,134
2019-01-26,0.37,2.7,2.6,0.96,0.31,Average,0.8,0.9,1.7,0.55,0.55,0.22,0.18,0.14,0.49,2,2,4,134
2019-01-26,0.62,5.4,4.5,0.83,0.5,Average,1.8,1.7,3.5,0.49,0.49,0.21,0.16,0.1,0.44,1,2,4,134
2019-01-26,0.27,1.7,2.3,1.33,0.82,Very Good,0.5,0.8,1.4,0.62,0.62,0.06,0.21,0.15,0.64,1,2,4,134
2019-01-26,0.34,2.0,2.1,1.05,0.44,Average,0.6,0.8,1.4,0.56,0.56,0.13,0.21,0.18,0.53,1,2,4,134
2019-01-26,0.04,0.3,0.2,0.6,-,-,0.2,0.1,0.3,0.2,0.3,0.0,0.0,0.0,0.2,2,2,6,134
2019-01-26,0.05,0.2,0.0,0.0,-,-,0.2,0.0,0.2,0,0,0.0,0.0,0.0,0.0,1,2,6,134
2019-01-26,0.08,0.4,0.0,0.0,-,-,0.3,0.0,0.3,0,0,0.38,0.0,0.0,0.0,2,2,5,134
2019-01-26,0.17,0.7,0.6,0.86,0.6,Good,0.4,0.2,0.5,0.3,0.3,0.07,0.21,0.14,0.43,1,2,5,134
2019-01-26,0.24,0.6,0.2,0.25,0.96,Excellent,0.4,0.1,0.5,0.11,0.17,0.17,0.08,0.08,0.08,2,2,8,134
2019-01-26,0.51,1.9,1.9,1.0,0.5,Average,0.7,0.7,1.4,0.52,0.56,0.14,0.14,0.08,0.49,1,2,8,134
2019-01-26,0.13,1.1,0.5,0.45,0.48,Average,0.1,0.2,0.2,0.75,0.75,0.65,0.15,0.0,0.25,1,2,7,134
2019-01-26,0.08,6.3,5.2,0.82,0.6,Good,3.1,1.8,4.9,0.37,0.43,0.14,0.08,0.07,0.36,2,2,1,138
2019-01-26,0.06,5.1,4.1,0.8,0.44,Average,2.1,1.3,3.3,0.38,0.52,0.26,0.08,0.06,0.33,1,2,1,138
2019-01-26,0.09,1.6,1.6,1.0,0.34,Average,0.8,0.6,1.4,0.44,0.54,0.1,0.03,0.03,0.41,2,2,2,138
2019-01-26,0.11,2.1,2.2,1.05,0.76,Very Good,1.1,0.7,1.8,0.41,0.61,0.14,0.0,0.0,0.35,1,2,2,138
2019-01-26,0.11,0.9,0.3,0.35,0.95,Excellent,0.5,0.1,0.6,0.18,0.18,0.29,0.06,0.06,0.18,2,2,3,138
2019-01-26,0.04,0.5,0.3,0.56,-,-,0.1,0.1,0.2,0.67,0.83,0.67,0.0,0.0,0.22,1,2,3,138
2019-01-26,0.07,0.8,0.4,0.5,0.04,Poor,0.6,0.1,0.7,0.17,0.21,0.0,0.14,0.14,0.29,1,2,3,138
2019-01-26,0.05,0.4,0.4,1.14,-,-,0.0,0.2,0.2,1,1,0.43,0.0,0.0,0.57,2,2,4,138
2019-01-26,0.02,0.1,0.1,1.0,-,-,0.1,0.1,0.1,0.5,0.5,0.0,0.0,0.0,0.5,1,2,4,138
2019-01-26,0.06,0.4,0.5,1.29,-,-,0.1,0.2,0.3,0.67,0.67,0.0,0.14,0.14,0.71,1,2,4,138
2019-01-26,0.2,1.3,1.2,0.96,0.44,Average,0.7,0.4,1.1,0.37,0.47,0.09,0.09,0.09,0.39,2,2,6,138
2019-01-26,0.06,0.2,0.3,1.25,-,-,0.1,0.1,0.2,0.33,0.5,0.0,0.25,0.25,0.5,1,2,6,138
2019-01-26,0.18,0.9,0.7,0.77,0.5,Average,0.6,0.2,0.8,0.29,0.32,0.06,0.12,0.12,0.35,2,2,5,138
2019-01-26,0.06,0.2,0.2,1.0,-,-,0.1,0.1,0.2,0.33,0.5,0.0,0.0,0.0,0.33,2,2,8,138
2019-01-26,0.03,0.1,0.0,0.0,-,-,0.1,0.0,0.1,0,0,0.5,0.0,0.0,0.0,1,2,8,138
2019-01-26,0.34,0.9,0.7,0.71,0.58,Good,0.5,0.2,0.7,0.31,0.31,0.12,0.18,0.12,0.35,2,2,7,138
2019-01-26,0.03,0.1,0.0,0.0,-,-,0.1,0.0,0.1,0,0,0.0,0.0,0.0,0.0,1,2,7,138
2019-01-26,0.1,0.8,0.3,0.4,0.41,Average,0.0,0.0,0.0,-,-,0.8,0.2,0.07,0.2,1,2,7,138
2019-01-26,0.06,4.2,3.6,0.86,0.52,Good,2.1,1.3,3.3,0.38,0.44,0.12,0.11,0.07,0.39,2,2,1,127
2019-01-26,0.13,10.0,7.5,0.75,0.33,Average,5.6,2.8,8.4,0.34,0.4,0.1,0.07,0.04,0.33,1,2,1,127
2019-01-26,0.07,1.2,1.2,1.0,0.34,Average,0.6,0.5,1.1,0.48,0.57,0.13,0.0,0.0,0.42,2,2,2,127
2019-01-26,0.21,3.7,3.0,0.81,0.39,Average,2.3,1.1,3.4,0.33,0.44,0.06,0.03,0.01,0.3,1,2,2,127
2019-01-26,0.18,1.4,0.6,0.43,0.9,Excellent,0.9,0.2,1.0,0.15,0.15,0.14,0.14,0.07,0.25,2,2,3,127
2019-01-26,0.17,2.0,1.4,0.69,0.4,Average,0.9,0.6,1.4,0.39,0.39,0.21,0.08,0.08,0.36,1,2,3,127
2019-01-26,0.17,1.8,1.5,0.81,0.27,Below Average,1.0,0.6,1.6,0.36,0.4,0.06,0.11,0.08,0.36,1,2,3,127
2019-01-26,0.05,0.4,0.2,0.57,-,-,0.2,0.1,0.3,0.2,0.2,0.14,0.14,0.14,0.29,2,2,4,127
2019-01-26,0.02,0.2,0.2,1.33,-,-,0.1,0.1,0.2,0.67,0.67,0.0,0.0,0.0,0.67,1,2,4,127
2019-01-26,0.09,0.5,0.3,0.6,0.04,Poor,0.3,0.2,0.5,0.33,0.33,0.1,0.0,0.0,0.3,1,2,4,127
2019-01-26,0.07,0.4,0.4,0.88,-,-,0.3,0.2,0.4,0.38,0.44,0.0,0.0,0.0,0.38,2,2,6,127
2019-01-26,0.21,0.7,0.3,0.46,0.08,Poor,0.6,0.1,0.7,0.15,0.23,0.0,0.0,0.0,0.15,1,2,6,127
2019-01-26,0.08,0.4,0.5,1.25,-,-,0.2,0.2,0.3,0.5,0.5,0.0,0.38,0.25,0.63,2,2,5,127
2019-01-26,0.08,0.4,0.2,0.43,-,-,0.2,0.1,0.3,0.2,0.2,0.14,0.14,0.14,0.29,1,2,5,127
2019-01-26,0.04,0.1,0.2,1.5,-,-,0.1,0.1,0.1,0.5,0.75,0.0,0.0,0.0,0.5,2,2,8,127
2019-01-26,0.12,0.3,0.6,1.83,-,-,0.0,0.2,0.2,1,1.25,0.33,0.17,0.17,0.67,2,2,7,127
2019-01-26,0.31,0.5,0.4,0.89,-,-,0.3,0.2,0.4,0.38,0.5,0.11,0.0,0.0,0.33,1,2,7,127
2019-01-26,0.07,0.5,0.4,0.8,0.86,Excellent,0.1,0.1,0.2,0.33,0.33,0.3,0.4,0.0,0.5,1,2,7,127
2019-01-26,0.04,3.3,2.8,0.85,0.54,Good,2.0,1.1,3.1,0.36,0.43,0.05,0.06,0.03,0.35,2,2,1,136
2019-01-26,0.07,5.4,3.4,0.64,0.18,Below Average,2.3,1.4,3.7,0.37,0.43,0.28,0.05,0.02,0.29,1,2,1,136
2019-01-26,0.09,1.5,1.5,1.0,0.34,Average,0.9,0.5,1.4,0.37,0.5,0.03,0.1,0.03,0.37,2,2,2,136
2019-01-26,0.13,2.2,1.3,0.58,0.13,Poor,1.4,0.5,1.9,0.26,0.33,0.12,0.0,0.0,0.23,1,2,2,136
2019-01-26,0.1,0.8,0.7,0.81,0.41,Average,0.5,0.3,0.8,0.4,0.43,0.06,0.06,0.06,0.38,2,2,3,136
2019-01-26,0.05,0.6,0.1,0.18,0.01,Poor,0.3,0.1,0.3,0.17,0.17,0.46,0.0,0.0,0.09,1,2,3,136
2019-01-26,0.09,1.0,1.0,1.05,0.63,Good,0.4,0.4,0.8,0.53,0.63,0.16,0.05,0.05,0.47,1,2,3,136
2019-01-26,0.01,0.1,0.2,2.0,-,-,0.0,0.1,0.1,1,1,0.0,0.0,0.0,1.0,2,2,4,136
2019-01-26,0.01,0.1,0.0,0.0,-,-,0.0,0.0,0.0,-,-,1.0,0.0,0.0,0.0,1,2,4,136
2019-01-26,0.02,0.2,0.2,1.33,-,-,0.0,0.1,0.1,1,1,0.33,0.0,0.0,0.67,1,2,4,136
2019-01-26,0.05,0.3,0.4,1.33,-,-,0.1,0.2,0.3,0.67,0.67,0.0,0.17,0.17,0.67,1,2,4,136
2019-01-26,0.08,0.5,0.3,0.56,-,-,0.4,0.1,0.5,0.22,0.28,0.0,0.0,0.0,0.22,2,2,6,136
2019-01-26,0.05,0.2,0.0,0.0,-,-,0.1,0.0,0.1,0,0,0.33,0.0,0.0,0.0,1,2,6,136
2019-01-26,0.07,0.4,0.1,0.29,-,-,0.3,0.1,0.3,0.17,0.17,0.14,0.0,0.0,0.14,2,2,5,136
2019-01-26,0.05,0.2,0.2,1.0,-,-,0.1,0.1,0.2,0.5,0.5,0.0,0.0,0.0,0.5,1,2,5,136
2019-01-26,0.02,0.1,0.0,0.0,-,-,0.1,0.0,0.1,0,0,0.0,0.0,0.0,0.0,2,2,8,136
2019-01-26,0.02,0.1,0.1,2.0,-,-,0.0,0.1,0.1,1,1,0.0,0.0,0.0,1.0,2,2,7,136
2019-01-26,0.11,0.9,0.3,0.29,0.25,Below Average,0.0,0.0,0.0,-,-,0.82,0.18,0.0,0.18,1,2,7,136
2019-01-26,0.04,3.6,2.8,0.78,0.69,Very Good,1.6,1.1,2.7,0.4,0.45,0.16,0.09,0.05,0.36,2,2,1,128
2019-01-26,0.06,5.6,4.5,0.8,0.44,Average,3.1,1.6,4.6,0.34,0.47,0.16,0.03,0.01,0.29,1,2,1,128
2019-01-26,0.06,1.1,0.7,0.65,0.87,Excellent,0.5,0.3,0.8,0.36,0.43,0.2,0.1,0.05,0.3,2,2,2,128
2019-01-26,0.13,2.4,2.8,1.16,0.86,Excellent,1.4,0.9,2.3,0.41,0.6,0.05,0.02,0.02,0.39,1,2,2,128
2019-01-26,0.15,1.3,1.3,1.0,0.17,Below Average,0.3,0.5,0.8,0.6,0.67,0.25,0.13,0.04,0.46,2,2,3,128
2019-01-26,0.06,0.8,0.4,0.5,0.15,Below Average,0.4,0.2,0.6,0.3,0.35,0.29,0.0,0.0,0.21,1,2,3,128
2019-01-26,0.09,1.1,0.9,0.84,0.32,Average,0.6,0.3,0.9,0.38,0.5,0.16,0.0,0.0,0.32,1,2,3,128
2019-01-26,0.01,0.1,0.1,2.0,-,-,0.0,0.1,0.1,1,1,0.0,0.0,0.0,1.0,2,2,4,128
2019-01-26,0.06,0.4,0.1,0.29,-,-,0.3,0.1,0.4,0.14,0.14,0.0,0.0,0.0,0.14,2,2,6,128
2019-01-26,0.18,0.6,0.1,0.18,0.01,Poor,0.6,0.1,0.6,0.09,0.09,0.0,0.0,0.0,0.09,1,2,6,128
2019-01-26,0.07,0.4,0.3,0.71,-,-,0.3,0.1,0.3,0.17,0.25,0.0,0.14,0.14,0.29,2,2,5,128
2019-01-26,0.01,0.1,0.0,0.0,-,-,0.0,0.0,0.0,-,-,1.0,0.0,0.0,0.0,1,2,5,128
2019-01-26,0.02,0.1,0.0,0.0,-,-,0.1,0.0,0.1,0,0,0.0,0.0,0.0,0.0,2,2,8,128
2019-01-26,0.08,0.2,0.2,1.0,-,-,0.1,0.1,0.2,0.5,0.5,0.0,0.0,0.0,0.5,2,2,7,128
2019-01-26,0.14,0.2,0.2,0.75,-,-,0.1,0.1,0.2,0.33,0.5,0.25,0.0,0.0,0.25,1,2,7,128
2019-01-26,0.05,0.4,0.1,0.25,-,-,0.1,0.0,0.1,0,0,0.63,0.25,0.0,0.13,1,2,7,128
2019-01-26,0.03,2.6,2.4,0.9,0.41,Average,1.4,0.8,2.2,0.36,0.43,0.06,0.12,0.12,0.4,2,2,1,130
2019-01-26,0.03,2.5,1.5,0.59,0.14,Poor,1.3,0.6,1.9,0.32,0.38,0.22,0.02,0.02,0.27,1,2,1,130
2019-01-26,0.06,1.0,0.9,0.9,0.52,Good,0.6,0.3,0.9,0.33,0.44,0.0,0.05,0.05,0.37,2,2,2,130
2019-01-26,0.06,1.1,0.6,0.52,0.09,Poor,0.8,0.2,1.0,0.21,0.29,0.1,0.0,0.0,0.19,1,2,2,130
2019-01-26,0.08,0.6,0.6,0.92,0.26,Below Average,0.3,0.2,0.5,0.44,0.44,0.17,0.17,0.17,0.42,2,2,3,130
2019-01-26,0.01,0.1,0.0,0.0,-,-,0.0,0.0,0.0,-,-,1.0,0.0,0.0,0.0,1,2,3,130
2019-01-26,0.03,0.3,0.1,0.33,-,-,0.2,0.1,0.3,0.2,0.2,0.17,0.0,0.0,0.17,1,2,3,130
2019-01-26,0.04,0.3,0.4,1.33,-,-,0.1,0.2,0.3,0.6,0.6,0.0,0.17,0.17,0.67,2,2,4,130
2019-01-26,0.02,0.1,0.1,1.0,-,-,0.1,0.1,0.1,0.5,0.5,0.0,0.0,0.0,0.5,1,2,4,130
2019-01-26,0.03,0.2,0.3,1.67,-,-,0.0,0.1,0.1,1,1,0.0,0.33,0.33,1.0,1,2,4,130
2019-01-26,0.04,0.3,0.3,1.2,-,-,0.2,0.1,0.3,0.4,0.6,0.0,0.0,0.0,0.4,2,2,6,130
2019-01-26,0.1,0.3,0.2,0.67,-,-,0.2,0.1,0.3,0.33,0.33,0.0,0.0,0.0,0.33,1,2,6,130
2019-01-26,0.06,0.3,0.3,0.83,-,-,0.1,0.1,0.2,0.33,0.33,0.17,0.33,0.33,0.5,2,2,5,130
2019-01-26,0.01,0.1,0.1,2.0,-,-,0.0,0.1,0.1,1,1,0.0,0.0,0.0,1.0,1,2,5,130
2019-01-26,0.01,0.1,0.2,3.0,-,-,0.0,0.1,0.1,1,1.5,0.0,0.0,0.0,1.0,1,2,8,130
2019-01-26,0.08,0.2,0.0,0.0,-,-,0.2,0.0,0.2,0,0,0.0,0.0,0.0,0.0,2,2,7,130
2019-01-26,0.05,0.4,0.0,0.0,-,-,0.1,0.0,0.1,0,0,0.86,0.0,0.0,0.0,1,2,7,130
2019-01-26,0.03,3.4,3.1,0.9,0.42,Average,1.6,0.9,2.5,0.37,0.42,0.07,0.2,0.15,0.44,2,2,1,135
2019-01-26,0.06,7.3,5.8,0.8,0.42,Average,3.6,2.6,6.2,0.42,0.47,0.13,0.03,0.01,0.36,1,2,1,135
2019-01-26,0.03,0.9,1.1,1.18,0.13,Poor,0.3,0.3,0.6,0.57,0.71,0.18,0.18,0.09,0.55,2,2,2,135
2019-01-26,0.08,2.3,1.8,0.75,0.3,Below Average,1.4,0.7,2.1,0.32,0.4,0.07,0.04,0.04,0.32,1,2,2,135
2019-01-26,0.08,1.1,0.9,0.85,0.35,Average,0.5,0.3,0.8,0.4,0.4,0.0,0.23,0.15,0.46,2,2,3,135
2019-01-26,0.09,1.6,0.5,0.32,0.05,Poor,1.0,0.3,1.3,0.2,0.2,0.21,0.0,0.0,0.16,1,2,3,135
2019-01-26,0.05,0.9,1.2,1.27,0.88,Excellent,0.2,0.6,0.8,0.78,0.78,0.18,0.0,0.0,0.64,1,2,3,135
2019-01-26,0.01,0.2,0.0,0.0,-,-,0.0,0.0,0.0,-,-,1.0,0.0,0.0,0.0,1,2,4,135
2019-01-26,0.03,0.3,0.0,0.0,-,-,0.2,0.0,0.2,0,0,0.33,0.0,0.0,0.0,1,2,4,135
2019-01-26,0.06,0.6,0.4,0.71,-,-,0.4,0.1,0.5,0.17,0.25,0.0,0.14,0.14,0.29,2,2,6,135
2019-01-26,0.1,0.5,0.7,1.33,-,-,0.3,0.3,0.5,0.5,0.67,0.0,0.0,0.0,0.5,1,2,6,135
2019-01-26,0.06,0.5,0.3,0.67,-,-,0.3,0.1,0.4,0.2,0.2,0.0,0.17,0.17,0.33,2,2,5,135
2019-01-26,0.11,0.8,0.7,0.89,-,-,0.3,0.3,0.7,0.5,0.5,0.0,0.11,0.0,0.44,1,2,5,135
2019-01-26,0.08,0.3,0.3,1.0,-,-,0.1,0.1,0.2,0.5,0.5,0.25,0.25,0.25,0.5,2,2,7,135
2019-01-26,0.24,0.6,0.9,1.57,-,-,0.2,0.4,0.6,0.71,0.79,0.0,0.0,0.0,0.71,1,2,7,135
2019-01-26,0.02,0.3,0.2,0.67,-,-,0.1,0.1,0.2,0.5,0.5,0.0,0.33,0.0,0.33,1,2,7,135
2019-01-26,0.02,1.8,1.5,0.84,0.56,Good,0.8,0.6,1.4,0.44,0.5,0.19,0.07,0.03,0.39,2,2,1,131
