,chosen_player,pair,min,metric_name,metric_desc,metric_value
0,Otis Reale,"Kohl Linder,Otis Reale",34.4666666666667,three_point_rate,number of 3 point attempts per minute,0.551257253384913
0,Milos Dugalic,"Jake Bruns,Milos Dugalic",152.2,three_point_rate,number of 3 point attempts per minute,0.49934296977661
0,Milos Dugalic,"Milos Dugalic,Parker Joncus",137.066666666667,three_point_rate,number of 3 point attempts per minute,0.53988326848249
0,Milos Dugalic,"Cody Mattson,Milos Dugalic",6.05,three_point_rate,number of 3 point attempts per minute,0.826446280991735
0,Milos Dugalic,"Jalen Lomax,Milos Dugalic",4.5,three_point_rate,number of 3 point attempts per minute,1.11111111111111
0,Milos Dugalic,"Kohl Linder,Milos Dugalic",35.15,three_point_rate,number of 3 point attempts per minute,0.625889046941678
0,Cody Mattson,"Calvin Schmitz,Cody Mattson",11.0333333333333,three_point_rate,number of 3 point attempts per minute,0.453172205438066
0,Cody Mattson,"Cody Mattson,Jalen Lomax",6.96666666666666,three_point_rate,number of 3 point attempts per minute,0.574162679425838
0,Cody Mattson,"Anthony Mosley,Cody Mattson",12.1833333333333,three_point_rate,number of 3 point attempts per minute,0.492476060191518
0,Cody Mattson,"Cody Mattson,Milos Dugalic",6.05,three_point_rate,number of 3 point attempts per minute,0.826446280991735
0,Cody Mattson,"Cody Mattson,Ricardo Whitehead",9.28333333333333,three_point_rate,number of 3 point attempts per minute,0.646319569120287
0,Parker Joncus,"Calvin Schmitz,Parker Joncus",184.016666666667,three_point_rate,number of 3 point attempts per minute,0.521691875735894
0,Parker Joncus,"Milos Dugalic,Parker Joncus",137.066666666667,three_point_rate,number of 3 point attempts per minute,0.53988326848249
0,Parker Joncus,"Jake Bruns,Parker Joncus",130.9,three_point_rate,number of 3 point attempts per minute,0.565317035905271
0,Parker Joncus,"Jalen Lomax,Parker Joncus",2.76666666666667,three_point_rate,number of 3 point attempts per minute,0.72289156626506
0,Parker Joncus,"Kohl Linder,Parker Joncus",22.1,three_point_rate,number of 3 point attempts per minute,0.81447963800905
0,Ricardo Whitehead,"Anthony Mosley,Ricardo Whitehead",24.85,three_point_rate,number of 3 point attempts per minute,0.442655935613682
0,Ricardo Whitehead,"Jalen Lomax,Ricardo Whitehead",2.1,three_point_rate,number of 3 point attempts per minute,0.476190476190476
0,Ricardo Whitehead,"Calvin Schmitz,Ricardo Whitehead",25.9,three_point_rate,number of 3 point attempts per minute,0.463320463320463
0,Ricardo Whitehead,"Cody Mattson,Ricardo Whitehead",9.28333333333333,three_point_rate,number of 3 point attempts per minute,0.646319569120287
0,Ricardo Whitehead,"Kohl Linder,Ricardo Whitehead",7.85000000000001,three_point_rate,number of 3 point attempts per minute,0.509554140127388
0,Kohl Linder,"Jake Bruns,Kohl Linder",35.9,three_point_rate,number of 3 point attempts per minute,0.668523676880223
0,Kohl Linder,"Kohl Linder,Parker Joncus",22.1,three_point_rate,number of 3 point attempts per minute,0.81447963800905
0,Kohl Linder,"Ahmad Muhammad,Kohl Linder",39.5833333333334,three_point_rate,number of 3 point attempts per minute,0.707368421052631
0,Kohl Linder,"Anthony Mosley,Kohl Linder",12.8833333333333,three_point_rate,number of 3 point attempts per minute,0.93143596377749
0,Kohl Linder,"Kohl Linder,Max Hisatake",21.2666666666667,three_point_rate,number of 3 point attempts per minute,0.846394984326019
0,Zach Parduhn,"Ricardo Whitehead,Zach Parduhn",6.33333333333334,three_point_rate,number of 3 point attempts per minute,0.31578947368421
0,Zach Parduhn,"Anthony Mosley,Zach Parduhn",6.06666666666667,three_point_rate,number of 3 point attempts per minute,0.329670329670329
0,Zach Parduhn,"Jake Bruns,Zach Parduhn",26.4833333333333,three_point_rate,number of 3 point attempts per minute,0.377595972309629
0,Zach Parduhn,"Calvin Schmitz,Zach Parduhn",29.9666666666667,three_point_rate,number of 3 point attempts per minute,0.367074527252503
0,Zach Parduhn,"Jake Digiorgio,Zach Parduhn",29.1166666666667,three_point_rate,number of 3 point attempts per minute,0.343445907269605
0,Anthony Mosley,"Anthony Mosley,Parker Joncus",186.983333333333,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,0.828402366863905
0,Anthony Mosley,"Ahmad Muhammad,Anthony Mosley",214.633333333333,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,0.834146341463415
0,Anthony Mosley,"Anthony Mosley,Jake Digiorgio",280.95,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,0.831275720164609
0,Anthony Mosley,"Anthony Mosley,Otis Reale",46.6333333333334,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,0.846153846153846
0,Anthony Mosley,"Anthony Mosley,Ricardo Whitehead",24.85,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,0.857142857142857
0,Ben Wagner,"Ben Wagner,Jalen Lomax",1.05,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,1.0
0,Ben Wagner,"Ben Wagner,Calvin Schmitz",1.05,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,1.0
0,Ben Wagner,"Ben Wagner,Brett Ott",1.05,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,1.0
0,Ben Wagner,"Ben Wagner,Kohl Linder",1.05,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,1.0
0,Ahmad Muhammad,"Ahmad Muhammad,Jake Digiorgio",420.916666666666,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,0.810526315789474
0,Ahmad Muhammad,"Ahmad Muhammad,Parker Joncus",282.033333333333,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,0.816091954022989
0,Ahmad Muhammad,"Ahmad Muhammad,Jalen Lomax",3.83333333333333,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,1.0
0,Ahmad Muhammad,"Ahmad Muhammad,Anthony Mosley",214.633333333333,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,0.834146341463415
0,Ahmad Muhammad,"Ahmad Muhammad,Zach Parduhn",11.1,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,0.875
0,Jake Bruns,"Jake Bruns,Kohl Linder",35.9,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,0.846153846153846
0,Jake Bruns,"Cody Mattson,Jake Bruns",12.7833333333333,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,0.857142857142857
0,Jake Bruns,"Jake Bruns,Jalen Lomax",2.76666666666667,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,1.0
0,Jake Bruns,"Jake Bruns,Ricardo Whitehead",34.3,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,0.916666666666667
0,Jake Bruns,"Jake Bruns,Zach Parduhn",26.4833333333333,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,0.909090909090909
0,Jalen Lomax,"Jalen Lomax,Parker Joncus",2.76666666666667,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,1.0
0,Jalen Lomax,"Ahmad Muhammad,Jalen Lomax",3.83333333333333,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,1.0
0,Jalen Lomax,"Jake Bruns,Jalen Lomax",2.76666666666667,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,1.0
0,Jalen Lomax,"Calvin Schmitz,Jalen Lomax",3.63333333333333,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,1.0
0,Jalen Lomax,"Jalen Lomax,Ricardo Whitehead",2.1,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,1.0
0,Calvin Schmitz,"Calvin Schmitz,Cody Mattson",11.0333333333333,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,1.0
0,Calvin Schmitz,"Brett Ott,Calvin Schmitz",4.53333333333333,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,1.0
0,Calvin Schmitz,"Calvin Schmitz,Jalen Lomax",3.63333333333333,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,1.0
0,Calvin Schmitz,"Ben Wagner,Calvin Schmitz",1.05,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,1.0
0,Calvin Schmitz,"Calvin Schmitz,Zach Parduhn",29.9666666666667,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,1.0
0,Capriest Gardner,"Capriest Gardner,Parker Joncus",27.4833333333333,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,0.863636363636364
0,Capriest Gardner,"Capriest Gardner,Cody Mattson",1.85,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,1.0
0,Capriest Gardner,"Capriest Gardner,Jake Digiorgio",39.4,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,0.866666666666667
0,Capriest Gardner,"Capriest Gardner,Jalen Lomax",1.85,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,1.0
0,Capriest Gardner,"Capriest Gardner,Ricardo Whitehead",8.48333333333334,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,1.0
0,Brett Ott,"Brett Ott,Parker Joncus",3.2,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,0.75
0,Brett Ott,"Brett Ott,Jake Digiorgio",4.1,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,0.8
0,Brett Ott,"Brett Ott,Jake Bruns",4.1,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,0.8
0,Brett Ott,"Ben Wagner,Brett Ott",1.05,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,1.0
0,Brett Ott,"Brett Ott,Calvin Schmitz",4.53333333333333,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,1.0
0,Jake Digiorgio,"Jake Digiorgio,Milos Dugalic",277.116666666667,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,0.820083682008368
0,Jake Digiorgio,"Anthony Mosley,Jake Digiorgio",280.95,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,0.831275720164609
0,Jake Digiorgio,"Capriest Gardner,Jake Digiorgio",39.4,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,0.866666666666667
0,Jake Digiorgio,"Jake Digiorgio,Jalen Lomax",3.83333333333333,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,1.0
0,Jake Digiorgio,"Jake Digiorgio,Zach Parduhn",29.1166666666667,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,0.866666666666667
0,Max Hisatake,"Jake Digiorgio,Max Hisatake",490.616666666666,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,0.79951690821256
0,Max Hisatake,"Anthony Mosley,Max Hisatake",245.25,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,0.825471698113208
0,Max Hisatake,"Capriest Gardner,Max Hisatake",37.7833333333333,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,0.833333333333333
0,Max Hisatake,"Max Hisatake,Ricardo Whitehead",17.3166666666667,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,0.9375
0,Max Hisatake,"Max Hisatake,Zach Parduhn",15.9666666666667,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,1.0
0,Otis Reale,"Jake Bruns,Otis Reale",100.85,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,0.795698924731183
0,Otis Reale,"Otis Reale,Ricardo Whitehead",38.2,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,0.82051282051282
0,Otis Reale,"Capriest Gardner,Otis Reale",37.15,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,0.826086956521739
0,Otis Reale,"Anthony Mosley,Otis Reale",46.6333333333334,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,0.846153846153846
0,Otis Reale,"Otis Reale,Zach Parduhn",0.583333333333334,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,1.0
0,Milos Dugalic,"Jake Digiorgio,Milos Dugalic",277.116666666667,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,0.820083682008368
0,Milos Dugalic,"Kohl Linder,Milos Dugalic",35.15,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,0.848484848484849
0,Milos Dugalic,"Cody Mattson,Milos Dugalic",6.05,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,1.0
0,Milos Dugalic,"Jalen Lomax,Milos Dugalic",4.5,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,1.0
0,Milos Dugalic,"Milos Dugalic,Ricardo Whitehead",45.9333333333334,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,0.878048780487805
0,Cody Mattson,"Cody Mattson,Ricardo Whitehead",9.28333333333333,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,0.833333333333333
0,Cody Mattson,"Cody Mattson,Jake Bruns",12.7833333333333,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,0.857142857142857
0,Cody Mattson,"Cody Mattson,Milos Dugalic",6.05,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,1.0
0,Cody Mattson,"Calvin Schmitz,Cody Mattson",11.0333333333333,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,1.0
0,Cody Mattson,"Capriest Gardner,Cody Mattson",1.85,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,1.0
0,Parker Joncus,"Anthony Mosley,Parker Joncus",186.983333333333,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,0.828402366863905
0,Parker Joncus,"Parker Joncus,Ricardo Whitehead",17.5333333333333,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,0.85
0,Parker Joncus,"Capriest Gardner,Parker Joncus",27.4833333333333,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,0.863636363636364
0,Parker Joncus,"Jalen Lomax,Parker Joncus",2.76666666666667,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,1.0
0,Parker Joncus,"Parker Joncus,Zach Parduhn",11.2333333333333,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,0.888888888888889
0,Ricardo Whitehead,"Jake Bruns,Ricardo Whitehead",34.3,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,0.916666666666667
0,Ricardo Whitehead,"Max Hisatake,Ricardo Whitehead",17.3166666666667,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,0.9375
0,Ricardo Whitehead,"Capriest Gardner,Ricardo Whitehead",8.48333333333334,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,1.0
0,Ricardo Whitehead,"Jalen Lomax,Ricardo Whitehead",2.1,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,1.0
0,Ricardo Whitehead,"Kohl Linder,Ricardo Whitehead",7.85000000000001,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,1.0
0,Kohl Linder,"Jake Digiorgio,Kohl Linder",34.5666666666667,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,0.8
0,Kohl Linder,"Kohl Linder,Milos Dugalic",35.15,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,0.848484848484849
0,Kohl Linder,"Jake Bruns,Kohl Linder",35.9,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,0.846153846153846
0,Kohl Linder,"Ben Wagner,Kohl Linder",1.05,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,1.0
0,Kohl Linder,"Kohl Linder,Ricardo Whitehead",7.85000000000001,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,1.0
0,Zach Parduhn,"Parker Joncus,Zach Parduhn",11.2333333333333,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,0.888888888888889
0,Zach Parduhn,"Jake Bruns,Zach Parduhn",26.4833333333333,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,0.909090909090909
0,Zach Parduhn,"Otis Reale,Zach Parduhn",0.583333333333334,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,1.0
0,Zach Parduhn,"Calvin Schmitz,Zach Parduhn",29.9666666666667,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,1.0
0,Zach Parduhn,"Max Hisatake,Zach Parduhn",15.9666666666667,deffensive_rebound_rate,def_rebound/(def_rebound+opponent_off_rebound,1.0
0,Anthony Mosley,"Anthony Mosley,Max Hisatake",245.25,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.348484848484849
0,Anthony Mosley,"Anthony Mosley,Jake Digiorgio",280.95,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.354700854700855
0,Anthony Mosley,"Anthony Mosley,Calvin Schmitz",52.3,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.38
0,Anthony Mosley,"Anthony Mosley,Ricardo Whitehead",24.85,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.36
0,Anthony Mosley,"Anthony Mosley,Kohl Linder",12.8833333333333,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.4
0,Ben Wagner,"Ben Wagner,Jalen Lomax",1.05,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.666666666666667
0,Ben Wagner,"Ben Wagner,Calvin Schmitz",1.05,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.666666666666667
0,Ben Wagner,"Ben Wagner,Brett Ott",1.05,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.666666666666667
0,Ben Wagner,"Ben Wagner,Kohl Linder",1.05,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.666666666666667
0,Ahmad Muhammad,"Ahmad Muhammad,Jake Digiorgio",420.916666666666,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.312865497076023
0,Ahmad Muhammad,"Ahmad Muhammad,Max Hisatake",365.85,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.318936877076412
0,Ahmad Muhammad,"Ahmad Muhammad,Jalen Lomax",3.83333333333333,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.5
0,Ahmad Muhammad,"Ahmad Muhammad,Anthony Mosley",214.633333333333,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.329545454545455
0,Ahmad Muhammad,"Ahmad Muhammad,Kohl Linder",39.5833333333334,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.40625
0,Jake Bruns,"Jake Bruns,Jake Digiorgio",211.6,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.273809523809524
0,Jake Bruns,"Jake Bruns,Max Hisatake",173.916666666667,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.278571428571429
0,Jake Bruns,"Capriest Gardner,Jake Bruns",35.3666666666667,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.310344827586207
0,Jake Bruns,"Anthony Mosley,Jake Bruns",65.65,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.321428571428571
0,Jake Bruns,"Jake Bruns,Zach Parduhn",26.4833333333333,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.384615384615385
0,Jalen Lomax,"Jalen Lomax,Kohl Linder",7.68333333333333,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.333333333333333
0,Jalen Lomax,"Calvin Schmitz,Jalen Lomax",3.63333333333333,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.4
0,Jalen Lomax,"Ahmad Muhammad,Jalen Lomax",3.83333333333333,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.5
0,Jalen Lomax,"Ben Wagner,Jalen Lomax",1.05,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.666666666666667
0,Jalen Lomax,"Jake Digiorgio,Jalen Lomax",3.83333333333333,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.5
0,Calvin Schmitz,"Anthony Mosley,Calvin Schmitz",52.3,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.38
0,Calvin Schmitz,"Calvin Schmitz,Jalen Lomax",3.63333333333333,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.4
0,Calvin Schmitz,"Brett Ott,Calvin Schmitz",4.53333333333333,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.4
0,Calvin Schmitz,"Ben Wagner,Calvin Schmitz",1.05,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.666666666666667
0,Calvin Schmitz,"Calvin Schmitz,Zach Parduhn",29.9666666666667,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.428571428571429
0,Capriest Gardner,"Capriest Gardner,Jake Bruns",35.3666666666667,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.310344827586207
0,Capriest Gardner,"Calvin Schmitz,Capriest Gardner",12.15,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.333333333333333
0,Capriest Gardner,"Capriest Gardner,Otis Reale",37.15,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.333333333333333
0,Capriest Gardner,"Capriest Gardner,Max Hisatake",37.7833333333333,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.37037037037037
0,Capriest Gardner,"Capriest Gardner,Milos Dugalic",44.6166666666667,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.358974358974359
0,Brett Ott,"Brett Ott,Milos Dugalic",2.81666666666667,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.25
0,Brett Ott,"Brett Ott,Jalen Lomax",6.76666666666666,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.285714285714286
0,Brett Ott,"Brett Ott,Calvin Schmitz",4.53333333333333,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.4
0,Brett Ott,"Ben Wagner,Brett Ott",1.05,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.666666666666667
0,Brett Ott,"Brett Ott,Kohl Linder",5.81666666666666,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.4
0,Jake Digiorgio,"Anthony Mosley,Jake Digiorgio",280.95,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.354700854700855
0,Jake Digiorgio,"Jake Digiorgio,Ricardo Whitehead",35.35,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.357142857142857
0,Jake Digiorgio,"Jake Digiorgio,Kohl Linder",34.5666666666667,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.411764705882353
0,Jake Digiorgio,"Jake Digiorgio,Jalen Lomax",3.83333333333333,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.5
0,Jake Digiorgio,"Jake Digiorgio,Zach Parduhn",29.1166666666667,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.375
0,Max Hisatake,"Jake Digiorgio,Max Hisatake",490.616666666666,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.341968911917098
0,Max Hisatake,"Capriest Gardner,Max Hisatake",37.7833333333333,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.37037037037037
0,Max Hisatake,"Anthony Mosley,Max Hisatake",245.25,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.348484848484849
0,Max Hisatake,"Kohl Linder,Max Hisatake",21.2666666666667,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.4
0,Max Hisatake,"Max Hisatake,Zach Parduhn",15.9666666666667,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.5
0,Otis Reale,"Jake Digiorgio,Otis Reale",349.15,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.302158273381295
0,Otis Reale,"Milos Dugalic,Otis Reale",195.7,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.323353293413174
0,Otis Reale,"Capriest Gardner,Otis Reale",37.15,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.333333333333333
0,Otis Reale,"Anthony Mosley,Otis Reale",46.6333333333334,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.342857142857143
0,Otis Reale,"Kohl Linder,Otis Reale",34.4666666666667,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.366666666666667
0,Milos Dugalic,"Jalen Lomax,Milos Dugalic",4.5,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.333333333333333
0,Milos Dugalic,"Anthony Mosley,Milos Dugalic",134.85,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.339622641509434
0,Milos Dugalic,"Capriest Gardner,Milos Dugalic",44.6166666666667,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.358974358974359
0,Milos Dugalic,"Kohl Linder,Milos Dugalic",35.15,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.379310344827586
0,Milos Dugalic,"Milos Dugalic,Zach Parduhn",15.8833333333333,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.375
0,Cody Mattson,"Cody Mattson,Jalen Lomax",6.96666666666666,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.25
0,Cody Mattson,"Cody Mattson,Otis Reale",8.36666666666667,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.285714285714286
0,Cody Mattson,"Cody Mattson,Milos Dugalic",6.05,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.333333333333333
0,Cody Mattson,"Cody Mattson,Jake Digiorgio",20.7166666666667,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.285714285714286
0,Cody Mattson,"Cody Mattson,Zach Parduhn",7.36666666666666,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.333333333333333
0,Parker Joncus,"Max Hisatake,Parker Joncus",395.083333333334,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.282894736842105
0,Parker Joncus,"Parker Joncus,Ricardo Whitehead",17.5333333333333,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.285714285714286
0,Parker Joncus,"Jake Digiorgio,Parker Joncus",427.783333333333,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.303571428571429
0,Parker Joncus,"Anthony Mosley,Parker Joncus",186.983333333333,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.337662337662338
0,Parker Joncus,"Kohl Linder,Parker Joncus",22.1,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.294117647058824
0,Ricardo Whitehead,"Milos Dugalic,Ricardo Whitehead",45.9333333333334,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.28125
0,Ricardo Whitehead,"Max Hisatake,Ricardo Whitehead",17.3166666666667,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.285714285714286
0,Ricardo Whitehead,"Jake Digiorgio,Ricardo Whitehead",35.35,offensive_rebound_rate,off_rebound/(off_rebound+opponent_def_rebound,0.357142857142857
