,chosen_player,pair,min,metric_name,metric_desc,metric_value
0,Jake Digiorgio,"Jake Bruns,Jake Digiorgio,Ricardo Whitehead",11.9833333333333,foul_rate,number of fouls committed per minute,1.00139082058415
0,Jake Digiorgio,"Anthony Mosley,Capriest Gardner,Jake Digiorgio",17.7,foul_rate,number of fouls committed per minute,0.451977401129943
0,Jake Digiorgio,"Anthony Mosley,Jake Bruns,Jake Digiorgio",53.3666666666667,foul_rate,number of fouls committed per minute,0.393504059962523
0,Jake Digiorgio,"Anthony Mosley,Jake Digiorgio,Max Hisatake",206.983333333333,foul_rate,number of fouls committed per minute,0.372010628875111
0,Jake Digiorgio,"Ahmad Muhammad,Anthony Mosley,Jake Digiorgio",191.616666666667,foul_rate,number of fouls committed per minute,0.380968948421327
0,Max Hisatake,"Cody Mattson,Max Hisatake,Milos Dugalic",0.916666666666666,foul_rate,number of fouls committed per minute,2.18181818181818
0,Max Hisatake,"Anthony Mosley,Capriest Gardner,Max Hisatake",26.0833333333333,foul_rate,number of fouls committed per minute,0.460063897763578
0,Max Hisatake,"Anthony Mosley,Jake Bruns,Max Hisatake",44.9666666666667,foul_rate,number of fouls committed per minute,0.422535211267606
0,Max Hisatake,"Anthony Mosley,Jake Digiorgio,Max Hisatake",206.983333333333,foul_rate,number of fouls committed per minute,0.372010628875111
0,Max Hisatake,"Ahmad Muhammad,Anthony Mosley,Max Hisatake",169.916666666667,foul_rate,number of fouls committed per minute,0.388425698871996
0,Otis Reale,"Cody Mattson,Milos Dugalic,Otis Reale",0.283333333333333,foul_rate,number of fouls committed per minute,3.52941176470588
0,Otis Reale,"Anthony Mosley,Max Hisatake,Otis Reale",26.0333333333333,foul_rate,number of fouls committed per minute,0.384122919334187
0,Otis Reale,"Anthony Mosley,Jake Digiorgio,Otis Reale",31.4833333333333,foul_rate,number of fouls committed per minute,0.349391212281631
0,Otis Reale,"Anthony Mosley,Calvin Schmitz,Otis Reale",1.78333333333333,foul_rate,number of fouls committed per minute,0.0
0,Otis Reale,"Anthony Mosley,Capriest Gardner,Otis Reale",21.2666666666667,foul_rate,number of fouls committed per minute,0.376175548589342
0,Milos Dugalic,"Cody Mattson,Milos Dugalic,Otis Reale",0.283333333333333,foul_rate,number of fouls committed per minute,3.52941176470588
0,Milos Dugalic,"Anthony Mosley,Capriest Gardner,Milos Dugalic",24.9333333333334,foul_rate,number of fouls committed per minute,0.441176470588235
0,Milos Dugalic,"Anthony Mosley,Jake Bruns,Milos Dugalic",21.1,foul_rate,number of fouls committed per minute,0.42654028436019
0,Milos Dugalic,"Anthony Mosley,Brett Ott,Milos Dugalic",2.81666666666667,foul_rate,number of fouls committed per minute,0.0
0,Milos Dugalic,"Ahmad Muhammad,Anthony Mosley,Milos Dugalic",83.7666666666667,foul_rate,number of fouls committed per minute,0.370075606844409
0,Cody Mattson,"Cody Mattson,Milos Dugalic,Otis Reale",0.283333333333333,foul_rate,number of fouls committed per minute,3.52941176470588
0,Cody Mattson,"Anthony Mosley,Cody Mattson,Jake Digiorgio",5.63333333333334,foul_rate,number of fouls committed per minute,0.355029585798816
0,Cody Mattson,"Anthony Mosley,Calvin Schmitz,Cody Mattson",6.75000000000001,foul_rate,number of fouls committed per minute,0.148148148148148
0,Cody Mattson,"Anthony Mosley,Cody Mattson,Jake Bruns",2.91666666666667,foul_rate,number of fouls committed per minute,0.0
0,Cody Mattson,"Ahmad Muhammad,Anthony Mosley,Cody Mattson",9.26666666666667,foul_rate,number of fouls committed per minute,0.323741007194245
0,Parker Joncus,"Kohl Linder,Milos Dugalic,Parker Joncus",1.21666666666667,foul_rate,number of fouls committed per minute,2.46575342465753
0,Parker Joncus,"Anthony Mosley,Calvin Schmitz,Parker Joncus",7.11666666666666,foul_rate,number of fouls committed per minute,0.421545667447307
0,Parker Joncus,"Ahmad Muhammad,Anthony Mosley,Parker Joncus",124.016666666667,foul_rate,number of fouls committed per minute,0.395108184383819
0,Parker Joncus,"Anthony Mosley,Jake Digiorgio,Parker Joncus",164.366666666667,foul_rate,number of fouls committed per minute,0.365037517744879
0,Parker Joncus,"Anthony Mosley,Jake Bruns,Parker Joncus",36.3166666666666,foul_rate,number of fouls committed per minute,0.385497934832492
0,Ricardo Whitehead,"Capriest Gardner,Jake Bruns,Ricardo Whitehead",2.68333333333333,foul_rate,number of fouls committed per minute,1.49068322981367
0,Ricardo Whitehead,"Anthony Mosley,Capriest Gardner,Ricardo Whitehead",5.80000000000001,foul_rate,number of fouls committed per minute,0.344827586206896
0,Ricardo Whitehead,"Anthony Mosley,Calvin Schmitz,Ricardo Whitehead",7.13333333333333,foul_rate,number of fouls committed per minute,0.280373831775701
0,Ricardo Whitehead,"Anthony Mosley,Jake Bruns,Ricardo Whitehead",4.15,foul_rate,number of fouls committed per minute,0.240963855421687
0,Ricardo Whitehead,"Ahmad Muhammad,Anthony Mosley,Ricardo Whitehead",9.56666666666667,foul_rate,number of fouls committed per minute,0.313588850174216
0,Kohl Linder,"Kohl Linder,Milos Dugalic,Parker Joncus",1.21666666666667,foul_rate,number of fouls committed per minute,2.46575342465753
0,Kohl Linder,"Anthony Mosley,Calvin Schmitz,Kohl Linder",3.23333333333333,foul_rate,number of fouls committed per minute,0.927835051546392
0,Kohl Linder,"Anthony Mosley,Jake Bruns,Kohl Linder",6.78333333333333,foul_rate,number of fouls committed per minute,0.737100737100737
0,Kohl Linder,"Anthony Mosley,Jake Digiorgio,Kohl Linder",8.91666666666667,foul_rate,number of fouls committed per minute,0.336448598130841
0,Kohl Linder,"Ahmad Muhammad,Anthony Mosley,Kohl Linder",6.10000000000001,foul_rate,number of fouls committed per minute,0.491803278688524
0,Zach Parduhn,"Capriest Gardner,Max Hisatake,Zach Parduhn",0.85,foul_rate,number of fouls committed per minute,1.17647058823529
0,Zach Parduhn,"Anthony Mosley,Max Hisatake,Zach Parduhn",3.25,foul_rate,number of fouls committed per minute,0.307692307692308
0,Zach Parduhn,"Anthony Mosley,Brett Ott,Zach Parduhn",2.81666666666667,foul_rate,number of fouls committed per minute,0.0
0,Zach Parduhn,"Anthony Mosley,Capriest Gardner,Zach Parduhn",2.81666666666667,foul_rate,number of fouls committed per minute,0.0
0,Zach Parduhn,"Anthony Mosley,Jake Digiorgio,Zach Parduhn",3.25,foul_rate,number of fouls committed per minute,0.307692307692308
0,Anthony Mosley,"Anthony Mosley,Capriest Gardner,Jake Digiorgio",17.7,block_rate,Block(s) per minute,0.169491525423729
0,Anthony Mosley,"Anthony Mosley,Otis Reale,Parker Joncus",23.5833333333333,block_rate,Block(s) per minute,0.169611307420495
0,Anthony Mosley,"Anthony Mosley,Max Hisatake,Otis Reale",26.0333333333333,block_rate,Block(s) per minute,0.230473751600512
0,Anthony Mosley,"Anthony Mosley,Calvin Schmitz,Parker Joncus",7.11666666666666,block_rate,Block(s) per minute,0.281030444964871
0,Anthony Mosley,"Anthony Mosley,Max Hisatake,Ricardo Whitehead",4.3,block_rate,Block(s) per minute,0.232558139534884
0,Ben Wagner,"Ben Wagner,Calvin Schmitz,Kohl Linder",1.05,block_rate,Block(s) per minute,0.0
0,Ben Wagner,"Ben Wagner,Brett Ott,Jalen Lomax",1.05,block_rate,Block(s) per minute,0.0
0,Ben Wagner,"Ben Wagner,Jalen Lomax,Kohl Linder",1.05,block_rate,Block(s) per minute,0.0
0,Ben Wagner,"Ben Wagner,Brett Ott,Calvin Schmitz",1.05,block_rate,Block(s) per minute,0.0
0,Ben Wagner,"Ben Wagner,Brett Ott,Kohl Linder",1.05,block_rate,Block(s) per minute,0.0
0,Ahmad Muhammad,"Ahmad Muhammad,Kohl Linder,Milos Dugalic",22.6666666666667,block_rate,Block(s) per minute,0.220588235294118
0,Ahmad Muhammad,"Ahmad Muhammad,Milos Dugalic,Zach Parduhn",4.13333333333334,block_rate,Block(s) per minute,0.241935483870967
0,Ahmad Muhammad,"Ahmad Muhammad,Calvin Schmitz,Kohl Linder",7.03333333333333,block_rate,Block(s) per minute,0.28436018957346
0,Ahmad Muhammad,"Ahmad Muhammad,Otis Reale,Ricardo Whitehead",15.7166666666667,block_rate,Block(s) per minute,0.254506892895016
0,Ahmad Muhammad,"Ahmad Muhammad,Kohl Linder,Ricardo Whitehead",4.40000000000001,block_rate,Block(s) per minute,0.454545454545454
0,Jake Bruns,"Jake Bruns,Milos Dugalic,Otis Reale",51.5833333333333,block_rate,Block(s) per minute,0.155088852988691
0,Jake Bruns,"Calvin Schmitz,Capriest Gardner,Jake Bruns",6.0,block_rate,Block(s) per minute,0.166666666666667
0,Jake Bruns,"Anthony Mosley,Capriest Gardner,Jake Bruns",5.95,block_rate,Block(s) per minute,0.168067226890756
0,Jake Bruns,"Capriest Gardner,Jake Bruns,Ricardo Whitehead",2.68333333333333,block_rate,Block(s) per minute,0.372670807453416
0,Jake Bruns,"Capriest Gardner,Jake Bruns,Parker Joncus",8.66666666666667,block_rate,Block(s) per minute,0.230769230769231
0,Jalen Lomax,"Brett Ott,Capriest Gardner,Jalen Lomax",1.85,block_rate,Block(s) per minute,0.54054054054054
0,Jalen Lomax,"Brett Ott,Cody Mattson,Jalen Lomax",3.13333333333333,block_rate,Block(s) per minute,0.957446808510639
0,Jalen Lomax,"Capriest Gardner,Jalen Lomax,Zach Parduhn",1.85,block_rate,Block(s) per minute,0.54054054054054
0,Jalen Lomax,"Cody Mattson,Jalen Lomax,Kohl Linder",1.28333333333333,block_rate,Block(s) per minute,1.55844155844156
0,Jalen Lomax,"Cody Mattson,Jalen Lomax,Zach Parduhn",3.13333333333333,block_rate,Block(s) per minute,0.957446808510639
0,Calvin Schmitz,"Calvin Schmitz,Kohl Linder,Milos Dugalic",10.65,block_rate,Block(s) per minute,0.187793427230047
0,Calvin Schmitz,"Ahmad Muhammad,Calvin Schmitz,Kohl Linder",7.03333333333333,block_rate,Block(s) per minute,0.28436018957346
0,Calvin Schmitz,"Anthony Mosley,Calvin Schmitz,Parker Joncus",7.11666666666666,block_rate,Block(s) per minute,0.281030444964871
0,Calvin Schmitz,"Calvin Schmitz,Capriest Gardner,Otis Reale",1.68333333333334,block_rate,Block(s) per minute,0.594059405940593
0,Calvin Schmitz,"Calvin Schmitz,Kohl Linder,Ricardo Whitehead",2.31666666666667,block_rate,Block(s) per minute,0.431654676258993
0,Capriest Gardner,"Brett Ott,Capriest Gardner,Cody Mattson",1.85,block_rate,Block(s) per minute,0.54054054054054
0,Capriest Gardner,"Brett Ott,Capriest Gardner,Jalen Lomax",1.85,block_rate,Block(s) per minute,0.54054054054054
0,Capriest Gardner,"Capriest Gardner,Jalen Lomax,Zach Parduhn",1.85,block_rate,Block(s) per minute,0.54054054054054
0,Capriest Gardner,"Calvin Schmitz,Capriest Gardner,Otis Reale",1.68333333333334,block_rate,Block(s) per minute,0.594059405940593
0,Capriest Gardner,"Capriest Gardner,Cody Mattson,Zach Parduhn",1.85,block_rate,Block(s) per minute,0.54054054054054
0,Brett Ott,"Brett Ott,Capriest Gardner,Cody Mattson",1.85,block_rate,Block(s) per minute,0.54054054054054
0,Brett Ott,"Brett Ott,Cody Mattson,Jalen Lomax",3.13333333333333,block_rate,Block(s) per minute,0.957446808510639
0,Brett Ott,"Brett Ott,Capriest Gardner,Jalen Lomax",1.85,block_rate,Block(s) per minute,0.54054054054054
0,Brett Ott,"Brett Ott,Cody Mattson,Kohl Linder",1.28333333333333,block_rate,Block(s) per minute,1.55844155844156
0,Brett Ott,"Brett Ott,Cody Mattson,Zach Parduhn",3.13333333333333,block_rate,Block(s) per minute,0.957446808510639
0,Jake Digiorgio,"Jake Digiorgio,Kohl Linder,Parker Joncus",13.1666666666667,block_rate,Block(s) per minute,0.151898734177215
0,Jake Digiorgio,"Jake Digiorgio,Max Hisatake,Milos Dugalic",124.633333333333,block_rate,Block(s) per minute,0.152447178389944
0,Jake Digiorgio,"Anthony Mosley,Jake Digiorgio,Otis Reale",31.4833333333333,block_rate,Block(s) per minute,0.158814187400741
0,Jake Digiorgio,"Anthony Mosley,Capriest Gardner,Jake Digiorgio",17.7,block_rate,Block(s) per minute,0.169491525423729
0,Jake Digiorgio,"Jake Digiorgio,Milos Dugalic,Otis Reale",118.383333333333,block_rate,Block(s) per minute,0.160495565254118
0,Max Hisatake,"Ahmad Muhammad,Max Hisatake,Zach Parduhn",5.38333333333334,block_rate,Block(s) per minute,0.185758513931888
0,Max Hisatake,"Max Hisatake,Otis Reale,Ricardo Whitehead",9.83333333333333,block_rate,Block(s) per minute,0.203389830508475
0,Max Hisatake,"Anthony Mosley,Max Hisatake,Otis Reale",26.0333333333333,block_rate,Block(s) per minute,0.230473751600512
0,Max Hisatake,"Anthony Mosley,Max Hisatake,Ricardo Whitehead",4.3,block_rate,Block(s) per minute,0.232558139534884
0,Max Hisatake,"Max Hisatake,Parker Joncus,Ricardo Whitehead",3.48333333333333,block_rate,Block(s) per minute,0.574162679425837
0,Otis Reale,"Kohl Linder,Otis Reale,Ricardo Whitehead",4.78333333333334,block_rate,Block(s) per minute,0.209059233449477
0,Otis Reale,"Anthony Mosley,Max Hisatake,Otis Reale",26.0333333333333,block_rate,Block(s) per minute,0.230473751600512
0,Otis Reale,"Ahmad Muhammad,Otis Reale,Ricardo Whitehead",15.7166666666667,block_rate,Block(s) per minute,0.254506892895016
0,Otis Reale,"Calvin Schmitz,Capriest Gardner,Otis Reale",1.68333333333334,block_rate,Block(s) per minute,0.594059405940593
0,Otis Reale,"Otis Reale,Parker Joncus,Ricardo Whitehead",7.90000000000001,block_rate,Block(s) per minute,0.253164556962025
0,Milos Dugalic,"Ahmad Muhammad,Milos Dugalic,Ricardo Whitehead",28.35,block_rate,Block(s) per minute,0.17636684303351
0,Milos Dugalic,"Calvin Schmitz,Kohl Linder,Milos Dugalic",10.65,block_rate,Block(s) per minute,0.187793427230047
0,Milos Dugalic,"Ahmad Muhammad,Milos Dugalic,Zach Parduhn",4.13333333333334,block_rate,Block(s) per minute,0.241935483870967
0,Milos Dugalic,"Ahmad Muhammad,Kohl Linder,Milos Dugalic",22.6666666666667,block_rate,Block(s) per minute,0.220588235294118
0,Milos Dugalic,"Kohl Linder,Milos Dugalic,Ricardo Whitehead",4.23333333333334,block_rate,Block(s) per minute,0.472440944881889
0,Cody Mattson,"Brett Ott,Cody Mattson,Zach Parduhn",3.13333333333333,block_rate,Block(s) per minute,0.957446808510639
0,Cody Mattson,"Brett Ott,Cody Mattson,Jalen Lomax",3.13333333333333,block_rate,Block(s) per minute,0.957446808510639
0,Cody Mattson,"Cody Mattson,Jalen Lomax,Kohl Linder",1.28333333333333,block_rate,Block(s) per minute,1.55844155844156
0,Cody Mattson,"Brett Ott,Cody Mattson,Kohl Linder",1.28333333333333,block_rate,Block(s) per minute,1.55844155844156
0,Cody Mattson,"Cody Mattson,Kohl Linder,Zach Parduhn",1.28333333333333,block_rate,Block(s) per minute,1.55844155844156
0,Parker Joncus,"Anthony Mosley,Otis Reale,Parker Joncus",23.5833333333333,block_rate,Block(s) per minute,0.169611307420495
0,Parker Joncus,"Capriest Gardner,Jake Bruns,Parker Joncus",8.66666666666667,block_rate,Block(s) per minute,0.230769230769231
0,Parker Joncus,"Anthony Mosley,Calvin Schmitz,Parker Joncus",7.11666666666666,block_rate,Block(s) per minute,0.281030444964871
0,Parker Joncus,"Max Hisatake,Parker Joncus,Ricardo Whitehead",3.48333333333333,block_rate,Block(s) per minute,0.574162679425837
0,Parker Joncus,"Otis Reale,Parker Joncus,Ricardo Whitehead",7.90000000000001,block_rate,Block(s) per minute,0.253164556962025
0,Ricardo Whitehead,"Capriest Gardner,Jake Bruns,Ricardo Whitehead",2.68333333333333,block_rate,Block(s) per minute,0.372670807453416
0,Ricardo Whitehead,"Calvin Schmitz,Kohl Linder,Ricardo Whitehead",2.31666666666667,block_rate,Block(s) per minute,0.431654676258993
0,Ricardo Whitehead,"Max Hisatake,Parker Joncus,Ricardo Whitehead",3.48333333333333,block_rate,Block(s) per minute,0.574162679425837
0,Ricardo Whitehead,"Ahmad Muhammad,Kohl Linder,Ricardo Whitehead",4.40000000000001,block_rate,Block(s) per minute,0.454545454545454
0,Ricardo Whitehead,"Kohl Linder,Milos Dugalic,Ricardo Whitehead",4.23333333333334,block_rate,Block(s) per minute,0.472440944881889
0,Kohl Linder,"Jalen Lomax,Kohl Linder,Zach Parduhn",3.86666666666666,block_rate,Block(s) per minute,0.517241379310345
0,Kohl Linder,"Brett Ott,Kohl Linder,Zach Parduhn",3.86666666666666,block_rate,Block(s) per minute,0.517241379310345
0,Kohl Linder,"Cody Mattson,Jalen Lomax,Kohl Linder",1.28333333333333,block_rate,Block(s) per minute,1.55844155844156
0,Kohl Linder,"Brett Ott,Cody Mattson,Kohl Linder",1.28333333333333,block_rate,Block(s) per minute,1.55844155844156
0,Kohl Linder,"Cody Mattson,Kohl Linder,Zach Parduhn",1.28333333333333,block_rate,Block(s) per minute,1.55844155844156
0,Zach Parduhn,"Capriest Gardner,Cody Mattson,Zach Parduhn",1.85,block_rate,Block(s) per minute,0.54054054054054
0,Zach Parduhn,"Capriest Gardner,Jalen Lomax,Zach Parduhn",1.85,block_rate,Block(s) per minute,0.54054054054054
0,Zach Parduhn,"Cody Mattson,Jalen Lomax,Zach Parduhn",3.13333333333333,block_rate,Block(s) per minute,0.957446808510639
0,Zach Parduhn,"Brett Ott,Cody Mattson,Zach Parduhn",3.13333333333333,block_rate,Block(s) per minute,0.957446808510639
0,Zach Parduhn,"Cody Mattson,Kohl Linder,Zach Parduhn",1.28333333333333,block_rate,Block(s) per minute,1.55844155844156
0,Anthony Mosley,"Anthony Mosley,Calvin Schmitz,Parker Joncus",7.11666666666666,four_rate,number of turnovers committed per min,1.12412177985949
0,Anthony Mosley,"Ahmad Muhammad,Anthony Mosley,Calvin Schmitz",29.1666666666667,four_rate,number of turnovers committed per min,0.48
0,Anthony Mosley,"Ahmad Muhammad,Anthony Mosley,Capriest Gardner",18.0,four_rate,number of turnovers committed per min,0.277777777777778
0,Anthony Mosley,"Ahmad Muhammad,Anthony Mosley,Jake Digiorgio",191.616666666667,four_rate,number of turnovers committed per min,0.386187701139428
0,Anthony Mosley,"Ahmad Muhammad,Anthony Mosley,Max Hisatake",169.916666666667,four_rate,number of turnovers committed per min,0.423737126042178
0,Ben Wagner,"Ben Wagner,Calvin Schmitz,Kohl Linder",1.05,four_rate,number of turnovers committed per min,0.0
0,Ben Wagner,"Ben Wagner,Brett Ott,Jalen Lomax",1.05,four_rate,number of turnovers committed per min,0.0
0,Ben Wagner,"Ben Wagner,Jalen Lomax,Kohl Linder",1.05,four_rate,number of turnovers committed per min,0.0
0,Ben Wagner,"Ben Wagner,Brett Ott,Calvin Schmitz",1.05,four_rate,number of turnovers committed per min,0.0
0,Ben Wagner,"Ben Wagner,Brett Ott,Kohl Linder",1.05,four_rate,number of turnovers committed per min,0.0
0,Ahmad Muhammad,"Ahmad Muhammad,Cody Mattson,Zach Parduhn",1.23333333333333,four_rate,number of turnovers committed per min,1.62162162162162
0,Ahmad Muhammad,"Ahmad Muhammad,Anthony Mosley,Calvin Schmitz",29.1666666666667,four_rate,number of turnovers committed per min,0.48
0,Ahmad Muhammad,"Ahmad Muhammad,Anthony Mosley,Capriest Gardner",18.0,four_rate,number of turnovers committed per min,0.277777777777778
0,Ahmad Muhammad,"Ahmad Muhammad,Anthony Mosley,Jake Digiorgio",191.616666666667,four_rate,number of turnovers committed per min,0.386187701139428
0,Ahmad Muhammad,"Ahmad Muhammad,Anthony Mosley,Max Hisatake",169.916666666667,four_rate,number of turnovers committed per min,0.423737126042178
0,Jake Bruns,"Brett Ott,Capriest Gardner,Jake Bruns",1.66666666666667,four_rate,number of turnovers committed per min,1.2
0,Jake Bruns,"Anthony Mosley,Jake Bruns,Jake Digiorgio",53.3666666666667,four_rate,number of turnovers committed per min,0.318550905683948
0,Jake Bruns,"Anthony Mosley,Capriest Gardner,Jake Bruns",5.95,four_rate,number of turnovers committed per min,0.168067226890756
0,Jake Bruns,"Anthony Mosley,Jake Bruns,Max Hisatake",44.9666666666667,four_rate,number of turnovers committed per min,0.311341734618236
0,Jake Bruns,"Anthony Mosley,Calvin Schmitz,Jake Bruns",18.9166666666667,four_rate,number of turnovers committed per min,0.317180616740088
0,Jalen Lomax,"Jalen Lomax,Kohl Linder,Ricardo Whitehead",2.1,four_rate,number of turnovers committed per min,0.952380952380952
0,Jalen Lomax,"Ben Wagner,Brett Ott,Jalen Lomax",1.05,four_rate,number of turnovers committed per min,0.0
0,Jalen Lomax,"Ben Wagner,Jalen Lomax,Kohl Linder",1.05,four_rate,number of turnovers committed per min,0.0
0,Jalen Lomax,"Ahmad Muhammad,Jake Digiorgio,Jalen Lomax",3.83333333333333,four_rate,number of turnovers committed per min,0.0
0,Jalen Lomax,"Jake Bruns,Jalen Lomax,Milos Dugalic",0.666666666666667,four_rate,number of turnovers committed per min,0.0
0,Calvin Schmitz,"Calvin Schmitz,Otis Reale,Zach Parduhn",0.583333333333334,four_rate,number of turnovers committed per min,1.71428571428571
0,Calvin Schmitz,"Ahmad Muhammad,Anthony Mosley,Calvin Schmitz",29.1666666666667,four_rate,number of turnovers committed per min,0.48
0,Calvin Schmitz,"Anthony Mosley,Calvin Schmitz,Capriest Gardner",2.41666666666667,four_rate,number of turnovers committed per min,0.0
0,Calvin Schmitz,"Anthony Mosley,Calvin Schmitz,Jake Bruns",18.9166666666667,four_rate,number of turnovers committed per min,0.317180616740088
0,Calvin Schmitz,"Anthony Mosley,Calvin Schmitz,Max Hisatake",33.8666666666667,four_rate,number of turnovers committed per min,0.47244094488189
0,Capriest Gardner,"Brett Ott,Capriest Gardner,Parker Joncus",1.66666666666667,four_rate,number of turnovers committed per min,1.2
0,Capriest Gardner,"Ahmad Muhammad,Anthony Mosley,Capriest Gardner",18.0,four_rate,number of turnovers committed per min,0.277777777777778
0,Capriest Gardner,"Anthony Mosley,Calvin Schmitz,Capriest Gardner",2.41666666666667,four_rate,number of turnovers committed per min,0.0
0,Capriest Gardner,"Anthony Mosley,Brett Ott,Capriest Gardner",2.81666666666667,four_rate,number of turnovers committed per min,0.0
0,Capriest Gardner,"Anthony Mosley,Capriest Gardner,Jake Bruns",5.95,four_rate,number of turnovers committed per min,0.168067226890756
0,Brett Ott,"Brett Ott,Capriest Gardner,Parker Joncus",1.66666666666667,four_rate,number of turnovers committed per min,1.2
0,Brett Ott,"Anthony Mosley,Brett Ott,Milos Dugalic",2.81666666666667,four_rate,number of turnovers committed per min,0.0
0,Brett Ott,"Anthony Mosley,Brett Ott,Zach Parduhn",2.81666666666667,four_rate,number of turnovers committed per min,0.0
0,Brett Ott,"Ben Wagner,Brett Ott,Jalen Lomax",1.05,four_rate,number of turnovers committed per min,0.0
0,Brett Ott,"Ben Wagner,Brett Ott,Kohl Linder",1.05,four_rate,number of turnovers committed per min,0.0
0,Jake Digiorgio,"Jake Digiorgio,Ricardo Whitehead,Zach Parduhn",1.4,four_rate,number of turnovers committed per min,2.14285714285714
0,Jake Digiorgio,"Anthony Mosley,Jake Digiorgio,Max Hisatake",206.983333333333,four_rate,number of turnovers committed per min,0.39616716321765
0,Jake Digiorgio,"Ahmad Muhammad,Anthony Mosley,Jake Digiorgio",191.616666666667,four_rate,number of turnovers committed per min,0.386187701139428
0,Jake Digiorgio,"Anthony Mosley,Capriest Gardner,Jake Digiorgio",17.7,four_rate,number of turnovers committed per min,0.282485875706215
0,Jake Digiorgio,"Anthony Mosley,Jake Bruns,Jake Digiorgio",53.3666666666667,four_rate,number of turnovers committed per min,0.318550905683948
0,Max Hisatake,"Max Hisatake,Otis Reale,Zach Parduhn",0.583333333333334,four_rate,number of turnovers committed per min,1.71428571428571
0,Max Hisatake,"Ahmad Muhammad,Anthony Mosley,Max Hisatake",169.916666666667,four_rate,number of turnovers committed per min,0.423737126042178
0,Max Hisatake,"Anthony Mosley,Capriest Gardner,Max Hisatake",26.0833333333333,four_rate,number of turnovers committed per min,0.383386581469648
0,Max Hisatake,"Anthony Mosley,Jake Bruns,Max Hisatake",44.9666666666667,four_rate,number of turnovers committed per min,0.311341734618236
0,Max Hisatake,"Anthony Mosley,Jake Digiorgio,Max Hisatake",206.983333333333,four_rate,number of turnovers committed per min,0.39616716321765
0,Otis Reale,"Kohl Linder,Otis Reale,Zach Parduhn",0.583333333333334,four_rate,number of turnovers committed per min,1.71428571428571
0,Otis Reale,"Anthony Mosley,Capriest Gardner,Otis Reale",21.2666666666667,four_rate,number of turnovers committed per min,0.423197492163009
0,Otis Reale,"Anthony Mosley,Jake Digiorgio,Otis Reale",31.4833333333333,four_rate,number of turnovers committed per min,0.381154049761779
0,Otis Reale,"Anthony Mosley,Milos Dugalic,Otis Reale",26.35,four_rate,number of turnovers committed per min,0.417457305502846
0,Otis Reale,"Anthony Mosley,Max Hisatake,Otis Reale",26.0333333333333,four_rate,number of turnovers committed per min,0.422535211267606
0,Milos Dugalic,"Cody Mattson,Max Hisatake,Milos Dugalic",0.916666666666666,four_rate,number of turnovers committed per min,1.09090909090909
0,Milos Dugalic,"Ahmad Muhammad,Anthony Mosley,Milos Dugalic",83.7666666666667,four_rate,number of turnovers committed per min,0.370075606844409
0,Milos Dugalic,"Anthony Mosley,Brett Ott,Milos Dugalic",2.81666666666667,four_rate,number of turnovers committed per min,0.0
0,Milos Dugalic,"Anthony Mosley,Jake Bruns,Milos Dugalic",21.1,four_rate,number of turnovers committed per min,0.33175355450237
0,Milos Dugalic,"Anthony Mosley,Capriest Gardner,Milos Dugalic",24.9333333333334,four_rate,number of turnovers committed per min,0.360962566844919
0,Cody Mattson,"Cody Mattson,Jake Digiorgio,Ricardo Whitehead",1.23333333333333,four_rate,number of turnovers committed per min,1.62162162162162
0,Cody Mattson,"Anthony Mosley,Calvin Schmitz,Cody Mattson",6.75000000000001,four_rate,number of turnovers committed per min,0.592592592592592
0,Cody Mattson,"Ahmad Muhammad,Anthony Mosley,Cody Mattson",9.26666666666667,four_rate,number of turnovers committed per min,0.539568345323741
0,Cody Mattson,"Anthony Mosley,Cody Mattson,Jake Bruns",2.91666666666667,four_rate,number of turnovers committed per min,0.342857142857142
0,Cody Mattson,"Anthony Mosley,Cody Mattson,Max Hisatake",5.43333333333333,four_rate,number of turnovers committed per min,0.368098159509203
0,Parker Joncus,"Brett Ott,Capriest Gardner,Parker Joncus",1.66666666666667,four_rate,number of turnovers committed per min,1.2
0,Parker Joncus,"Anthony Mosley,Capriest Gardner,Parker Joncus",17.75,four_rate,number of turnovers committed per min,0.394366197183099
0,Parker Joncus,"Ahmad Muhammad,Anthony Mosley,Parker Joncus",124.016666666667,four_rate,number of turnovers committed per min,0.370917887380728
0,Parker Joncus,"Anthony Mosley,Jake Bruns,Parker Joncus",36.3166666666666,four_rate,number of turnovers committed per min,0.357962368058743
0,Parker Joncus,"Anthony Mosley,Jake Digiorgio,Parker Joncus",164.366666666667,four_rate,number of turnovers committed per min,0.389373352261205
0,Ricardo Whitehead,"Jake Digiorgio,Ricardo Whitehead,Zach Parduhn",1.4,four_rate,number of turnovers committed per min,2.14285714285714
0,Ricardo Whitehead,"Anthony Mosley,Jake Digiorgio,Ricardo Whitehead",10.3333333333333,four_rate,number of turnovers committed per min,0.387096774193548
0,Ricardo Whitehead,"Ahmad Muhammad,Anthony Mosley,Ricardo Whitehead",9.56666666666667,four_rate,number of turnovers committed per min,0.313588850174216
0,Ricardo Whitehead,"Anthony Mosley,Jake Bruns,Ricardo Whitehead",4.15,four_rate,number of turnovers committed per min,0.240963855421687
0,Ricardo Whitehead,"Anthony Mosley,Capriest Gardner,Ricardo Whitehead",5.80000000000001,four_rate,number of turnovers committed per min,0.344827586206896
